t,n1,n2,n3,oracle_n1,oracle_n2,oracle_n3,error_norm,oracle_error_norm,r1,r2,r3,u1,u2,u3,z1,z2,z3
0.2,4.608926599,4.629322828,4.648375835,4.608926599,4.629322828,4.648375835,0.6974969922,0.6974969922,0.5617570709,0.159717448,0,0.7076503131,0.7131111563,0.7181895844,0.7529717165,0.761130208,0.7687514109
0.22,4.605121364,4.627333976,4.648216086,4.605121364,4.627333976,4.648216085,0.6941706829,0.6941706829,0.5621375944,0.1599163333,0,0.7066286827,0.7125797813,0.7181470948,0.7514496225,0.760334667,0.768687511
0.24,4.601353992,4.62534482,4.64804176,4.601353992,4.62534482,4.64804176,0.6908665541,0.6908665541,0.5625143316,0.1601152488,0,0.7056163357,0.7120480851,0.7181007267,0.7499426735,0.7595390046,0.7686177807
0.26,4.597624106,4.623355564,4.647852973,4.597624106,4.623355564,4.647852973,0.6875843009,0.6875843009,0.5628873202,0.1603141745,0,0.7046131947,0.7115161215,0.71805051,0.748450719,0.7587433022,0.7685422659
0.28,4.593931332,4.621366406,4.64764984,4.593931332,4.621366406,4.64764984,0.6843236234,0.6843236234,0.5632565976,0.1605130902,0,0.7036191826,0.7109839432,0.717996475,0.7469736097,0.7579476392,0.7684610127
0.3,4.590275303,4.619377542,4.647432477,4.590275303,4.619377542,4.647432477,0.6810842266,0.6810842266,0.5636222005,0.1607119766,0,0.7026342228,0.7104516023,0.7179386519,0.7455111978,0.7571520936,0.7683740674
0.32,4.586655651,4.617389163,4.647201,4.586655651,4.617389163,4.647201,0.6778658204,0.6778658204,0.5639841657,0.1609108145,0,0.7016582395,0.7099191495,0.7178770712,0.7440633372,0.756356742,0.7682814766
0.34,4.583072016,4.615401456,4.646955526,4.583072016,4.615401456,4.646955526,0.6746681195,0.6746681195,0.5643425292,0.1611095852,0,0.7006911572,0.7093866347,0.7178117635,0.7426298831,0.7555616591,0.7681832873
0.36,4.579524038,4.613414604,4.646696174,4.579524038,4.613414604,4.646696174,0.6714908435,0.6714908435,0.564697327,0.1613082704,0,0.6997329011,0.7088541072,0.7177427593,0.741210692,0.7547669184,0.7680795463
0.38,4.576011363,4.611428788,4.646423061,4.576011363,4.611428788,4.646423061,0.6683337164,0.6683337164,0.5650485945,0.161506852,0,0.6987833967,0.7083216149,0.7176700896,0.7398056221,0.7539725919,0.767970301
0.4,4.57253364,4.609444183,4.646136305,4.57253364,4.609444183,4.646136305,0.6651964671,0.6651964671,0.5653963668,0.1617053125,0,0.6978425704,0.7077892051,0.7175937851,0.738414533,0.7531787498,0.7678555988
0.42,4.569090521,4.607460961,4.645836026,4.569090521,4.607460961,4.645836026,0.6620788288,0.6620788288,0.5657406787,0.1619036347,0,0.6969103488,0.7072569241,0.7175138769,0.7370372853,0.7523854613,0.7677354873
0.44,4.565681662,4.605479293,4.645522344,4.565681662,4.605479293,4.645522344,0.6589805395,0.6589805395,0.5660815646,0.1621018015,0,0.6959866592,0.7067248175,0.717430396,0.7356737416,0.7515927939,0.7676100143
0.46,4.562306721,4.603499343,4.645195378,4.562306721,4.603499343,4.645195378,0.6559013413,0.6559013413,0.5664190587,0.1622997965,0,0.6950714294,0.7061929299,0.7173433736,0.7343237653,0.7508008138,0.7674792278
0.48,4.558965362,4.601521273,4.644855247,4.558965362,4.601521273,4.644855248,0.6528409808,0.6528409808,0.5667531946,0.1624976035,0,0.6941645877,0.7056613051,0.7172528408,0.7329872215,0.7500095858,0.7673431758
0.5,4.555657249,4.599545242,4.644502074,4.555657249,4.599545242,4.644502074,0.6497992091,0.6497992091,0.5670840059,0.1626952066,0,0.6932660628,0.705129986,0.7171588291,0.7316639765,0.7492191734,0.7672019064
0.52,4.552382053,4.597571405,4.644135978,4.552382053,4.597571405,4.644135979,0.6467757813,0.6467757813,0.5674115255,0.1628925903,0,0.6923757842,0.7045990147,0.7170613696,0.7303538981,0.7484296386,0.7670554682
0.54,4.549139446,4.595599914,4.643757081,4.549139446,4.595599914,4.643757081,0.6437704568,0.6437704568,0.5677357862,0.1630897394,0,0.6914936817,0.7040684327,0.7169604937,0.7290568551,0.7476410423,0.7669039093
0.56,4.545929103,4.593630918,4.643365504,4.545929103,4.593630918,4.643365504,0.640782999,0.640782999,0.5680568205,0.163286639,0,0.6906196857,0.7035382803,0.7168562329,0.727772718,0.7468534438,0.7667472785
0.58,4.542750704,4.591664562,4.642961369,4.542750704,4.591664562,4.642961369,0.6378131757,0.6378131757,0.5683746605,0.1634832746,0,0.689753727,0.7030085973,0.7167486187,0.7265013582,0.7460669016,0.7665856242
0.6,4.53960393,4.589700989,4.642544796,4.53960393,4.589700989,4.642544796,0.6348607584,0.6348607584,0.5686893378,0.1636796319,0,0.6888957371,0.7024794228,0.7166376825,0.7252426486,0.7452814724,0.7664189952
0.62,4.536488467,4.587740338,4.642115908,4.536488467,4.587740338,4.642115908,0.6319255226,0.6319255226,0.5690008841,0.163875697,0,0.6880456477,0.7019507949,0.7165234559,0.7239964634,0.7444972121,0.7662474401
0.64,4.533404003,4.585782746,4.641674828,4.533404003,4.585782746,4.641674828,0.6290072478,0.6290072478,0.5693093305,0.1640714562,0,0.6872033914,0.701422751,0.7164059703,0.722762678,0.7437141751,0.7660710078
0.66,4.530350231,4.583828345,4.641221676,4.530350231,4.583828345,4.641221676,0.6261057174,0.6261057174,0.5696147078,0.1642668963,0,0.6863689009,0.7008953279,0.7162852574,0.721541169,0.7429324147,0.765889747
0.68,4.527326843,4.581877266,4.640756575,4.527326843,4.581877266,4.640756575,0.6232207184,0.6232207184,0.5699170465,0.1644620042,0,0.6855421097,0.7003685616,0.7161613486,0.7203318141,0.7421519831,0.7657037067
0.7,4.52433354,4.579929636,4.640279647,4.52433354,4.579929636,4.640279647,0.6203520416,0.6203520416,0.5702163769,0.1646567672,0,0.6847229517,0.6998424873,0.7160342755,0.7191344926,0.7413729312,0.7655129358
0.72,4.52137002,4.57798558,4.639791016,4.52137002,4.57798558,4.639791016,0.6174994817,0.6174994817,0.5705127289,0.1648511728,0,0.6839113612,0.6993171395,0.7159040697,0.7179490846,0.7405953088,0.765317483
0.74,4.518435987,4.57604522,4.639290801,4.518435987,4.57604522,4.639290801,0.6146628366,0.6146628366,0.5708061321,0.1650452088,0,0.683107273,0.6987925521,0.7157707628,0.7167754716,0.7398191646,0.7651173973
0.76,4.515531149,4.574108674,4.638779127,4.515531149,4.574108674,4.638779127,0.6118419082,0.6118419081,0.5710966159,0.1652388635,0,0.6823106225,0.6982687582,0.7156343861,0.7156135362,0.7390445462,0.7649127276
0.78,4.512655214,4.572176058,4.638256115,4.512655214,4.572176058,4.638256115,0.6090365015,0.6090365015,0.5713842094,0.165432125,0,0.6815213456,0.6977457904,0.7154949713,0.7144631623,0.7382715,0.7647035227
0.8,4.509807895,4.570247487,4.637721887,4.509807895,4.570247487,4.637721887,0.6062464254,0.6062464254,0.5716689413,0.1656249821,0,0.6807393784,0.6972236804,0.7153525499,0.7133242348,0.7375000715,0.7644898315
0.82,4.506988908,4.568323071,4.637176565,4.506988908,4.568323071,4.637176565,0.6034714919,0.6034714919,0.57195084,0.1658174237,0,0.6799646579,0.6967024594,0.7152071532,0.7121966398,0.736730305,0.7642717028
0.84,4.50419797,4.566402918,4.636620272,4.50419797,4.566402918,4.636620271,0.6007115165,0.6007115164,0.5722299338,0.166009439,0,0.6791971212,0.6961821578,0.7150588127,0.7110802646,0.7359622438,0.7640491854
0.86,4.501434802,4.564487134,4.636053128,4.501434802,4.564487134,4.636053128,0.5979663179,0.5979663179,0.5725062506,0.1662010174,0,0.6784367061,0.6956628056,0.7149075597,0.7099749975,0.7351959302,0.763822328
0.88,4.498699128,4.562575822,4.635475256,4.498699128,4.562575822,4.635475256,0.5952357182,0.5952357181,0.572779818,0.1663921486,0,0.6776833508,0.6951444319,0.7147534257,0.708880728,0.7344314054,0.7635911793
0.9,4.495990675,4.560669083,4.634886778,4.495990675,4.560669083,4.634886777,0.5925195426,0.5925195425,0.5730506633,0.1665828226,0,0.6769369939,0.6946270653,0.7145964418,0.7077973467,0.7336687098,0.7633557878
0.92,4.493309171,4.558767014,4.634287814,4.493309171,4.558767015,4.634287813,0.5898176195,0.5898176195,0.5733188137,0.1667730294,0,0.6761975746,0.6941107339,0.7144366393,0.7067247452,0.7329078825,0.7631162022
0.94,4.490654349,4.556869713,4.633678485,4.490654349,4.556869713,4.633678485,0.5871297805,0.5871297804,0.573584296,0.1669627595,0,0.6754650324,0.6935954649,0.7142740495,0.7056628162,0.732148962,0.7628724708
0.96,4.488025942,4.554977272,4.633058913,4.488025942,4.554977272,4.633058913,0.5844558599,0.5844558599,0.5738471366,0.1671520036,0,0.6747393074,0.6930812852,0.7141087034,0.7046114536,0.7313919857,0.7626246421
0.98,4.485423689,4.553089783,4.632429219,4.485423689,4.553089783,4.632429219,0.5817956956,0.5817956955,0.5741073619,0.1673407525,0,0.6740203401,0.692568221,0.7139406321,0.7035705522,0.7306369899,0.7623727644
1,4.482847328,4.551207333,4.631789522,4.482847328,4.551207334,4.631789522,0.5791491279,0.5791491279,0.574364998,0.1675289975,0,0.6733080715,0.6920562979,0.7137698665,0.702540008,0.7298840102,0.7621168857
1.02,4.480296603,4.549330011,4.631139944,4.480296603,4.549330011,4.631139944,0.5765160005,0.5765160005,0.5746200705,0.1677167297,0,0.672602443,0.6915455409,0.7135964377,0.7015197179,0.7291330812,0.7618570543
1.04,4.477771258,4.5474579,4.630480603,4.477771258,4.5474579,4.630480603,0.5738961595,0.5738961596,0.574872605,0.1679039408,0,0.6719033963,0.6910359745,0.7134203764,0.7005095798,0.7283842367,0.7615933181
1.06,4.47527104,4.545591082,4.62981162,4.47527104,4.545591082,4.629811621,0.5712894543,0.5712894544,0.5751226268,0.1680906226,0,0.671210874,0.6905276226,0.7132417135,0.6995094928,0.7276375095,0.7613257249
1.08,4.4727957,4.543729637,4.629133114,4.4727957,4.543729637,4.629133115,0.5686957366,0.5686957368,0.5753701608,0.1682767671,0,0.6705248186,0.6900205086,0.7130604795,0.6985193568,0.7268929316,0.7610543225
1.1,4.47034499,4.541873644,4.628445204,4.47034499,4.541873644,4.628445205,0.5661148614,0.5661148615,0.5756152318,0.1684623664,0,0.6698451734,0.6895146554,0.7128767052,0.6975390728,0.7261505343,0.7607791584
1.12,4.467918665,4.540023177,4.627748009,4.467918665,4.540023177,4.627748009,0.5635466858,0.5635466859,0.5758578643,0.1686474131,0,0.669171882,0.6890100852,0.7126904211,0.6965685428,0.7254103477,0.7605002802
1.14,4.465516482,4.538178312,4.627041646,4.465516483,4.538178312,4.627041647,0.56099107,0.5609910701,0.5760980826,0.1688318996,0,0.6685048886,0.6885068198,0.7125016575,0.6956076697,0.7246724015,0.7602177352
1.16,4.463138202,4.536339119,4.626326235,4.463138202,4.536339119,4.626326235,0.5584478765,0.5584478766,0.5763359106,0.1690158189,0,0.6678441375,0.6880048805,0.7123104448,0.6946563575,0.7239367243,0.7599315706
1.18,4.460783586,4.534505668,4.625601892,4.460783586,4.534505668,4.625601892,0.5559169706,0.5559169707,0.5765713722,0.169199164,0,0.6671895737,0.6875042881,0.7121168132,0.693714511,0.723203344,0.7596418334
1.2,4.458452398,4.532678027,4.624868734,4.458452398,4.532678027,4.624868734,0.55339822,0.55339822,0.576804491,0.1693819281,0,0.6665411427,0.6870050628,0.711920793,0.6927820361,0.7224722877,0.7593485704
1.22,4.456144407,4.530856263,4.624126879,4.456144407,4.530856263,4.624126879,0.5508914948,0.5508914948,0.5770352901,0.1695641045,0,0.6658987901,0.6865072244,0.711722414,0.6918588394,0.7217435819,0.7590518285
1.24,4.45385938,4.529040438,4.623376443,4.45385938,4.529040438,4.623376443,0.5483966677,0.5483966677,0.5772637928,0.169745687,0,0.6652624623,0.6860107922,0.7115217063,0.6909448287,0.7210172521,0.7587516541
1.26,4.451597089,4.527230616,4.622617542,4.451597089,4.527230616,4.622617542,0.5459136137,0.5459136137,0.5774900219,0.1699266692,0,0.6646321057,0.685515785,0.7113186996,0.6900399125,0.7202933231,0.7584480935
1.28,4.449357309,4.525426856,4.621850291,4.449357309,4.525426856,4.621850291,0.5434422102,0.5434422102,0.5777139999,0.1701070452,0,0.6640076676,0.6850222211,0.7111134237,0.6891440004,0.7195718192,0.7581411931
1.3,4.447139815,4.523629218,4.621074805,4.447139815,4.523629218,4.621074805,0.5409823368,0.5409823368,0.5779357493,0.1702868091,0,0.6633890954,0.6845301185,0.7109059082,0.6882570028,0.7188527638,0.7578309989
1.32,4.444944385,4.521837757,4.6202912,4.444944385,4.521837757,4.6202912,0.5385338756,0.5385338756,0.5781552923,0.1704659551,0,0.6627763369,0.6840394944,0.7106961826,0.687378831,0.7181361794,0.7575175566
1.34,4.442770801,4.520052529,4.619499588,4.442770801,4.520052529,4.619499588,0.5360967108,0.5360967108,0.5783726507,0.1706444779,0,0.6621693404,0.683550366,0.7104842761,0.6865093971,0.7174220883,0.757200912
1.36,4.440618844,4.518273587,4.618700084,4.440618844,4.518273587,4.618700084,0.5336707287,0.5336707287,0.5785878465,0.1708223721,0,0.6615680548,0.6830627497,0.7102702182,0.6856486142,0.7167105116,0.7568811105
1.38,4.438488299,4.516500983,4.617892802,4.438488299,4.516500983,4.617892802,0.531255818,0.531255818,0.5788009009,0.1709996325,0,0.660972429,0.6825766616,0.7100540379,0.6847963962,0.71600147,0.7565581975
1.4,4.436378953,4.514734767,4.617077853,4.436378953,4.514734767,4.617077853,0.5288518693,0.5288518693,0.5790118355,0.1711762541,0,0.6603824126,0.6820921173,0.7098357642,0.683952658,0.7152949836,0.7562322179
1.42,4.434290596,4.512974987,4.61625535,4.434290596,4.512974987,4.61625535,0.5264587754,0.5264587754,0.5792206712,0.1713522321,0,0.6597979556,0.6816091321,0.709615426,0.6831173151,0.7145910717,0.7559032167
1.44,4.432223018,4.511221691,4.615425404,4.432223018,4.511221691,4.615425404,0.5240764311,0.5240764311,0.579427429,0.1715275617,0,0.6592190082,0.6811277208,0.709393052,0.682290284,0.713889753,0.7555712384
1.46,4.430176013,4.509474922,4.614588127,4.430176013,4.509474922,4.614588127,0.5217047334,0.5217047334,0.5796321295,0.1717022386,0,0.6586455212,0.6806478977,0.7091686709,0.681471482,0.7131910456,0.7552363277
1.48,4.428149376,4.507734726,4.61374363,4.428149376,4.507734726,4.61374363,0.5193435809,0.5193435809,0.5798347932,0.1718762583,0,0.6580774457,0.680169677,0.7089423112,0.6806608272,0.712494967,0.7548985286
1.5,4.426142904,4.506001143,4.612892021,4.426142904,4.506001143,4.612892021,0.5169928746,0.5169928746,0.5800354404,0.1720496165,0,0.6575147332,0.6796930722,0.7087140012,0.6798582386,0.7118015339,0.7545578854
1.52,4.424156398,4.504274215,4.612033412,4.424156398,4.504274215,4.612033412,0.514652517,0.5146525169,0.580234091,0.1722223093,0,0.6569573356,0.6792180965,0.7084837692,0.6790636358,0.7111107628,0.7542144416
1.54,4.422189657,4.502553981,4.611167911,4.422189657,4.502553981,4.61116791,0.5123224127,0.5123224126,0.5804307651,0.1723943327,0,0.6564052052,0.6787447627,0.7082516432,0.6782769395,0.7104226692,0.753868241
1.56,4.420242485,4.500840479,4.610295625,4.420242485,4.500840479,4.610295625,0.5100024681,0.510002468,0.5806254823,0.1725656829,0,0.6558582946,0.6782730832,0.7080176512,0.6774980709,0.7097372684,0.7535193269
1.58,4.418314689,4.499133745,4.609416664,4.418314689,4.499133745,4.609416664,0.5076925915,0.5076925914,0.5808182619,0.1727363563,0,0.655316557,0.6778030702,0.707781821,0.6767269522,0.7090545747,0.7531677424
1.6,4.416406074,4.497433814,4.608531134,4.416406074,4.497433814,4.608531134,0.5053926927,0.5053926926,0.5810091234,0.1729063494,0,0.6547799457,0.6773347352,0.7075441802,0.6759635063,0.7083746022,0.7528135305
1.62,4.41451645,4.495740719,4.607639143,4.41451645,4.495740719,4.607639142,0.5031026835,0.5031026834,0.5811980858,0.1730756589,0,0.6542484145,0.6768680897,0.7073047565,0.6752076568,0.7076973644,0.7524567338
1.64,4.412645628,4.494054494,4.606740795,4.412645628,4.494054494,4.606740795,0.5008224774,0.5008224773,0.581385168,0.1732442815,0,0.6537219177,0.6764031447,0.7070635771,0.6744593281,0.7070228742,0.7520973947
1.66,4.410793422,4.492375168,4.605836197,4.410793422,4.492375168,4.605836197,0.4985519894,0.4985519893,0.5815703886,0.173412214,0,0.6532004098,0.6759399106,0.7068206693,0.6737184454,0.7063511438,0.7517355555
1.68,4.408959645,4.490702771,4.604925453,4.408959645,4.490702771,4.604925453,0.4962911364,0.4962911363,0.5817537663,0.1735794537,0,0.6526838457,0.6754783979,0.7065760602,0.6729849346,0.7056821853,0.751371258
1.7,4.407144114,4.489037333,4.604008668,4.407144114,4.489037333,4.604008668,0.4940398366,0.4940398366,0.5819353194,0.1737459975,0,0.6521721808,0.6750186164,0.7063297768,0.6722587224,0.7050160098,0.7510045441
1.72,4.405346648,4.487378879,4.603085946,4.405346648,4.487378879,4.603085946,0.4917980102,0.4917980102,0.582115066,0.1739118429,0,0.6516653706,0.6745605758,0.7060818458,0.6715397361,0.7043526283,0.7506354552
1.74,4.403567068,4.485727436,4.602157389,4.403567068,4.485727436,4.60215739,0.4895655786,0.4895655786,0.582293024,0.1740769872,0,0.6511633713,0.6741042852,0.7058322939,0.6708279038,0.7036920512,0.7502640326
1.76,4.401805194,4.484083029,4.601223101,4.401805194,4.484083029,4.601223101,0.4873424648,0.4873424649,0.5824692114,0.1742414279,0,0.6506661392,0.6736497537,0.7055811476,0.6701231544,0.7030342882,0.7498903171
1.78,4.400060851,4.48244568,4.600283182,4.400060851,4.48244568,4.600283182,0.4851285935,0.4851285936,0.5826436457,0.1744051628,0,0.6501736311,0.6731969898,0.7053284332,0.6694254173,0.7023793488,0.7495143496
1.8,4.398333865,4.480815413,4.599337734,4.398333865,4.480815413,4.599337735,0.4829238908,0.4829238909,0.5828163443,0.1745681895,0,0.6496858041,0.6727460019,0.705074177,0.6687346229,0.701727242,0.7491361705
1.82,4.396624063,4.479192248,4.598386858,4.396624063,4.479192248,4.598386858,0.4807282839,0.4807282841,0.5829873245,0.174730506,0,0.6492026156,0.6722967979,0.7048184049,0.6680507019,0.7010779761,0.74875582
1.84,4.394931273,4.477576206,4.597430654,4.394931274,4.477576206,4.597430654,0.478541702,0.4785417022,0.5831566035,0.1748921102,0,0.6487240234,0.6718493855,0.7045611428,0.6673735861,0.7004315592,0.7483733382
1.86,4.393255328,4.475967305,4.59646922,4.393255328,4.475967305,4.59646922,0.4763640753,0.4763640754,0.5833241981,0.1750530003,0,0.6482499858,0.6714037721,0.7043024166,0.6667032078,0.6997879989,0.7479887647
1.88,4.391596057,4.474365564,4.595502656,4.391596058,4.474365564,4.595502656,0.4741953353,0.4741953355,0.5834901251,0.1752131744,0,0.6477804612,0.6709599648,0.7040422516,0.6660394998,0.6991473024,0.7476021391
1.9,4.389953297,4.472770999,4.594531059,4.389953298,4.472770999,4.594531059,0.4720354152,0.4720354153,0.5836544011,0.1753726309,0,0.6473154085,0.6705179705,0.7037806734,0.6653823958,0.6985094764,0.7472135004
1.92,4.388326883,4.471183626,4.593554527,4.388326883,4.471183626,4.593554527,0.4698842492,0.4698842493,0.5838170425,0.1755313682,0,0.6468547868,0.6700777955,0.7035177073,0.6647318301,0.6978745271,0.7468228877
1.94,4.386716652,4.469603459,4.592573157,4.386716652,4.469603459,4.592573157,0.4677417729,0.467741773,0.5839780656,0.1756893849,0,0.6463985558,0.6696394461,0.7032533782,0.6640877376,0.6972424606,0.7464303395
1.96,4.385122443,4.468030514,4.591587044,4.385122443,4.468030514,4.591587044,0.4656079232,0.4656079232,0.5841374865,0.1758466795,0,0.6459466752,0.6692029283,0.7029877112,0.663450054,0.6966132822,0.7460358944
1.98,4.383544097,4.466464801,4.590596284,4.383544097,4.466464801,4.590596284,0.463482638,0.463482638,0.5842953212,0.1760032507,0,0.6454991054,0.6687682478,0.702720731,0.6628187154,0.6959869971,0.7456395905
2,4.381981455,4.464906333,4.589600972,4.381981455,4.464906333,4.589600972,0.4613658568,0.4613658568,0.5844515853,0.1761590975,0,0.6450558068,0.6683354099,0.7024524622,0.6621936587,0.69536361,0.7452414655
2.02,4.380434362,4.463355121,4.588601201,4.380434362,4.463355121,4.588601201,0.45925752,0.45925752,0.5846062946,0.1763142187,0,0.6446167403,0.6679044199,0.7021829292,0.6615748215,0.6947431253,0.7448415573
2.04,4.378902663,4.461811175,4.587597066,4.378902662,4.461811175,4.587597066,0.4571575692,0.4571575692,0.5847594646,0.1764686133,0,0.6441818671,0.6674752825,0.7019121565,0.6609621418,0.6941255469,0.744439903
2.06,4.377386204,4.460274504,4.586588658,4.377386204,4.460274504,4.586588658,0.4550659472,0.4550659472,0.5849111104,0.1766222804,0,0.6437511488,0.6670480025,0.7016401681,0.6603555583,0.6935108783,0.7440365399
2.08,4.375884834,4.458745115,4.58557607,4.375884834,4.458745115,4.58557607,0.452982598,0.452982598,0.5850612474,0.1767752193,0,0.6433245472,0.6666225842,0.7013669879,0.6597550105,0.6928991229,0.7436315047
2.1,4.374398404,4.457223017,4.584559393,4.374398404,4.457223017,4.584559393,0.4509074665,0.4509074665,0.5852098905,0.1769274291,0,0.6429020245,0.6661990317,0.7010926399,0.6591604382,0.6922902836,0.7432248339
2.12,4.372926763,4.455708215,4.583538718,4.372926763,4.455708215,4.583538718,0.4488404988,0.4488404988,0.5853570545,0.1770789093,0,0.6424835432,0.6657773489,0.7008171475,0.658571782,0.6916843627,0.7428165639
2.14,4.371469766,4.454200715,4.582514135,4.371469766,4.454200715,4.582514135,0.4467816421,0.4467816421,0.5855027542,0.1772296593,0,0.6420690661,0.6653575395,0.7005405344,0.657988983,0.6910813627,0.7424067307
2.16,4.370027266,4.452700521,4.581485733,4.370027266,4.452700521,4.581485733,0.4447308444,0.4447308444,0.5856470043,0.1773796787,0,0.6416585563,0.6649396068,0.7002628238,0.657411983,0.6904812852,0.7419953699
2.18,4.368599119,4.451207638,4.580453601,4.368599119,4.451207638,4.580453601,0.442688055,0.442688055,0.5857898189,0.177528967,0,0.6412519773,0.6645235541,0.6999840389,0.6568407242,0.6898841319,0.7415825171
2.2,4.367185182,4.449722068,4.579417827,4.367185182,4.449722068,4.579417827,0.4406532239,0.4406532239,0.5859312126,0.177677524,0,0.6408492929,0.6641093843,0.6997042027,0.6562751496,0.689289904,0.7411682074
2.22,4.365785314,4.448243814,4.578378498,4.365785314,4.448243814,4.578378498,0.4386263023,0.4386263023,0.5860711994,0.1778253494,0,0.6404504671,0.6636971002,0.699423338,0.6557152025,0.6886986023,0.7407524758
2.24,4.364399375,4.446772877,4.577335701,4.364399375,4.446772877,4.5773357,0.4366072423,0.4366072423,0.5862097933,0.1779724431,0,0.6400554642,0.6632867042,0.6991414674,0.655160827,0.6881102276,0.740335357
2.26,4.363027227,4.445309258,4.576289521,4.363027227,4.445309258,4.576289521,0.4345959968,0.4345959968,0.5863470081,0.178118805,0,0.639664249,0.6628781987,0.6988586135,0.6546119676,0.68752478,0.7399168852
2.28,4.361668732,4.443852957,4.575240045,4.361668732,4.443852957,4.575240045,0.4325925197,0.4325925197,0.5864828576,0.1782644351,0,0.6392767865,0.6624715856,0.6985747985,0.6540685694,0.6869422595,0.7394970946
2.3,4.360323753,4.442403973,4.574187356,4.360323753,4.442403973,4.574187356,0.4305967659,0.4305967658,0.5866173555,0.1784093335,0,0.6388930418,0.662066867,0.6982900447,0.6535305782,0.686362666,0.7390760191
2.32,4.358992158,4.440962305,4.573131538,4.358992158,4.440962305,4.573131538,0.4286086909,0.4286086908,0.586750515,0.1785535003,0,0.6385129807,0.6616640445,0.698004374,0.65299794,0.6857859988,0.7386536921
2.34,4.357673812,4.439527951,4.572072676,4.357673812,4.439527951,4.572072676,0.4266282512,0.4266282511,0.5868823496,0.1786969357,0,0.6381365689,0.6612631195,0.6977178083,0.6524706017,0.685212257,0.7382301471
2.36,4.356368584,4.438100907,4.57101085,4.356368584,4.438100907,4.57101085,0.4246554042,0.4246554041,0.5870128724,0.1788396401,0,0.6377637726,0.6608640933,0.6974303692,0.6519485105,0.6846414396,0.7378054169
2.38,4.355076344,4.436681171,4.569946144,4.355076343,4.436681171,4.569946144,0.422690108,0.4226901079,0.5871420965,0.1789816137,0,0.6373945583,0.660466967,0.6971420783,0.6514316142,0.6840735452,0.7373795343
2.4,4.353796961,4.435268738,4.568878638,4.353796961,4.435268738,4.568878637,0.4207323216,0.4207323215,0.5872700347,0.179122857,0,0.6370288927,0.6600717415,0.6968529568,0.6509198611,0.683508572,0.7369525318
2.42,4.352530308,4.433863604,4.567808412,4.352530308,4.433863604,4.567808412,0.4187820046,0.4187820045,0.5873967,0.1792633704,0,0.6366667429,0.6596784175,0.696563026,0.6504132,0.6829465183,0.7365244416
2.44,4.351276259,4.432465762,4.566735547,4.351276259,4.432465763,4.566735547,0.4168391177,0.4168391176,0.5875221049,0.1794031546,0,0.6363080762,0.6592869954,0.6962723069,0.6499115803,0.6823873817,0.7360952956
2.46,4.350034687,4.431075208,4.565660122,4.350034687,4.431075208,4.565660122,0.4149036219,0.4149036218,0.5876462621,0.17954221,0,0.6359528602,0.6588974757,0.6959808202,0.6494149517,0.68183116,0.7356651255
