t,n1,n2,n3,oracle_n1,oracle_n2,oracle_n3,error_norm,oracle_error_norm,r1,r2,r3,u1,u2,u3,z1,z2,z3
0.2,3.844068017,4.58853037,3.866423454,3.844068017,4.58853037,3.866423454,0.6379445755,0.6379445755,0.6382429291,0.1637966938,0,0.479866755,0.7021638312,0.4873100596,0.4470282835,0.7448132249,0.4559704583
0.22,3.847873252,4.582908753,3.872154786,3.847873252,4.582908753,3.872154786,0.6292407464,0.6292407464,0.6378624056,0.1643588555,0,0.4811378194,0.7006470798,0.4892090361,0.4485503775,0.7425645779,0.4582629911
0.24,3.851640624,4.577363164,3.877795961,3.851640624,4.577363164,3.877795961,0.620658531,0.620658531,0.6374856684,0.1649134144,0,0.4823945719,0.6991488918,0.4910744755,0.4500573265,0.7403463424,0.460519461
0.26,3.855370511,4.571892648,3.883348298,3.855370511,4.571892648,3.883348298,0.6121962785,0.6121962785,0.6371126798,0.165460466,0,0.4836371934,0.6976690792,0.492907005,0.451549281,0.7381581358,0.4627403961
0.28,3.859063284,4.566496258,3.888813101,3.859063284,4.566496258,3.888813101,0.6038523594,0.6038523594,0.6367434024,0.166000105,0,0.4848658617,0.6962074557,0.4947072377,0.4530263903,0.7359995801,0.4649263173
0.3,3.862719314,4.561173063,3.894191654,3.862719314,4.561173063,3.894191654,0.5956251658,0.5956251657,0.6363777995,0.1665324245,0,0.4860807522,0.6947638359,0.4964757735,0.4544888022,0.733870302,0.4670777383
0.32,3.866338965,4.555922139,3.899485223,3.866338965,4.555922139,3.899485223,0.5875131106,0.5875131106,0.6360158343,0.1670575169,0,0.4872820375,0.6933380361,0.4982131993,0.4559366628,0.7317699324,0.469195166
0.34,3.8699226,4.550742576,3.904695058,3.8699226,4.550742576,3.904695058,0.5795146276,0.5795146276,0.6356574708,0.1675754733,0,0.4884698878,0.691929874,0.4999200894,0.4573701169,0.729698107,0.4712791
0.36,3.873470578,4.545633472,3.909822391,3.873470578,4.545633472,3.909822391,0.5716281712,0.5716281712,0.635302673,0.1680863836,0,0.4896444704,0.6905391684,0.5015970057,0.458789308,0.7276544656,0.4733300333
0.38,3.876983253,4.540593939,3.914868438,3.876983253,4.540593939,3.914868438,0.5638522159,0.5638522159,0.6349514055,0.1685903369,0,0.4908059505,0.6891657397,0.5032444981,0.4601943779,0.7256386524,0.4753484519
0.4,3.880460976,4.535623098,3.919834396,3.880460976,4.535623098,3.919834396,0.5561852561,0.5561852561,0.6346036332,0.169087421,0,0.4919544908,0.6878094095,0.5048631052,0.461585467,0.7236503161,0.4773348352
0.42,3.883904095,4.530720082,3.924721448,3.883904095,4.530720082,3.924721448,0.5486258062,0.5486258063,0.6342593213,0.1695777227,0,0.4930902513,0.686470001,0.5064533537,0.4629627147,0.7216891094,0.4792896561
0.44,3.887312954,4.525884031,3.92953076,3.887312954,4.525884031,3.92953076,0.5411724,0.5411724,0.6339184354,0.1700613277,0,0.49421339,0.6851473385,0.5080157598,0.4643262584,0.7197546892,0.4812133808
0.46,3.890687895,4.5211141,3.934263481,3.890687895,4.5211141,3.934263481,0.5338235904,0.5338235904,0.6335809413,0.1705383208,0,0.4953240625,0.6838412477,0.5095508287,0.4656762347,0.7178467167,0.4831064692
0.48,3.894029254,4.516409451,3.938920745,3.894029254,4.516409451,3.938920745,0.5265779494,0.5265779494,0.6332468054,0.1710087857,0,0.496422422,0.6825515557,0.5110590551,0.4670127785,0.7159648571,0.4849693749
0.5,3.897337367,4.511769257,3.943503671,3.897337367,4.511769257,3.943503671,0.5194340678,0.5194340678,0.6329159941,0.1714728051,0,0.4975086196,0.6812780908,0.5125409237,0.4683360235,0.7141087797,0.486802545
0.52,3.900612563,4.507192702,3.94801336,3.900612563,4.507192702,3.94801336,0.512390555,0.5123905549,0.6325884745,0.1719304606,0,0.4985828042,0.680020683,0.513996909,0.4696461019,0.7122781575,0.4886064206
0.54,3.90385517,4.502678978,3.9524509,3.90385517,4.502678978,3.9524509,0.5054460384,0.5054460383,0.6322642138,0.172381833,0,0.4996451224,0.6787791631,0.5154274762,0.4709431449,0.710472668,0.4903814368
0.56,3.907065513,4.498227288,3.956817364,3.907065513,4.498227288,3.956817364,0.4985991637,0.4985991637,0.6319431795,0.172827002,0,0.500695719,0.6775533636,0.5168330806,0.472227282,0.7086919921,0.4921280223
0.58,3.910243913,4.493836845,3.961113809,3.910243913,4.493836845,3.961113809,0.4918485944,0.4918485944,0.6316253395,0.1732660463,0,0.5017347365,0.6763431181,0.5182141687,0.4734986418,0.7069358148,0.4938466003
0.6,3.913390687,4.48950687,3.965341278,3.913390687,4.48950687,3.965341278,0.4851930115,0.4851930115,0.6313106622,0.1736990438,0,0.5027623154,0.6751482618,0.519571178,0.4747573514,0.7052038248,0.4955375878
0.62,3.916506149,4.485236595,3.969500799,3.916506149,4.485236595,3.969500799,0.4786311136,0.4786311136,0.6309991159,0.1741260713,0,0.5037785943,0.6739686309,0.5209045369,0.4760035366,0.7034957148,0.4972013962
0.64,3.919590613,4.481025261,3.973593386,3.919590613,4.481025261,3.973593386,0.4721616162,0.4721616162,0.6306906695,0.1745472048,0,0.5047837096,0.6728040631,0.5222146658,0.477237322,0.701811181,0.4988384312
0.66,3.922644386,4.476872116,3.97762004,3.922644386,4.476872116,3.97762004,0.4657832519,0.4657832518,0.6303852922,0.1749625192,0,0.505777796,0.6716543973,0.5235019763,0.478458831,0.7001499232,0.5004490926
0.68,3.925667773,4.472776421,3.981581746,3.925667773,4.472776421,3.981581746,0.4594947699,0.4594947698,0.6300829535,0.1753720887,0,0.5067609864,0.6705194737,0.5247668723,0.4796681859,0.6985116452,0.502033775
0.7,3.928661077,4.468737443,3.985479476,3.928661077,4.468737443,3.985479476,0.453294936,0.4532949359,0.6297836231,0.1757759865,0,0.5077334114,0.6693991338,0.5260097495,0.4808655074,0.696896054,0.5035928673
0.72,3.931624597,4.464754459,3.98931419,3.931624597,4.464754459,3.98931419,0.4471825323,0.4471825322,0.6294872711,0.1761742849,0,0.5086952003,0.6682932205,0.527230996,0.4820509154,0.6953028604,0.5051267529
0.74,3.934558629,4.460826754,3.993086833,3.934558629,4.460826754,3.993086834,0.4411563571,0.4411563569,0.6291938679,0.1765670554,0,0.5096464802,0.6672015778,0.5284309923,0.4832245284,0.6937317785,0.5066358101
0.76,3.937463468,4.456953624,3.996798338,3.937463468,4.456953624,3.996798338,0.4352152243,0.4352152241,0.6289033841,0.1769543684,0,0.5105873766,0.6661240511,0.5296101116,0.4843864638,0.6921825262,0.5081204118
0.78,3.940339402,4.45313437,4.000449622,3.940339402,4.453134369,4.000449622,0.4293579637,0.4293579635,0.6286157906,0.1773362939,0,0.5115180132,0.6650604871,0.5307687198,0.4855368377,0.6906548246,0.5095809256
0.8,3.943186721,4.449368303,4.004041593,3.943186721,4.449368303,4.004041594,0.4235834206,0.4235834204,0.6283310587,0.1777129005,0,0.5124385122,0.6640107336,0.5319071761,0.4866757652,0.6891483981,0.5110177141
0.82,3.946005709,4.445654745,4.007575145,3.946005709,4.445654745,4.007575146,0.4178904555,0.4178904553,0.62804916,0.1780842563,0,0.5133489938,0.6629746399,0.5330258323,0.4878033602,0.6876629746,0.5124311349
0.84,3.948796647,4.441993022,4.011051159,3.948796647,4.441993021,4.011051159,0.4122779441,0.4122779439,0.6277700662,0.1784504287,0,0.5142495767,0.6619520563,0.534125034,0.4889197354,0.6861982854,0.5138215403
0.86,3.951559814,4.43838247,4.014470503,3.951559814,4.43838247,4.014470503,0.4067447769,0.4067447768,0.6274937494,0.1788114838,0,0.5151403781,0.6609428346,0.53520512,0.4900250025,0.6847540648,0.5151892779
0.88,3.954295488,4.434822434,4.017834034,3.954295488,4.434822434,4.017834034,0.4012898592,0.4012898591,0.627220182,0.1791674874,0,0.5160215134,0.6599468277,0.5362664228,0.491119272,0.6833300505,0.5165346903
0.9,3.957003941,4.431312267,4.021142597,3.957003941,4.431312267,4.021142597,0.3959121107,0.3959121107,0.6269493367,0.1795185041,0,0.5168930965,0.6589638899,0.5373092686,0.4922026533,0.6819259835,0.5178581155
0.92,3.959685445,4.427851327,4.024397024,3.959685445,4.427851327,4.024397024,0.3906104656,0.3906104656,0.6266811863,0.1798645981,0,0.5177552397,0.6579938765,0.5383339775,0.4932752549,0.6805416076,0.5191598865
0.94,3.962340268,4.424438984,4.027598138,3.962340268,4.424438984,4.027598137,0.3853838721,0.3853838723,0.626415704,0.1802058324,0,0.5186080541,0.6570366442,0.5393408637,0.4943371838,0.6791766702,0.5204403318
0.96,3.964968674,4.421074612,4.030746746,3.964968674,4.421074612,4.030746746,0.3802312927,0.3802312929,0.6261528634,0.1805422696,0,0.5194516488,0.6560920509,0.5403302354,0.4953885464,0.6778309214,0.5216997752
0.98,3.967570928,4.417757594,4.033843648,3.967570928,4.417757595,4.033843648,0.3751517032,0.3751517036,0.6258926381,0.1808739714,0,0.5202861318,0.6551599558,0.5413023952,0.4964294478,0.6765041145,0.5229385359
1,3.970147288,4.414487323,4.03688963,3.970147288,4.414487323,4.036889629,0.3701440935,0.3701440939,0.625635002,0.1812009985,0,0.5211116095,0.6542402192,0.5422576402,0.497459992,0.6751960058,0.5241569287
1.02,3.972698013,4.411263194,4.039885468,3.972698013,4.411263195,4.039885467,0.3652074667,0.365207467,0.6253799295,0.1815234114,0,0.521928187,0.6533327027,0.5431962619,0.4984802821,0.6739063545,0.5253552639
1.04,3.975223359,4.408084615,4.042831927,3.975223359,4.408084616,4.042831926,0.360340839,0.3603408393,0.625127395,0.1818412693,0,0.5227359679,0.6524372691,0.5441185464,0.4994904202,0.672634923,0.5265338474
1.06,3.977723576,4.404950998,4.04572976,3.977723576,4.404950999,4.04572976,0.3555432402,0.3555432404,0.6248773732,0.182154631,0,0.5235350543,0.6515537823,0.5450247749,0.5004905072,0.6713814761,0.5276929809
1.08,3.980198916,4.401861763,4.048579712,3.980198916,4.401861763,4.048579712,0.3508137125,0.3508137127,0.6246298392,0.1824635545,0,0.5243255473,0.6506821076,0.5459152231,0.5014806432,0.670145782,0.5288329616
1.1,3.982649626,4.398816337,4.051382515,3.982649626,4.398816337,4.051382515,0.3461513113,0.3461513113,0.6243847682,0.1827680971,0,0.5251075464,0.6498221113,0.5467901619,0.5024609272,0.6689276115,0.5299540829
1.12,3.985075951,4.395814153,4.054138892,3.985075951,4.395814153,4.054138892,0.3415551042,0.3415551042,0.6241421357,0.1830683155,0,0.5258811498,0.648973661,0.5476498574,0.5034314572,0.667726738,0.5310566337
1.14,3.987478134,4.392854654,4.056849555,3.987478134,4.392854654,4.056849555,0.3370241715,0.3370241715,0.6239019174,0.1833642655,0,0.5266464544,0.6481366254,0.5484945706,0.5043923302,0.6665429382,0.5321408989
1.16,3.989856414,4.389937286,4.059515206,3.989856414,4.389937285,4.059515206,0.3325576059,0.3325576059,0.6236640894,0.1836560023,0,0.527403556,0.6473108746,0.5493245581,0.5053436424,0.665375991,0.5332071593
1.18,3.99221103,4.387061504,4.062136538,3.99221103,4.387061504,4.062136538,0.328154512,0.3281545119,0.6234286278,0.1839435804,0,0.5281525491,0.6464962796,0.5501400717,0.5062854889,0.6642256783,0.5342556918
1.2,3.994542218,4.384226769,4.064714232,3.994542218,4.384226769,4.064714232,0.3238140064,0.3238140064,0.623195509,0.1842270539,0,0.5288935267,0.6456927128,0.5509413589,0.5072179639,0.6630917846,0.5352867694
1.22,3.99685021,4.381432551,4.067248961,3.99685021,4.381432551,4.067248961,0.3195352177,0.3195352177,0.6229647099,0.1845064758,0,0.5296265809,0.6449000476,0.5517286626,0.5081411606,0.661974097,0.5363006611
1.24,3.999135236,4.378678321,4.069741388,3.999135236,4.378678321,4.069741388,0.315317286,0.315317286,0.6227362072,0.1847818987,0,0.5303518026,0.6441181585,0.5525022214,0.5090551713,0.6608724053,0.5372976321
1.26,4.001397527,4.375963563,4.072192168,4.001397527,4.375963563,4.072192168,0.3111593629,0.3111593629,0.6225099781,0.1850533745,0,0.5310692812,0.6433469214,0.5532622699,0.5099600875,0.6597865019,0.538277944
1.28,4.003637307,4.373287762,4.074601944,4.003637307,4.373287762,4.074601944,0.3070606115,0.3070606115,0.6222860001,0.1853209546,0,0.5317791054,0.6425862133,0.5540090383,0.5108559996,0.6587161816,0.5392418543
1.3,4.005854801,4.370650413,4.076971351,4.005854801,4.370650413,4.076971351,0.303020206,0.303020206,0.6220642507,0.1855846895,0,0.5324813624,0.641835912,0.5547427529,0.5117429972,0.6576612418,0.5401896173
1.32,4.008050231,4.368051014,4.079301016,4.008050231,4.368051014,4.079301016,0.2990373317,0.2990373316,0.6218447077,0.1858446294,0,0.5331761385,0.6410958969,0.5554636359,0.512621169,0.6566214825,0.5411214832
1.34,4.010223815,4.365489073,4.081591555,4.010223815,4.365489073,4.081591556,0.2951111849,0.2951111848,0.6216273493,0.1861008235,0,0.5338635188,0.6403660482,0.5561719057,0.5134906029,0.6555967059,0.5420376989
1.36,4.012375773,4.3629641,4.083843578,4.012375773,4.3629641,4.083843578,0.2912409725,0.2912409725,0.6214121535,0.1863533208,0,0.5345435872,0.6396462474,0.5568677769,0.5143513858,0.6545867168,0.5429385078
1.38,4.014506318,4.360475614,4.086057682,4.014506318,4.360475614,4.086057682,0.2874259124,0.2874259123,0.6211990991,0.1866021694,0,0.5352164267,0.6389363771,0.5575514602,0.5152036038,0.6535913224,0.5438241496
1.4,4.016615663,4.358023139,4.08823446,4.016615663,4.358023139,4.08823446,0.2836652328,0.2836652326,0.6209881645,0.1868474169,0,0.5358821194,0.6382363208,0.558223163,0.516047342,0.6526103324,0.5446948608
1.42,4.01870402,4.355606204,4.090374494,4.01870402,4.355606204,4.090374494,0.2799581721,0.2799581719,0.6207793288,0.1870891104,0,0.5365407459,0.6375459635,0.5588830886,0.5168826849,0.6516435585,0.5455508742
1.44,4.020771598,4.353224346,4.092478357,4.020771598,4.353224345,4.092478358,0.2763039792,0.276303979,0.620572571,0.1873272963,0,0.5371923861,0.6368651909,0.5595314373,0.517709716,0.650690815,0.5463924197
1.46,4.022818603,4.350877104,4.094546617,4.022818603,4.350877104,4.094546617,0.2727019132,0.272701913,0.6203678705,0.1875620204,0,0.5378371189,0.6361938901,0.5601684054,0.518528518,0.6497519184,0.5472197234
1.48,4.02484524,4.348564027,4.09657983,4.02484524,4.348564027,4.09657983,0.2691512428,0.2691512426,0.6201652068,0.1877933281,0,0.5384750222,0.6355319491,0.5607941863,0.5193391728,0.6488266874,0.5480330086
1.5,4.026851712,4.346284666,4.098578546,4.026851712,4.346284666,4.098578546,0.2656512469,0.2656512468,0.6199645596,0.1880212642,0,0.5391061727,0.634879257,0.5614089698,0.5201417614,0.6479149432,0.5488324951
1.52,4.028838219,4.34403858,4.100543307,4.028838219,4.34403858,4.100543307,0.2622012141,0.262201214,0.6197659089,0.1882458728,0,0.5397306463,0.634235704,0.5620129426,0.5209363642,0.6470165088,0.5496183995
1.54,4.030804959,4.341825332,4.102474647,4.030804959,4.341825332,4.102474647,0.2588004423,0.2588004423,0.6195692349,0.1884671976,0,0.5403485181,0.6336011815,0.5626062879,0.5217230605,0.6461312097,0.5503909356
1.56,4.032752131,4.339644492,4.104373092,4.032752131,4.339644492,4.104373092,0.2554482393,0.2554482393,0.6193745177,0.1886852816,0,0.540959862,0.6329755817,0.5631891862,0.5225019291,0.6452588734,0.5511503137
1.58,4.034679928,4.337495632,4.106239161,4.034679928,4.337495632,4.106239161,0.2521439219,0.252143922,0.6191817381,0.1889001676,0,0.5415647512,0.6323587981,0.5637618147,0.5232730478,0.6443993297,0.5518967412
1.6,4.036588542,4.335378334,4.108073365,4.036588542,4.335378334,4.108073365,0.2488868162,0.2488868164,0.6189908766,0.1891118974,0,0.5421632577,0.6317507251,0.5643243474,0.5240364937,0.6435524102,0.5526304228
1.62,4.038478166,4.333292181,4.109876208,4.038478166,4.333292181,4.109876207,0.2456762577,0.2456762579,0.6188019142,0.1893205128,0,0.5427554529,0.6311512581,0.5648769558,0.5247923432,0.642717949,0.5533515598
1.64,4.040348988,4.331236763,4.111648185,4.040348988,4.331236763,4.111648185,0.2425115905,0.2425115908,0.618614832,0.1895260545,0,0.5433414073,0.6305602938,0.565419808,0.5255406719,0.6418957819,0.5540603508
1.66,4.042201195,4.329211675,4.113389787,4.042201195,4.329211675,4.113389786,0.2393921678,0.2393921681,0.6184296113,0.1897285633,0,0.5439211903,0.6299777296,0.5659530696,0.5262815546,0.6410857468,0.5547569915
1.68,4.044034972,4.327216518,4.115101495,4.044034972,4.327216518,4.115101494,0.2363173515,0.2363173518,0.6182462336,0.189928079,0,0.5444948706,0.6294034642,0.5664769032,0.5270150654,0.6402876838,0.5554416747
1.7,4.045850502,4.325250895,4.116783784,4.045850502,4.325250895,4.116783784,0.2332865122,0.2332865124,0.6180646806,0.1901246413,0,0.5450625161,0.6288373971,0.5669914688,0.5277412776,0.6395014348,0.5561145905
1.72,4.047647968,4.323314417,4.118437123,4.047647968,4.323314418,4.118437123,0.2302990288,0.230299029,0.617884934,0.1903182891,0,0.5456241937,0.6282794289,0.5674969237,0.5284602639,0.6387268438,0.5567759261
1.74,4.049427549,4.321406699,4.120061973,4.049427549,4.321406699,4.120061973,0.227354289,0.227354289,0.617706976,0.1905090609,0,0.5461799698,0.6277294613,0.5679934223,0.5291720962,0.6379637564,0.5574258661
1.76,4.051189422,4.31952736,4.121658789,4.051189422,4.31952736,4.121658789,0.2244516884,0.2244516884,0.6175307886,0.1906969949,0,0.5467299095,0.6271873967,0.5684811169,0.5298768456,0.6372120206,0.5580645924
1.78,4.052933765,4.317676023,4.123228019,4.052933765,4.317676023,4.123228019,0.221590631,0.221590631,0.6173563543,0.1908821285,0,0.5472740776,0.6266531389,0.5689601567,0.5305745827,0.6364714859,0.5586922842
1.8,4.054660751,4.315852318,4.124770103,4.054660751,4.315852318,4.124770103,0.218770529,0.218770529,0.6171836557,0.191064499,0,0.5478125379,0.6261265923,0.5694306888,0.5312653771,0.6357420039,0.5593091181
1.82,4.056370553,4.314055878,4.126285478,4.056370553,4.314055878,4.126285478,0.2159908025,0.2159908025,0.6170126755,0.191244143,0,0.5483453533,0.6256076625,0.5698928577,0.531949298,0.635023428,0.559915268
1.84,4.058063343,4.312286341,4.127774572,4.058063343,4.312286341,4.127774572,0.2132508795,0.2132508795,0.6168433965,0.1914210967,0,0.548872586,0.6250962561,0.5703468054,0.5326264138,0.6343156132,0.5605109054
1.86,4.059739289,4.31054335,4.129237806,4.059739289,4.31054335,4.129237806,0.2105501958,0.2105501957,0.6166758019,0.1915953958,0,0.5493942977,0.6245922804,0.5707926716,0.5332967922,0.6336184167,0.5610961992
1.88,4.061398559,4.308826551,4.130675598,4.061398559,4.308826551,4.130675598,0.2078881947,0.2078881946,0.6165098749,0.1917670757,0,0.5499105491,0.624095644,0.5712305938,0.5339605002,0.6329316972,0.5616713159
1.9,4.063041319,4.307135596,4.132088357,4.063041319,4.307135596,4.132088357,0.2052643272,0.2052643272,0.6163455989,0.1919361712,0,0.5504214002,0.6236062562,0.5716607069,0.5346176042,0.6322553153,0.5622364196
1.92,4.064667733,4.305470141,4.133476487,4.064667733,4.305470141,4.133476487,0.2026780521,0.202678052,0.6161829575,0.1921027167,0,0.5509269103,0.6231240273,0.572083144,0.5352681699,0.6315891331,0.5627916717
1.94,4.066277964,4.303829845,4.134840387,4.066277964,4.303829845,4.134840387,0.2001288349,0.2001288349,0.6160219344,0.1922667463,0,0.551427138,0.6226488686,0.5724980356,0.5359122624,0.6309330147,0.5633372316
1.96,4.067872173,4.302214373,4.136180449,4.067872173,4.302214372,4.136180449,0.1976161491,0.1976161491,0.6158625135,0.1924282936,0,0.5519221413,0.6221806923,0.5729055103,0.536549946,0.6302868258,0.5638732562
1.98,4.06945052,4.300623392,4.137497058,4.06945052,4.300623392,4.137497058,0.1951394749,0.1951394749,0.6157046788,0.1925873916,0,0.5524119773,0.6217194114,0.5733056943,0.5371812846,0.6296504337,0.5643998999
2,4.071013161,4.299056577,4.138790596,4.071013161,4.299056577,4.138790596,0.1926982998,0.1926982997,0.6155484147,0.1927440731,0,0.5528967025,0.62126494,0.573698712,0.5378063413,0.6290237074,0.5649173151
2.02,4.072560254,4.297513602,4.140061438,4.072560254,4.297513602,4.140061438,0.1902921182,0.1902921181,0.6153937054,0.1928983706,0,0.5533763728,0.6208171931,0.5740846855,0.5384251785,0.6284065177,0.5654256518
2.04,4.074091954,4.29599415,4.141309953,4.074091954,4.29599415,4.141309953,0.1879204316,0.1879204314,0.6152405354,0.1930503158,0,0.5538510434,0.6203760864,0.5744637351,0.5390378582,0.6277987367,0.5659250578
2.06,4.075608412,4.294497904,4.142536505,4.075608412,4.294497904,4.142536505,0.185582748,0.1855827479,0.6150888896,0.1931999404,0,0.5543207688,0.6199415366,0.5748359791,0.5396444417,0.6272002383,0.5664156788
2.08,4.077109782,4.293024553,4.143741454,4.077109782,4.293024553,4.143741454,0.1832785824,0.1832785823,0.6149387526,0.1933472755,0,0.5547856029,0.6195134614,0.5752015335,0.5402449895,0.626610898,0.5668976582
2.1,4.078596213,4.29157379,4.144925152,4.078596213,4.29157379,4.144925152,0.1810074565,0.1810074563,0.6147901095,0.1934923518,0,0.5552455989,0.6190917793,0.5755605129,0.5408395618,0.6260305928,0.5673711374
2.12,4.080067853,4.290145311,4.146087947,4.080067853,4.290145311,4.146087947,0.1787688982,0.178768898,0.6146429455,0.1936351997,0,0.5557008094,0.6186764096,0.5759130297,0.541428218,0.6254592013,0.5678362555
2.14,4.081524851,4.288738817,4.147230183,4.081524851,4.288738817,4.147230183,0.1765624422,0.176562442,0.6144972458,0.1937758491,0,0.5561512866,0.6182672725,0.5762591945,0.542011017,0.6248966034,0.5682931499
2.16,4.082967351,4.28735401,4.148352197,4.082967351,4.28735401,4.148352197,0.1743876294,0.1743876293,0.6143529958,0.1939143298,0,0.5565970816,0.6178642892,0.5765991161,0.542588017,0.6243426808,0.5687419555
2.18,4.084395498,4.2859906,4.149454322,4.084395498,4.285990599,4.149454322,0.1722440072,0.1722440071,0.6142101811,0.1940506709,0,0.5570382454,0.6174673815,0.5769329015,0.5431592758,0.6237973166,0.5691828055
2.2,4.085809434,4.284648296,4.150536886,4.085809434,4.284648296,4.150536886,0.1701311289,0.1701311288,0.6140687874,0.1941849012,0,0.5574748281,0.6170764722,0.5772606561,0.5437248504,0.6232603952,0.5696158311
2.22,4.087209302,4.283326815,4.151600211,4.087209302,4.283326815,4.151600211,0.1680485542,0.1680485542,0.6139288006,0.1943170493,0,0.5579068793,0.616691485,0.5775824833,0.5442847975,0.6227318026,0.5700411614
2.24,4.088595241,4.282025874,4.152644617,4.088595241,4.282025874,4.152644617,0.1659958487,0.1659958488,0.6137902067,0.1944471434,0,0.558334448,0.6163123444,0.577898485,0.5448391731,0.6222114263,0.5704589235
2.26,4.089967389,4.280745196,4.153670415,4.089967389,4.280745196,4.153670415,0.1639725842,0.1639725843,0.6136529919,0.1945752112,0,0.5587575827,0.6159389755,0.5782087614,0.5453880325,0.6216991551,0.5708692429
2.28,4.091325885,4.279484506,4.154677916,4.091325885,4.279484506,4.154677915,0.161978338,0.1619783382,0.6135171423,0.1947012802,0,0.5591763312,0.6155713046,0.5785134109,0.5459314306,0.6211948792,0.571272243
2.3,4.092670863,4.278243533,4.155667422,4.092670863,4.278243534,4.155667421,0.1600126937,0.1600126939,0.6133826445,0.1948253775,0,0.5595907408,0.6152092584,0.5788125306,0.5464694219,0.6206984902,0.5716680454
2.32,4.094002458,4.277022011,4.156639233,4.094002458,4.277022011,4.156639232,0.1580752401,0.1580752404,0.613249485,0.1949475297,0,0.5600008585,0.6148527648,0.5791062158,0.54700206,0.620209881,0.5720567698
2.34,4.095320804,4.275819674,4.157593644,4.095320804,4.275819674,4.157593643,0.1561655722,0.1561655724,0.6131176504,0.1950677635,0,0.5604067302,0.6145017522,0.5793945602,0.5475293983,0.6197289462,0.5724385342
2.36,4.096626032,4.274636261,4.158530945,4.096626032,4.274636261,4.158530945,0.1542832902,0.1542832904,0.6129871276,0.1951861047,0,0.5608084019,0.61415615,0.5796776561,0.5480514896,0.6192555811,0.5728134548
2.38,4.097918273,4.273471516,4.159451423,4.097918273,4.273471516,4.159451423,0.1524279999,0.1524280001,0.6128579035,0.1953025793,0,0.5612059186,0.6138158882,0.5799555942,0.5485683859,0.618789683,0.5731816461
2.4,4.099197656,4.272325183,4.16035536,4.099197656,4.272325183,4.16035536,0.1505993127,0.1505993128,0.6127299653,0.1954172125,0,0.561599325,0.6134808977,0.5802284638,0.549080139,0.6183311499,0.5735432206
2.42,4.100464308,4.271197012,4.161243032,4.100464308,4.271197012,4.161243032,0.1487968451,0.1487968452,0.6126033,0.1955300296,0,0.5619886651,0.6131511101,0.5804963527,0.5495868001,0.6178798816,0.5738982896
2.44,4.101718358,4.270086755,4.162114714,4.101718358,4.270086755,4.162114714,0.1470202192,0.1470202192,0.6124778951,0.1956410553,0,0.5623739828,0.6128264578,0.5807593474,0.5500884198,0.6174357787,0.5742469622
2.46,4.102959929,4.268994167,4.162970674,4.102959929,4.268994167,4.162970674,0.1452690619,0.1452690619,0.6123537379,0.1957503142,0,0.5627553209,0.612506874,0.5810175327,0.5505850483,0.6169987434,0.5745893462
2.48,4.104189146,4.267919006,4.163811177,4.104189146,4.267919006,4.163811177,0.1435430057,0.1435430057,0.6122308162,0.1958578303,0,0.5631327223,0.6121922925,0.5812709922,0.5510767353,0.616568679,0.5749255476
