t,n1,n2,n3,oracle_n1,oracle_n2,oracle_n3,error_norm,oracle_error_norm,r1,r2,r3,u1,u2,u3,z1,z2,z3
0.72,4.52137002,3.988240157,4.463680426,4.52137002,3.988240157,4.463680426,0.4471825323,0.4471825322,0.5705127289,0.2238257151,0,0.6839113612,0.5268891006,0.6679948166,0.7179490846,0.5046971396,0.6948732471
0.74,4.518435987,3.992167862,4.459907783,4.518435987,3.992167862,4.459907783,0.4411563571,0.4411563569,0.5708061321,0.2234329446,0,0.683107273,0.5281388224,0.6669460094,0.7167754716,0.5062682215,0.6933641899
0.76,4.515531149,3.996040992,4.456196279,4.515531149,3.996040993,4.456196278,0.4352152243,0.4352152241,0.5710966159,0.2230456316,0,0.6823106225,0.5293696232,0.6659132311,0.7156135362,0.5078174738,0.6918795882
0.78,4.512655214,3.999860247,4.452544994,4.512655214,3.999860247,4.452544994,0.4293579637,0.4293579635,0.5713842094,0.2226637061,0,0.6815213456,0.5305817944,0.6648962702,0.7144631623,0.5093451754,0.6904190744
0.8,4.509807895,4.003626313,4.448953023,4.509807895,4.003626313,4.448953022,0.4235834206,0.4235834204,0.5716689413,0.2222870995,0,0.6807393784,0.5317756224,0.6638949173,0.7133242348,0.5108516019,0.6889822859
0.82,4.506988908,4.007339871,4.445419471,4.506988908,4.007339872,4.445419471,0.4178904556,0.4178904553,0.57195084,0.2219157437,0,0.6799646579,0.5329513885,0.6629089651,0.7121966398,0.5123370254,0.6875688651
0.84,4.50419797,4.011001595,4.441943457,4.50419797,4.011001595,4.441943457,0.4122779442,0.4122779439,0.5722299338,0.2215495713,0,0.6791971212,0.5341093692,0.6619382084,0.7110802646,0.5138017146,0.6861784598
0.86,4.501434802,4.014612146,4.438524114,4.501434802,4.014612146,4.438524113,0.4067447769,0.4067447768,0.5725062506,0.2211885162,0,0.6784367061,0.5352498361,0.6609824442,0.7099749975,0.5152459352,0.6848107222
0.88,4.498699128,4.018172182,4.435160582,4.498699128,4.018172182,4.435160582,0.4012898592,0.4012898591,0.572779818,0.2208325126,0,0.6776833508,0.5363730562,0.6600414716,0.708880728,0.5166699495,0.6834653097
0.9,4.495990675,4.021682349,4.431852019,4.495990675,4.021682349,4.431852019,0.3959121107,0.3959121107,0.5730506633,0.2204814959,0,0.6769369939,0.537479292,0.6591150917,0.7077973467,0.5180740165,0.6821418845
0.92,4.493309171,4.025143289,4.428597592,4.493309171,4.025143289,4.428597592,0.3906104656,0.3906104656,0.5733188137,0.2201354019,0,0.6761975746,0.5385688011,0.6582031079,0.7067247451,0.5194583923,0.6808401135
0.94,4.490654349,4.028555633,4.425396479,4.490654349,4.028555632,4.425396479,0.3853838722,0.3853838723,0.573584296,0.2197941676,0,0.6754650324,0.5396418373,0.6573053254,0.7056628162,0.5208233298,0.6795596682
0.96,4.488025942,4.031920005,4.42224787,4.488025942,4.031920004,4.42224787,0.3802312927,0.3802312929,0.5738471366,0.2194577304,0,0.6747393074,0.5406986496,0.6564215516,0.7046114536,0.5221690786,0.6783002248
0.98,4.485423689,4.035237022,4.419150968,4.485423689,4.035237022,4.419150969,0.3751517032,0.3751517036,0.5741073619,0.2191260286,0,0.6740203401,0.5417394831,0.655551596,0.7035705522,0.5234958855,0.6770614641
1,4.482847328,4.038507294,4.416104986,4.482847328,4.038507293,4.416104987,0.3701440935,0.3701440939,0.574364998,0.2187990014,0,0.6733080715,0.5427645785,0.6546952702,0.702540008,0.5248039942,0.6758430713
1.02,4.480296603,4.041731422,4.413109148,4.480296603,4.041731422,4.413109149,0.3652074666,0.365207467,0.5746200705,0.2184765886,0,0.672602443,0.5437741727,0.6538523876,0.7015197179,0.5260936455,0.6746447361
1.04,4.477771258,4.044910001,4.41016269,4.477771258,4.044910001,4.41016269,0.360340839,0.3603408393,0.574872605,0.2181587307,0,0.6719033963,0.5447684986,0.6530227639,0.7005095798,0.5273650771,0.6734661526
1.06,4.47527104,4.048043618,4.407264856,4.47527104,4.048043618,4.407264856,0.3555432401,0.3555432404,0.5751226268,0.217845369,0,0.671210874,0.545747785,0.6522062165,0.6995094928,0.5286185239,0.6723070191
1.08,4.4727957,4.051132853,4.404414904,4.4727957,4.051132853,4.404414904,0.3508137125,0.3508137127,0.5753701608,0.2175364455,0,0.6705248186,0.5467122572,0.651402565,0.6985193568,0.529854218,0.6711670383
1.1,4.47034499,4.05417828,4.401612101,4.47034499,4.054178279,4.401612101,0.3461513112,0.3461513113,0.5756152318,0.2172319029,0,0.6698451734,0.5476621366,0.6506116311,0.6975390728,0.5310723886,0.6700459171
1.12,4.467918665,4.057180463,4.398855724,4.467918665,4.057180463,4.398855724,0.3415551041,0.3415551042,0.5758578643,0.2169316845,0,0.6691718821,0.548597641,0.6498332381,0.6965685428,0.532273262,0.6689433663
1.14,4.465516483,4.060139963,4.396145061,4.465516483,4.060139963,4.396145061,0.3370241715,0.3370241715,0.5760980826,0.2166357345,0,0.6685048886,0.5495189846,0.6490672116,0.6956076698,0.5334570618,0.6678591011
1.16,4.463138202,4.063057331,4.39347941,4.463138202,4.063057331,4.39347941,0.3325576059,0.3325576059,0.5763359106,0.2163439977,0,0.6678441375,0.5504263782,0.648313379,0.6946563576,0.534624009,0.6667928407
1.18,4.460783586,4.065933112,4.390858079,4.460783586,4.065933112,4.390858079,0.328154512,0.3281545119,0.5765713722,0.2160564196,0,0.6671895738,0.551320029,0.6475715697,0.6937145111,0.5357743217,0.6657443082
1.2,4.458452398,4.068767847,4.388280385,4.458452398,4.068767847,4.388280385,0.3238140064,0.3238140064,0.576804491,0.2157729461,0,0.6665411427,0.5522001409,0.6468416149,0.6927820361,0.5369082154,0.6647132306
1.22,4.456144407,4.071562066,4.385745655,4.456144407,4.071562066,4.385745655,0.3195352177,0.3195352177,0.5770352901,0.2154935242,0,0.6658987901,0.5530669145,0.646123348,0.6918588394,0.538025903,0.6636993389
1.24,4.45385938,4.074316295,4.383253228,4.45385938,4.074316295,4.383253228,0.315317286,0.315317286,0.5772637928,0.2152181013,0,0.6652624623,0.5539205473,0.6454166039,0.6909448287,0.5391275947,0.6627023679
1.26,4.451597089,4.077031053,4.380802448,4.451597089,4.077031053,4.380802448,0.3111593629,0.3111593629,0.5774900219,0.2149466255,0,0.6646321057,0.5547612333,0.6447212197,0.6900399125,0.5402134981,0.661722056
1.28,4.449357309,4.079706854,4.378392672,4.449357309,4.079706854,4.378392672,0.3070606115,0.3070606115,0.5777139999,0.2146790454,0,0.6640076676,0.5555891637,0.6440370342,0.6891440004,0.5412838184,0.6607581457
1.3,4.447139815,4.082344204,4.376023265,4.447139815,4.082344204,4.376023265,0.303020206,0.303020206,0.5779357493,0.2144153105,0,0.6633890954,0.5564045265,0.6433638881,0.6882570028,0.5423387582,0.6598103827
1.32,4.444944385,4.084943602,4.3736936,4.444944385,4.084943602,4.3736936,0.2990373317,0.2990373316,0.5781552923,0.2141553706,0,0.6627763369,0.5572075068,0.6427016241,0.687378831,0.5433785175,0.6588785168
1.34,4.442770801,4.087505543,4.371403061,4.442770801,4.087505543,4.371403061,0.2951111848,0.2951111848,0.5783726507,0.2138991765,0,0.6621693404,0.5579982865,0.6420500865,0.6865093971,0.5444032941,0.6579623011
1.36,4.440618844,4.090030516,4.369151039,4.440618844,4.090030516,4.369151038,0.2912409725,0.2912409725,0.5785878465,0.2136466792,0,0.6615680548,0.558777045,0.6414091215,0.6856486142,0.5454132832,0.6570614922
1.38,4.438488299,4.092519002,4.366936934,4.438488299,4.092519002,4.366936934,0.2874259124,0.2874259123,0.5788009009,0.2133978306,0,0.660972429,0.5595439586,0.6407785772,0.6847963962,0.5464086776,0.6561758504
1.4,4.436378953,4.094971477,4.364760156,4.436378953,4.094971477,4.364760156,0.2836652328,0.2836652326,0.5790118355,0.2131525831,0,0.6603824126,0.5602992009,0.6401583033,0.683952658,0.5473896676,0.6553051392
1.42,4.434290596,4.097388412,4.362620123,4.434290596,4.097388412,4.362620122,0.2799581721,0.2799581719,0.5792206712,0.2129108896,0,0.6597979556,0.5610429428,0.6395481516,0.6831173151,0.5483564415,0.6544491258
1.44,4.432223018,4.099770271,4.360516259,4.432223018,4.099770271,4.360516259,0.2763039792,0.276303979,0.579427429,0.2126727037,0,0.6592190082,0.5617753525,0.6389479752,0.682290284,0.549309185,0.6536075803
1.46,4.430176013,4.102117512,4.358448,4.430176013,4.102117512,4.358447999,0.2727019132,0.272701913,0.5796321295,0.2124379796,0,0.6586455212,0.5624965955,0.6383576294,0.681471482,0.5502480816,0.6527802766
1.48,4.428149376,4.10443059,4.356414787,4.428149376,4.10443059,4.356414786,0.2691512428,0.2691512426,0.5798347932,0.2122066719,0,0.6580774457,0.5632068349,0.637776971,0.6806608272,0.5511733126,0.6519669914
1.5,4.426142904,4.10670995,4.35441607,4.426142904,4.10670995,4.35441607,0.265651247,0.2656512468,0.5800354404,0.2119787358,0,0.6575147332,0.5639062311,0.6372058585,0.6798582386,0.5520850568,0.6511675049
1.52,4.424156398,4.108956036,4.352451309,4.424156398,4.108956036,4.352451309,0.2622012141,0.262201214,0.580234091,0.2117541272,0,0.6569573356,0.5645949422,0.6366441523,0.6790636358,0.5529834912,0.6503816005
1.54,4.422189657,4.111169284,4.350519969,4.422189657,4.111169284,4.350519969,0.2588004424,0.2588004423,0.5804307651,0.2115328024,0,0.6564052052,0.5652731236,0.6360917143,0.6782769395,0.5538687903,0.6496090645
1.56,4.420242485,4.113350125,4.348621524,4.420242485,4.113350125,4.348621524,0.2554482393,0.2554482393,0.5806254823,0.2113147184,0,0.6558582946,0.5659409285,0.6355484083,0.6774980709,0.5547411266,0.6488496864
1.58,4.418314689,4.115498984,4.346755455,4.418314689,4.115498984,4.346755455,0.2521439219,0.252143922,0.5808182619,0.2110998324,0,0.655316557,0.5665985078,0.6350140994,0.6767269522,0.5556006703,0.6481032588
1.6,4.416406074,4.117616282,4.344921251,4.416406074,4.117616282,4.344921251,0.2488868163,0.2488868164,0.5810091234,0.2108881026,0,0.6547799457,0.5672460098,0.6344886548,0.6759635063,0.5564475898,0.6473695772
1.62,4.41451645,4.119702436,4.343118409,4.41451645,4.119702435,4.343118409,0.2456762577,0.2456762579,0.5811980858,0.2106794872,0,0.6542484145,0.5678835809,0.633971943,0.6752076568,0.557282051,0.6466484402
1.64,4.412645628,4.121757853,4.341346431,4.412645628,4.121757853,4.341346432,0.2425115905,0.2425115908,0.581385168,0.2104739455,0,0.6537219177,0.568511365,0.6334638344,0.6744593281,0.5581042181,0.6459396492
1.66,4.410793422,4.123782941,4.339604829,4.410793422,4.123782941,4.33960483,0.2393921678,0.2393921681,0.5815703887,0.2102714367,0,0.6532004098,0.5691295039,0.6329642008,0.6737184454,0.5589142532,0.6452430085
1.68,4.408959645,4.125778099,4.337893121,4.408959645,4.125778098,4.337893122,0.2363173515,0.2363173518,0.5817537664,0.210071921,0,0.6526838457,0.5697381373,0.6324729156,0.6729849346,0.5597123162,0.6445583253
1.7,4.407144114,4.127743721,4.336210832,4.407144114,4.127743721,4.336210832,0.2332865121,0.2332865124,0.5819353194,0.2098753587,0,0.6521721808,0.5703374027,0.6319898539,0.6722587224,0.5604985652,0.6438854095
1.72,4.405346648,4.129680199,4.334557493,4.405346648,4.129680199,4.334557493,0.2302990287,0.230299029,0.582115066,0.2096817109,0,0.6516653706,0.5709274356,0.6315148923,0.6715397361,0.5612731563,0.6432240739
1.74,4.403567068,4.131587917,4.332932643,4.403567068,4.131587917,4.332932643,0.2273542889,0.227354289,0.5822930241,0.2094909391,0,0.6511633713,0.5715083694,0.631047909,0.6708279038,0.5620362436,0.6425741338
1.76,4.401805194,4.133467257,4.331335827,4.401805194,4.133467257,4.331335827,0.2244516883,0.2244516884,0.5824692114,0.2093030051,0,0.6506661393,0.5720803355,0.6305887838,0.6701231544,0.5627879794,0.6419354075
1.78,4.400060851,4.135318593,4.329766597,4.400060851,4.135318593,4.329766597,0.221590631,0.221590631,0.5826436457,0.2091178715,0,0.6501736311,0.5726434634,0.6301373978,0.6694254173,0.5635285141,0.6413077158
1.8,4.398333865,4.137142298,4.328224513,4.398333865,4.137142298,4.328224513,0.218770529,0.218770529,0.5828163443,0.208935501,0,0.6496858041,0.5731978805,0.6296936337,0.6687346229,0.5642579961,0.6406908819
1.82,4.396624063,4.138938738,4.326709138,4.396624063,4.138938738,4.326709138,0.2159908025,0.2159908025,0.5829873245,0.208755857,0,0.6492026156,0.5737437126,0.629257376,0.668050702,0.564976572,0.640084732
1.84,4.394931274,4.140708275,4.325220045,4.394931274,4.140708275,4.325220045,0.2132508795,0.2132508795,0.5831566035,0.2085789033,0,0.6487240235,0.5742810833,0.6288285103,0.6673735862,0.5656843868,0.6394890946
1.86,4.393255328,4.142451266,4.32375681,4.393255328,4.142451266,4.32375681,0.2105501958,0.2105501957,0.5833241981,0.2084046042,0,0.6482499858,0.5748101145,0.6284069238,0.6667032078,0.5663815833,0.6389038008
1.88,4.391596058,4.144168065,4.322319018,4.391596058,4.144168065,4.322319018,0.2078881947,0.2078881946,0.5834901251,0.2082329243,0,0.6477804612,0.5753309264,0.6279925052,0.6660394998,0.5670683028,0.6383286841
1.9,4.389953298,4.14585902,4.320906259,4.389953298,4.14585902,4.320906259,0.2052643273,0.2052643272,0.5836544011,0.2080638288,0,0.6473154085,0.5758436371,0.6275851446,0.6653823958,0.5677446847,0.6377635804
1.92,4.388326883,4.147524475,4.319518129,4.388326883,4.147524475,4.319518129,0.2026780521,0.202678052,0.5838170425,0.2078972833,0,0.6468547868,0.5763483634,0.6271847336,0.6647318301,0.5684108669,0.6372083283
1.94,4.386716652,4.149164771,4.318154229,4.386716652,4.149164771,4.318154229,0.2001288349,0.2001288349,0.5839780656,0.2077332537,0,0.6463985558,0.57684522,0.6267911651,0.6640877376,0.5690669853,0.6366627684
1.96,4.385122443,4.150780244,4.316814168,4.385122443,4.150780244,4.316814168,0.1976161491,0.1976161491,0.5841374865,0.2075717064,0,0.6459466752,0.57733432,0.6264043335,0.663450054,0.5697131742,0.6361267438
1.98,4.383544097,4.152371224,4.315497558,4.383544097,4.152371224,4.315497558,0.1951394749,0.1951394749,0.5842953212,0.2074126084,0,0.6454991054,0.577815775,0.6260241345,0.6628187154,0.5703495663,0.6356001001
2,4.381981455,4.15393804,4.31420402,4.381981455,4.15393804,4.31420402,0.1926982998,0.1926982997,0.5844515853,0.2072559269,0,0.6450558068,0.5782896949,0.6256504654,0.6621936587,0.5709762926,0.6350826849
2.02,4.380434362,4.155481014,4.312933179,4.380434362,4.155481014,4.312933179,0.1902921182,0.1902921181,0.5846062946,0.2071016294,0,0.6446167403,0.5787561878,0.6252832244,0.6615748215,0.5715934823,0.6345743482
2.04,4.378902663,4.157000466,4.311684664,4.378902662,4.157000466,4.311684663,0.1879204315,0.1879204314,0.5847594646,0.2069496842,0,0.6441818671,0.5792153605,0.6249223116,0.6609621418,0.5722012633,0.6340749422
2.06,4.377386204,4.158496712,4.310458111,4.377386204,4.158496712,4.310458111,0.185582748,0.1855827479,0.5849111104,0.2068000596,0,0.6437511488,0.579667318,0.624567628,0.6603555583,0.5727997617,0.6335843212
2.08,4.375884834,4.159970063,4.309253163,4.375884834,4.159970063,4.309253162,0.1832785824,0.1832785823,0.5850612474,0.2066527245,0,0.6433245472,0.5801121639,0.6242190761,0.6597550105,0.573389102,0.6331023418
2.1,4.374398404,4.161420826,4.308069465,4.374398404,4.161420826,4.308069464,0.1810074565,0.1810074563,0.5852098905,0.2065076482,0,0.6429020245,0.5805500004,0.6238765597,0.6591604382,0.5739694072,0.6326288626
2.12,4.372926763,4.162849305,4.306906669,4.372926763,4.162849305,4.306906669,0.1787688982,0.178768898,0.5853570545,0.2063648003,0,0.6424835432,0.5809809279,0.6235399839,0.658571782,0.5745407987,0.6321637445
2.14,4.371469766,4.1642558,4.305764433,4.371469766,4.1642558,4.305764433,0.1765624422,0.176562442,0.5855027542,0.2062241509,0,0.6420690661,0.5814050456,0.623209255,0.657988983,0.5751033966,0.6317068501
2.16,4.370027266,4.165640606,4.304642419,4.370027266,4.165640606,4.304642419,0.1743876295,0.1743876293,0.5856470042,0.2060856702,0,0.6416585563,0.5818224513,0.6228842807,0.657411983,0.5756573192,0.6312580445
2.18,4.368599119,4.167004017,4.303540294,4.368599119,4.167004017,4.303540294,0.1722440072,0.1722440071,0.5857898189,0.2059493291,0,0.6412519773,0.5822332411,0.6225649698,0.6568407242,0.5762026834,0.6308171945
2.2,4.367185182,4.16834632,4.30245773,4.367185182,4.16834632,4.30245773,0.1701311289,0.1701311288,0.5859312126,0.2058150988,0,0.6408492929,0.5826375101,0.6222512325,0.6562751496,0.5767396048,0.6303841689
2.22,4.365785314,4.169667802,4.301394405,4.365785314,4.169667802,4.301394405,0.1680485542,0.1680485542,0.5860711994,0.2056829507,0,0.6404504671,0.5830353517,0.62194298,0.6557152025,0.5772681974,0.6299588387
2.24,4.364399375,4.170968742,4.300349999,4.364399375,4.170968742,4.300349999,0.1659958488,0.1659958488,0.5862097933,0.2055528566,0,0.6400554642,0.5834268581,0.621640125,0.6551608269,0.5777885737,0.6295410765
2.26,4.363027227,4.17224942,4.299324201,4.363027227,4.17224942,4.299324201,0.1639725842,0.1639725843,0.5863470081,0.2054247888,0,0.639664249,0.5838121202,0.6213425811,0.6546119675,0.5783008449,0.6291307571
2.28,4.361668732,4.17351011,4.298316701,4.361668732,4.17351011,4.298316701,0.1619783381,0.1619783382,0.5864828577,0.2052987198,0,0.6392767865,0.5841912276,0.6210502633,0.6540685694,0.5788051208,0.628727757
2.3,4.360323753,4.174751083,4.297327195,4.360323753,4.174751083,4.297327195,0.1600126937,0.1600126939,0.5866173555,0.2051746225,0,0.6388930418,0.5845642684,0.6207630877,0.6535305781,0.5793015098,0.6283319546
2.32,4.358992158,4.175972605,4.296355384,4.358992158,4.175972605,4.296355384,0.1580752402,0.1580752404,0.586750515,0.2050524703,0,0.6385129806,0.5849313298,0.6204809715,0.65299794,0.5797901189,0.6279432302
2.34,4.357673812,4.177174943,4.295400973,4.357673812,4.177174943,4.295400973,0.1561655722,0.1561655724,0.5868823496,0.2049322365,0,0.6381365688,0.5852924975,0.6202038333,0.6524706017,0.5802710538,0.6275614658
2.36,4.356368584,4.178358355,4.294463671,4.356368584,4.178358355,4.294463671,0.1542832902,0.1542832904,0.5870128724,0.2048138953,0,0.6377637725,0.585647856,0.6199315924,0.6519485104,0.5807444189,0.6271865452
2.38,4.355076343,4.179523101,4.293543193,4.355076343,4.179523101,4.293543193,0.1524279999,0.1524280001,0.5871420965,0.2046974207,0,0.6373945583,0.5859974888,0.6196641696,0.6514316141,0.581210317,0.6268183539
2.4,4.353796961,4.180669433,4.292639256,4.353796961,4.180669433,4.292639257,0.1505993126,0.1505993128,0.5872700347,0.2045827875,0,0.6370288927,0.5863414778,0.6194014866,0.650919861,0.5816688501,0.6264567793
2.42,4.352530308,4.181797604,4.291751584,4.352530308,4.181797604,4.291751584,0.1487968451,0.1487968452,0.5873967,0.2044699704,0,0.6366667429,0.5866799042,0.6191434663,0.6504131999,0.5821201185,0.6261017104
2.44,4.351276259,4.182907861,4.290879902,4.351276259,4.182907861,4.290879903,0.1470202191,0.1470202192,0.5875221049,0.2043589447,0,0.6363080762,0.5870128478,0.6188900327,0.6499115802,0.5825642213,0.6257530377
2.46,4.350034687,4.18400045,4.290023943,4.350034687,4.18400045,4.290023943,0.1452690619,0.1452690619,0.5876462621,0.2042496858,0,0.6359528602,0.5873403873,0.6186411107,0.6494149517,0.5830012566,0.6254106538
2.48,4.34880547,4.185075611,4.289183439,4.34880547,4.185075611,4.289183439,0.1435430057,0.1435430057,0.5877691838,0.2041421697,0,0.6356010628,0.5876626003,0.6183966265,0.6489232647,0.583431321,0.6250744524
