t,n1,n2,n3,oracle_n1,oracle_n2,oracle_n3,error_norm,oracle_error_norm,r1,r2,r3,u1,u2,u3,z1,z2,z3
0.3,10.36302572,1.098201841,10.43201667,9.800350212,1.438392039,9.841066905,10.96480216,10.10891059,0,0.3640242957,0,1,0,1,1.498023185,0,1.497200424
0.32,10.34072371,1.119597537,10.40920377,9.744628533,1.477668795,9.783545615,10.93001892,10.02439343,0,0.36231264,0,1,0,1,1.49825861,0,1.497488284
0.34,10.31841858,1.14096137,10.38638635,9.689387587,1.516359295,9.726569766,10.8952595,9.940751861,0,0.3606035334,0,1,0,1,1.498479144,0,1.497760584
0.36,10.29611054,1.162293249,10.36356466,9.634622913,1.554471031,9.670133543,10.86052432,9.857975593,0,0.3588969831,0,1,0,1,1.498684778,0,1.498017311
0.38,10.27379981,1.18359308,10.34073893,9.580330098,1.592011406,9.614231199,10.82581381,9.776054464,0,0.3571929965,0,1,0,1,1.498875505,0,1.498258455
0.4,10.25148661,1.204860774,10.3179094,9.526504768,1.628987735,9.558857053,10.7911284,9.694978429,0,0.3554915811,0,1,0,1,1.499051317,0,1.498484004
0.42,10.22917116,1.226096237,10.29507633,9.473142593,1.665407242,9.504005486,10.75646849,9.614737568,0,0.353792744,0,1,0,1,1.499212209,0,1.498693949
0.44,10.20685367,1.247299378,10.27223994,9.420239285,1.701277066,9.449670947,10.72183454,9.535322074,0,0.3520964927,0,1,0,1,1.499358173,0,1.498888281
0.46,10.18453437,1.268470106,10.24940048,9.367790597,1.736604261,9.395847945,10.68722696,9.456722261,0,0.3504028345,0,1,0,1,1.499489206,0,1.499066991
0.48,10.16221346,1.289608328,10.22655819,9.315792324,1.771395792,9.342531053,10.65264618,9.378928558,0,0.3487117767,0,1,0,1,1.499605302,0,1.499230071
0.5,10.13989119,1.310713954,10.20371331,9.2642403,1.805658544,9.289714907,10.61809264,9.301931508,0,0.3470233267,0,1,0,1,1.499706457,0,1.499377513
0.52,10.11756775,1.331786891,10.18086609,9.213130402,1.839399317,9.237394202,10.58356676,9.225721766,0,0.3453374917,0,1,0,1,1.499792667,0,1.499509312
0.54,10.09524337,1.35282705,10.15801676,9.162458544,1.872624828,9.185563695,10.54906898,9.150290101,0,0.343654279,0,1,0,1,1.499863931,0,1.499625461
0.56,10.07291827,1.373834337,10.13516557,9.112220681,1.905341715,9.134218202,10.51459974,9.075627393,0,0.341973696,0,1,0,1,1.499920244,0,1.499725954
0.58,10.05059266,1.394808664,10.11231276,9.062412809,1.937556535,9.083352598,10.48015947,9.001724628,0,0.3402957499,0,1,0,1,1.499961606,0,1.499810788
0.6,10.02826678,1.415749938,10.08945857,9.013030958,1.969275764,9.032961816,10.44574861,8.928572905,0,0.3386204479,0,1,0,1,1.499988015,0,1.499879957
0.62,10.00594083,1.436658069,10.06660324,8.964071202,2.000505802,8.983040847,10.41136759,8.856163425,0,0.3369477974,0,1,0,1,1.499999471,0,1.49993346
0.64,9.983615028,1.457532966,10.04374702,8.915529648,2.031252971,8.93358474,10.37701686,8.784487498,0,0.3352778057,0,1,0,1,1.499995973,0,1.499971293
0.66,9.961289603,1.478374539,10.02089014,8.867402444,2.061523516,8.884588598,10.34269685,8.713536538,0,0.3336104798,0,1,0,1,1.499977523,0,1.499993454
0.68,9.93896477,1.499182698,9.99803286,8.819685774,2.091323606,8.836047582,10.30840801,8.643302062,0,0.3319458271,0,1,0,1,1.499944121,0,1.499999942
0.7,9.916640748,1.519957351,9.975175409,8.772375858,2.120659337,8.787956906,10.27415078,8.573775688,0,0.3302838549,0,1,0,1,1.499895769,0,1.499990756
0.72,9.894317755,1.54069841,9.952318033,8.725468955,2.149536729,8.74031184,10.2399256,8.504949136,0,0.3286245702,0,1,0,1,1.499832469,0,1.499965896
0.74,9.87199601,1.561405784,9.929460973,8.678961357,2.177961731,8.693107705,10.20573292,8.436814227,0,0.3269679803,0,1,0,1,1.499754225,0,1.499925364
0.76,9.849675732,1.582079383,9.906604472,8.632849395,2.205940218,8.646339878,10.17157318,8.369362879,0,0.3253140924,0,1,0,1,1.499661039,0,1.499869159
0.78,9.82735714,1.602719118,9.883748773,8.587129432,2.233477996,8.600003787,10.13744683,8.302587108,0,0.3236629136,0,1,0,1,1.499552917,0,1.499797285
0.8,9.805040451,1.623324899,9.860894118,8.541797869,2.260580799,8.554094911,10.10335432,8.236479025,0,0.322014451,0,1,0,1,1.499429862,0,1.499709743
0.82,9.782725885,1.643896638,9.838040749,8.496851141,2.287254291,8.508608782,10.06929609,8.17103084,0,0.3203687119,0,1,0,1,1.499291879,0,1.499606538
0.84,9.76041366,1.664434245,9.815188908,8.452285716,2.313504068,8.463540981,10.03527261,8.106234855,0,0.3187257034,0,1,0,1,1.499138976,0,1.499487673
0.86,9.738103994,1.684937631,9.792338837,8.408098098,2.339335659,8.418887141,10.00128431,8.042083463,0,0.3170854325,0,1,0,1,1.498971157,0,1.499353153
0.88,9.715799052,1.705397406,9.769493807,8.364284823,2.364754524,8.374642941,9.967336145,7.978569154,0,0.3154486505,0,1,0.005890567741,1,1.498788447,0.002756747515,1.499203003
0.9,9.693523718,1.72569573,9.746692429,8.320842462,2.389766058,8.330804112,9.933485252,7.915684504,0,0.3138247846,0,1,0.02299195715,1,1.498591084,0.01087607708,1.499037529
0.92,9.671285415,1.745798317,9.723946152,8.277767617,2.414375589,8.287366432,9.899747959,7.853422183,0,0.3122165776,0,1,0.03957370066,1,1.498379201,0.01891711215,1.498856914
0.94,9.649084029,1.765706901,9.701254702,8.235056926,2.438588382,8.244325726,9.866123155,7.791774948,0,0.3106238909,0,1,0.05565949641,1,1.49815287,0.02688054548,1.498661269
0.96,9.626919448,1.785423196,9.678617806,8.192707056,2.462409636,8.201677867,9.832609742,7.730735644,0,0.3090465873,0,1,0.07127159757,1,1.497912164,0.0347670635,1.498450702
0.98,9.604791563,1.804948903,9.656035195,8.150714707,2.485844488,8.159418775,9.799206641,7.670297202,0,0.3074845307,0,1,0.086430921,1,1.497657154,0.04257734644,1.498225323
1,9.582700265,1.824285708,9.633506601,8.109076613,2.508898013,8.117544414,9.765912786,7.610452642,0,0.3059375863,0,1,0.1011571464,1,1.497387914,0.05031206833,1.497985239
1.02,9.56064545,1.84343528,9.611031762,8.067789536,2.531575223,8.076050796,9.732727129,7.551195066,0,0.3044056206,0,1,0.1154688065,1,1.497104514,0.0579718971,1.497730556
1.04,9.538627012,1.862399274,9.588610413,8.026850271,2.553881068,8.034933976,9.699648635,7.492517661,0,0.3028885011,0,1,0.1293833697,1,1.496807024,0.0655574946,1.497461379
1.06,9.516644849,1.881179329,9.566242297,7.986255645,2.57582044,7.994190055,9.666676287,7.434413696,0,0.3013860967,0,1,0.1429173159,1,1.496495517,0.07306951667,1.497177814
1.08,9.494698862,1.89977707,9.543927157,7.946002513,2.59739817,7.953815175,9.633809081,7.376876524,0,0.2998982774,0,1,0.156086205,1,1.496170061,0.08050861324,1.496879963
1.1,9.472788951,1.918194108,9.521664737,7.906087762,2.618619031,7.913805525,9.601046027,7.319899578,0,0.2984249143,0,1,0.1689047411,1,1.495830728,0.08787542828,1.496567931
1.12,9.45091502,1.936432037,9.499454787,7.866508308,2.639487735,7.874157335,9.568386152,7.26347637,0,0.29696588,0,1,0.1813868303,1,1.495477585,0.09517059998,1.496241817
1.14,9.429076975,1.954492439,9.477297057,7.827261098,2.66000894,7.834866877,9.535828496,7.207600493,0,0.2955210479,0,1,0.1935456344,1,1.495110703,0.1023947607,1.495901724
1.16,9.407274721,1.97237688,9.455191299,7.788343105,2.680187245,7.795930465,9.503372113,7.152265618,0,0.2940902926,0,1,0.2053936202,1,1.494730151,0.109548537,1.495547752
1.18,9.385508168,1.990086912,9.433137269,7.749751336,2.700027193,7.757344456,9.471016071,7.097465491,0,0.29267349,0,1,0.2169426053,1,1.494335997,0.11663255,1.49518
1.2,9.363777226,2.007624074,9.411134726,7.711482822,2.719533272,7.719105245,9.438759453,7.043193938,0,0.291270517,0,1,0.2282037993,1,1.493928309,0.1236474149,1.494798565
1.22,9.342081808,2.024989891,9.389183428,7.673534626,2.738709915,7.68120927,9.406601355,6.989444858,0,0.2898812517,0,1,0.2391878431,1,1.493507155,0.1305937415,1.494403547
1.24,9.320421826,2.042185872,9.367283138,7.635903838,2.757561501,7.643653008,9.374540884,6.936212226,0,0.2885055732,0,1,0.2499048447,1,1.493072603,0.1374721339,1.493995041
1.26,9.298797196,2.059213515,9.345433622,7.598587575,2.776092354,7.606432975,9.342577164,6.883490089,0,0.2871433618,0,1,0.2603644119,1,1.492624719,0.144283191,1.493573143
1.28,9.277207836,2.076074302,9.323634646,7.561582982,2.794306746,7.569545726,9.310709331,6.83127257,0,0.2857944988,0,1,0.2705756834,1,1.492163572,0.151027506,1.493137949
1.3,9.255653664,2.092769704,9.301885979,7.524887233,2.812208898,7.532987855,9.278936532,6.779553861,0,0.2844588666,0,1,0.2805473569,1,1.491689228,0.1577056668,1.492689552
1.32,9.2341346,2.109301178,9.280187393,7.488497527,2.829802977,7.496755993,9.247257929,6.728328228,0,0.2831363488,0,1,0.2902877161,1,1.491201753,0.1643182562,1.492228047
1.34,9.212650566,2.125670165,9.258538662,7.452411091,2.847093099,7.460846812,9.215672695,6.677590004,0,0.2818268297,0,1,0.2998046545,1,1.490701213,0.1708658514,1.491753526
1.36,9.191201485,2.141878098,9.236939562,7.416625177,2.864083332,7.425257017,9.184180016,6.627333595,0,0.2805301951,0,1,0.3091056985,1,1.490187674,0.1773490244,1.491266082
1.38,9.169787284,2.157926393,9.215389871,7.381137067,2.880777691,7.389983352,9.15277909,6.577553474,0,0.2792463315,0,1,0.3181980291,1,1.489661203,0.1837683423,1.490765804
1.4,9.148407887,2.173816454,9.193889369,7.345944065,2.897180143,7.355022596,9.121469128,6.528244182,0,0.2779751266,0,1,0.3270885008,1,1.489121863,0.1901243669,1.490252785
1.42,9.127063222,2.189549674,9.172437838,7.311043503,2.913294607,7.320371566,9.090249352,6.479400327,0,0.276716469,0,1,0.3357836606,1,1.488569721,0.1964176548,1.489727113
1.44,9.105753221,2.205127431,9.151035064,7.276432738,2.929124953,7.286027113,9.059118995,6.431016584,0,0.2754702485,0,1,0.3442897652,1,1.48800484,0.2026487576,1.489188878
1.46,9.084477812,2.220551093,9.129680834,7.242109151,2.944675004,7.251986122,9.028077303,6.383087693,0,0.2742363556,0,1,0.3526127967,1,1.487427287,0.2088182222,1.488638168
1.48,9.063236929,2.235822012,9.108374935,7.208070151,2.959948534,7.218245516,8.997123532,6.33560846,0,0.273014682,0,1,0.360758478,1,1.486837124,0.2149265902,1.488075071
1.5,9.042030505,2.250941533,9.087117159,7.174313169,2.974949274,7.184802249,8.96625695,6.288573753,0,0.2718051203,0,1,0.3687322865,1,1.486234417,0.2209743983,1.487499674
1.52,9.020858476,2.265910984,9.065907299,7.140835662,2.989680905,7.151653309,8.935476837,6.241978505,0,0.2706075643,0,1,0.3765394674,1,1.485619228,0.2269621787,1.486912062
1.54,8.999720778,2.280731683,9.04474515,7.107635111,3.004147066,7.118795721,8.904782481,6.19581771,0,0.2694219083,0,1,0.3841850461,1,1.484991622,0.2328904584,1.486312323
1.56,8.978617349,2.295404937,9.023630508,7.07470902,3.01835135,7.086226539,8.874173185,6.150086426,0,0.268248048,0,1,0.3916738392,1,1.484351662,0.2387597599,1.485700539
1.58,8.957548127,2.309932039,9.002563173,7.042054919,3.032297304,7.053942851,8.843648258,6.104779769,0,0.2670858798,0,1,0.3990104661,1,1.483699411,0.2445706009,1.485076797
1.6,8.936513055,2.324314273,8.981542946,7.00967036,3.045988435,7.021941779,8.813207023,6.059892917,0,0.2659353012,0,1,0.4061993584,1,1.483034933,0.2503234942,1.484441178
1.62,8.915512073,2.338552908,8.96056963,6.977552919,3.059428203,6.990220474,8.782848812,6.015421108,0,0.2647962103,0,1,0.4132447698,1,1.482358289,0.2560189483,1.483793768
1.64,8.894545125,2.352649205,8.939643029,6.945700194,3.072620027,6.95877612,8.752572967,5.971359639,0,0.2636685066,0,1,0.420150785,1,1.481669543,0.261657467,1.483134646
1.66,8.873612155,2.366604411,8.918762951,6.914109807,3.085567284,6.927605934,8.72237884,5.927703863,0,0.2625520901,0,1,0.426921328,1,1.480968756,0.2672395495,1.482463897
1.68,8.852713109,2.380419763,8.897929203,6.882779403,3.098273308,6.89670716,8.692265793,5.884449193,0,0.2614468619,0,1,0.4335601702,1,1.480255992,0.2727656905,1.481781599
1.7,8.831847934,2.394096488,8.877141597,6.851706648,3.110741393,6.866077075,8.662233198,5.841591097,0,0.260352724,0,1,0.4400709376,1,1.479531311,0.2782363802,1.481087835
1.72,8.811016578,2.407635798,8.856399946,6.820889232,3.122974791,6.835712987,8.632280437,5.7991251,0,0.2592695791,0,1,0.4464571181,1,1.478794776,0.2836521045,1.480382684
1.74,8.79021899,2.421038899,8.835704062,6.790324866,3.134976716,6.80561223,8.6024069,5.757046782,0,0.258197331,0,1,0.4527220678,1,1.478046449,0.2890133448,1.479666225
1.76,8.769455121,2.434306983,8.815053763,6.760011282,3.146750339,6.775772172,8.572611989,5.715351778,0,0.2571358844,0,1,0.4588690175,1,1.47728639,0.2943205782,1.478938536
1.78,8.748724923,2.447441231,8.794448867,6.729946236,3.158298794,6.746190207,8.542895111,5.674035777,0,0.2560851445,0,1,0.4649010784,1,1.47651466,0.2995742775,1.478199697
1.8,8.728028347,2.460442815,8.773889192,6.700127503,3.169625176,6.716863757,8.513255686,5.633094522,0,0.2550450178,0,1,0.4708212477,1,1.475731322,0.3047749112,1.477449784
1.82,8.707365349,2.473312896,8.753374562,6.67055288,3.180732541,6.687790277,8.483693142,5.592523807,0,0.2540154113,0,1,0.4766324141,1,1.474936435,0.3099229437,1.476688875
1.84,8.686735884,2.486052625,8.732904798,6.641220184,3.191623906,6.658967244,8.454206915,5.55231948,0,0.252996233,0,1,0.4823373623,1,1.47413006,0.315018835,1.475917046
1.86,8.666139906,2.49866314,8.712479727,6.612127256,3.202302253,6.630392167,8.424796449,5.51247744,0,0.2519873918,0,1,0.487938778,1,1.473312259,0.3200630412,1.475134373
1.88,8.645577375,2.511145572,8.692099174,6.583271953,3.212770525,6.602062582,8.395461198,5.472993636,0,0.2509887972,0,1,0.4934392524,1,1.47248309,0.3250560141,1.474340931
1.9,8.625048247,2.523501041,8.671762968,6.554652156,3.223031629,6.57397605,8.366200624,5.433864069,0,0.2500003597,0,1,0.4988412861,1,1.471642615,0.3299982014,1.473536796
1.92,8.604552483,2.535730655,8.651470941,6.526265764,3.233088436,6.54613016,8.337014199,5.395084788,0,0.2490219906,0,1,0.5041472933,1,1.470790893,0.3348900471,1.472722041
1.94,8.584090043,2.547835514,8.631222922,6.498110697,3.242943781,6.518522528,8.307901399,5.356651891,0,0.2480536018,0,1,0.5093596056,1,1.469927985,0.3397319908,1.47189674
1.96,8.563660888,2.559816708,8.611018747,6.470184894,3.252600464,6.491150795,8.278861712,5.318561526,0,0.2470951063,0,1,0.5144804754,1,1.469053949,0.3445244684,1.471060966
1.98,8.543264981,2.571675316,8.590858249,6.442486315,3.262061249,6.464012629,8.249894633,5.280809887,0,0.2461464177,0,1,0.5195120794,1,1.468168846,0.3492679117,1.470214793
2,8.522902284,2.583412409,8.570741266,6.415012937,3.271328868,6.437105724,8.220999663,5.243393217,0,0.2452074502,0,1,0.5244565219,1,1.467272735,0.3539627488,1.469358292
2.02,8.502572763,2.595029047,8.550667637,6.387762757,3.280406017,6.410427796,8.192176314,5.206307805,0,0.2442781192,0,1,0.5293158377,1,1.466365675,0.3586094039,1.468491536
2.04,8.482276382,2.60652628,8.530637201,6.360733794,3.289295358,6.383976591,8.163424102,5.169549985,0,0.2433583405,0,1,0.5340919949,1,1.465447725,0.3632082973,1.467614594
2.06,8.462013108,2.617905151,8.510649801,6.33392408,3.29799952,6.357749874,8.134742554,5.133116138,0,0.2424480309,0,1,0.5387868981,1,1.464518945,0.3677598456,1.46672754
2.08,8.441782908,2.629166691,8.490705278,6.307331671,3.306521102,6.33174544,8.106131202,5.09700269,0,0.2415471077,0,1,0.5434023905,1,1.463579392,0.3722644616,1.465830442
2.1,8.42158575,2.640311923,8.470803478,6.280954639,3.314862665,6.305961104,8.077589586,5.061206111,0,0.2406554891,0,1,0.5479402568,1,1.462629127,0.3767225545,1.46492337
2.12,8.401421602,2.651341862,8.450944248,6.254791074,3.323026744,6.280394707,8.049117253,5.025722913,0,0.239773094,0,1,0.5524022253,1,1.461668207,0.3811345298,1.464006394
2.14,8.381290436,2.66225751,8.431127434,6.228839084,3.331015837,6.255044112,8.020713757,4.990549655,0,0.2388998422,0,1,0.55678997,1,1.46069669,0.3855007892,1.463079583
2.16,8.36119222,2.673059865,8.411352887,6.203096797,3.338832415,6.229907206,7.992378661,4.955682936,0,0.2380356538,0,1,0.5611051135,1,1.459714636,0.389821731,1.462143005
2.18,8.341126928,2.683749912,8.391620457,6.177562355,3.346478915,6.204981901,7.964111531,4.921119398,0,0.23718045,0,1,0.5653492281,1,1.458722102,0.3940977498,1.461196729
2.2,8.321094531,2.694328629,8.371929996,6.152233922,3.353957744,6.180266127,7.935911944,4.886855726,0,0.2363341527,0,1,0.5695238384,1,1.457719146,0.3983292367,1.460240821
2.22,8.301095002,2.704796986,8.352281358,6.127109675,3.361271281,6.155757842,7.90777948,4.852888645,0,0.2354966841,0,1,0.5736304229,1,1.456705827,0.4025165794,1.459275349
2.24,8.281128315,2.715155942,8.332674399,6.102187812,3.368421872,6.131455023,7.879713728,4.819214919,0,0.2346679676,0,1,0.5776704158,1,1.455682202,0.4066601619,1.45830038
2.26,8.261194446,2.72540645,8.313108975,6.077466545,3.375411835,6.107355668,7.851714283,4.785831356,0,0.233847927,0,1,0.5816452087,1,1.454648329,0.410760365,1.45731598
2.28,8.241293369,2.735549452,8.293584944,6.052944105,3.38224346,6.0834578,7.823780746,4.752734801,0,0.2330364868,0,1,0.5855561523,1,1.453604265,0.4148175659,1.456322215
2.3,8.22142506,2.745585884,8.274102165,6.028618738,3.388919007,6.05975946,7.795912724,4.71992214,0,0.2322335723,0,1,0.5894045578,1,1.452550068,0.4188321386,1.45531915
2.32,8.201589498,2.755516671,8.2546605,6.004488708,3.395440706,6.036258714,7.76810983,4.687390295,0,0.2314391093,0,1,0.5931916984,1,1.451485795,0.4228044535,1.45430685
2.34,8.181786659,2.765342732,8.23525981,5.980552294,3.401810763,6.012953646,7.740371685,4.655136228,0,0.2306530244,0,1,0.5969188107,1,1.450411504,0.426734878,1.453285381
2.36,8.162016522,2.775064977,8.21589996,5.956807792,3.408031351,5.989842361,7.712697914,4.62315694,0,0.2298752448,0,1,0.6005870962,1,1.449327251,0.430623776,1.452254806
2.38,8.142279066,2.784684308,8.196580813,5.933253514,3.41410462,5.966922986,7.685088149,4.591449467,0,0.2291056984,0,1,0.6041977225,1,1.448233094,0.4344715082,1.451215189
2.4,8.122574271,2.794201618,8.177302238,5.909887789,3.420032691,5.944193666,7.657542027,4.560010883,0,0.2283443136,0,1,0.6077518242,1,1.447129089,0.4382784322,1.450166593
2.42,8.102902118,2.803617792,8.1580641,5.886708959,3.425817658,5.92165257,7.630059192,4.528838298,0,0.2275910196,0,1,0.6112505047,1,1.446015294,0.4420449021,1.449109082
2.44,8.083262587,2.81293371,8.138866269,5.863715384,3.431461589,5.899297881,7.602639292,4.497928858,0,0.2268457462,0,1,0.6146948368,1,1.444891765,0.4457712692,1.448042719
2.46,8.063655661,2.822150241,8.119708615,5.840905438,3.436966527,5.877127807,7.575281981,4.467279744,0,0.2261084237,0,1,0.6180858639,1,1.443758559,0.4494578814,1.446967565
2.48,8.044081322,2.831268246,8.10059101,5.818277511,3.442334486,5.855140573,7.547986921,4.436888173,0,0.2253789833,0,1,0.6214246014,1,1.442615732,0.4531050837,1.445883682
2.5,8.024539553,2.840288582,8.081513327,5.795830009,3.447567457,5.833334422,7.520753776,4.406751396,0,0.2246573564,0,1,0.6247120369,1,1.44146334,0.4567132179,1.444791133
2.52,8.005030338,2.849212094,8.062475438,5.773561351,3.452667407,5.811707617,7.493582217,4.376866697,0,0.2239434755,0,1,0.6279491322,1,1.440301441,0.4602826227,1.443689979
2.54,7.985553661,2.858039622,8.043477221,5.751469971,3.457636274,5.790258441,7.466471919,4.347231396,0,0.2232372732,0,1,0.6311368231,1,1.439130089,0.4638136339,1.442580279
2.56,7.966109507,2.866771998,8.024518551,5.72955432,3.462475975,5.768985194,7.439422565,4.317842844,0,0.2225386832,0,1,0.634276021,1,1.437949342,0.4673065842,1.441462096
2.58,7.946697861,2.875410046,8.005599305,5.707812862,3.467188401,5.747886193,7.41243384,4.288698426,0,0.2218476393,0,1,0.6373676137,1,1.436759255,0.4707618036,1.440335488
2.6,7.92731871,2.883954584,7.986719364,5.686244074,3.47177542,5.726959777,7.385505436,4.25979556,0,0.2211640763,0,1,0.6404124658,1,1.435559884,0.4741796187,1.439200516
2.62,7.90797204,2.892406421,7.967878606,5.66484645,3.476238875,5.706204298,7.358637048,4.231131694,0,0.2204879293,0,1,0.6434114198,1,1.434351285,0.4775603537,1.43805724
2.64,7.888657839,2.900766361,7.949076914,5.643618496,3.480580586,5.685618129,7.331828378,4.202704309,0,0.2198191341,0,1,0.6463652966,1,1.433133514,0.4809043296,1.436905717
2.66,7.869376093,2.909035198,7.930314169,5.622558733,3.484802351,5.665199659,7.305079131,4.174510918,0,0.2191576271,0,1,0.6492748965,1,1.431906626,0.4842118645,1.435746008
2.68,7.850126791,2.917213722,7.911590256,5.601665696,3.488905942,5.644947295,7.278389018,4.146549062,0,0.2185033452,0,1,0.6521409998,1,1.430670678,0.4874832739,1.434578171
2.7,7.830909922,2.925302713,7.892905059,5.580937933,3.492893113,5.624859461,7.251757755,4.118816316,0,0.2178562259,0,1,0.654964367,1,1.429425723,0.4907188705,1.433402264
2.72,7.811725474,2.933302947,7.874258463,5.560374006,3.496765592,5.604934596,7.225185061,4.091310282,0,0.2172162072,0,1,0.6577457401,1,1.428171819,0.4939189639,1.432218344
2.74,7.792573439,2.941215191,7.855650357,5.53997249,3.500525086,5.585171159,7.19867066,4.064028592,0,0.2165832277,0,1,0.6604858428,1,1.42690902,0.4970838614,1.431026469
2.76,7.773453804,2.949040205,7.837080627,5.519731974,3.504173281,5.565567622,7.172214281,4.03696891,0,0.2159572266,0,1,0.6631853813,1,1.425637381,0.5002138672,1.429826697
2.78,7.754366562,2.956778745,7.818549164,5.49965106,3.50771184,5.546122476,7.145815657,4.010128926,0,0.2153381434,0,1,0.6658450445,1,1.424356957,0.503309283,1.428619084
2.8,7.735311703,2.964431556,7.800055857,5.479728362,3.511142406,5.526834226,7.119474526,3.983506359,0,0.2147259185,0,1,0.668465505,1,1.423067804,0.5063704077,1.427403687
2.82,7.716289219,2.971999382,7.781600599,5.459962509,3.514466599,5.507701394,7.093190628,3.957098956,0,0.2141204924,0,1,0.6710474192,1,1.421769976,0.5093975378,1.426180561
2.84,7.697299101,2.979482955,7.76318328,5.440352141,3.517686022,5.488722518,7.066963711,3.930904494,0,0.2135218066,0,1,0.673591428,1,1.420463529,0.512390967,1.424949764
2.86,7.678341341,2.986883003,7.744803796,5.420895912,3.520802253,5.469896151,7.040793522,3.904920774,0,0.2129298027,0,1,0.6760981575,1,1.419148516,0.5153509863,1.423711351
2.88,7.659415933,2.994200248,7.726462039,5.401592487,3.523816853,5.451220861,7.014679818,3.879145626,0,0.2123444231,0,1,0.6785682189,1,1.417824993,0.5182778843,1.422465377
2.9,7.64052287,3.001435405,7.708157906,5.382440545,3.526731362,5.432695231,6.988622354,3.853576907,0,0.2117656106,0,1,0.6810022094,1,1.416493015,0.521171947,1.421211897
2.92,7.621662144,3.008589182,7.689891294,5.363438775,3.529547299,5.41431786,6.962620893,3.8282125,0,0.2111933084,0,1,0.6834007125,1,1.415152636,0.5240334579,1.419950967
2.94,7.60283375,3.015662282,7.6716621,5.344585882,3.532266165,5.396087363,6.936675201,3.803050313,0,0.2106274604,0,1,0.6857642982,1,1.41380391,0.5268626979,1.418682639
2.96,7.584037682,3.022655401,7.653470222,5.32588058,3.534889442,5.378002365,6.910785048,3.77808828,0,0.2100680109,0,1,0.6880935239,1,1.412446891,0.5296599454,1.41740697
2.98,7.565273934,3.029569228,7.63531556,5.307321595,3.53741859,5.360061511,6.884950205,3.753324363,0,0.2095149047,0,1,0.6903889343,1,1.411081635,0.5324254765,1.416124012
3,7.546542502,3.036404449,7.617198014,5.288907666,3.539855054,5.342263458,6.85917045,3.728756544,0,0.208968087,0,1,0.6926510619,1,1.409708195,0.5351595649,1.41483382
3.02,7.52784338,3.043161741,7.599117486,5.270637544,3.542200258,5.324606875,6.833445563,3.704382835,0,0.2084275037,0,1,0.6948804275,1,1.408326625,0.5378624816,1.413536447
3.04,7.509176564,3.049841776,7.581073879,5.25250999,3.544455609,5.307090449,6.807775329,3.680201269,0,0.2078931009,0,1,0.6970775403,1,1.406936979,0.5405344954,1.412231946
3.06,7.49054205,3.056445219,7.563067095,5.234523779,3.546622493,5.289712877,6.782159534,3.656209903,0,0.2073648254,0,1,0.6992428985,1,1.405539312,0.5431758728,1.41092037
