t,n1,n2,n3,oracle_n1,oracle_n2,oracle_n3,error_norm,oracle_error_norm,r1,r2,r3,u1,u2,u3,z1,z2,z3
0.22,2.453264593,3.012876587,2.525858147,2.453264593,3.012876587,2.525858147,0.4219603708,0.4219603708,0.2395014379,0.210850316,0.2098117912,0.4994454487,0.6848343454,0.4998671073,0.3224928104,0.5257484201,0.3309410441
0.24,2.455487968,3.009672686,2.52838053,2.455487968,3.009672686,2.52838053,0.4173787064,0.4173787064,0.2393235679,0.2111066281,0.2096100006,0.5004327172,0.6837632881,0.5009631841,0.3233821605,0.5244668596,0.3319499972
0.26,2.457689903,3.006508144,2.530874754,2.457689903,3.006508144,2.530874754,0.4128496359,0.4128496359,0.2391474131,0.2113597915,0.2094104626,0.5014090643,0.6827038145,0.5020453289,0.3242629347,0.5232010426,0.3329476869
0.28,2.459870612,3.003382494,2.53334115,2.459870612,3.003382494,2.53334115,0.4083725516,0.4083725516,0.2389729564,0.2116098434,0.209213151,0.5023746289,0.6816558215,0.5031137468,0.3251352182,0.5219507828,0.3339342451
0.3,2.462030305,3.000295277,2.535780043,2.462030305,3.000295277,2.535780043,0.4039468523,0.4039468523,0.2388001809,0.2118568208,0.2090180395,0.5033295477,0.6806192062,0.5041686392,0.3259990953,0.5207158958,0.3349098023
0.32,2.464169191,2.997246036,2.538191756,2.464169191,2.997246036,2.538191756,0.399571944,0.399571944,0.2386290701,0.2121007601,0.2088251025,0.5042739553,0.6795938668,0.5052102041,0.3268546496,0.5194961996,0.3358744874
0.34,2.466287476,2.994234323,2.540576606,2.466287476,2.994234323,2.540576606,0.3952472396,0.3952472396,0.2384596072,0.2123416972,0.2086343145,0.5052079843,0.6785797015,0.5062386361,0.3277019638,0.5182915142,0.3368284277
0.36,2.468385365,2.991259691,2.542934909,2.468385365,2.991259691,2.542934909,0.3909721584,0.3909721584,0.2382917761,0.2125796676,0.2084456502,0.5061317654,0.6775766094,0.5072541262,0.3285411196,0.5171016618,0.3377717489
0.38,2.470463062,2.988321703,2.545266976,2.470463062,2.988321703,2.545266976,0.3867461269,0.3867461269,0.2381255604,0.2128147067,0.2082590849,0.5070454272,0.6765844902,0.5082568624,0.329372198,0.5159264664,0.3387045754
0.4,2.472520765,2.985419923,2.547573112,2.472520765,2.985419923,2.547573112,0.3825685778,0.3825685778,0.2379609441,0.2130468491,0.208074594,0.5079490965,0.6756032439,0.5092470294,0.3301952794,0.5147657544,0.3396270299
0.42,2.474558674,2.982553922,2.549853622,2.474558674,2.982553922,2.549853622,0.3784389504,0.3784389505,0.2377979114,0.2132761292,0.2078921532,0.5088428981,0.6746327714,0.5102248086,0.331010443,0.5136193539,0.3405392339
0.44,2.476576986,2.979723275,2.552108805,2.476576986,2.979723275,2.552108805,0.3743566908,0.3743566908,0.2376364465,0.2135025809,0.2077117386,0.5097269552,0.6736729739,0.5111903785,0.3318177676,0.5124870953,0.341441307
0.46,2.478575894,2.976927564,2.554338957,2.478575894,2.976927564,2.554338957,0.3703212509,0.3703212509,0.2374765338,0.2137262379,0.2075333264,0.5106013888,0.6727237535,0.5121439144,0.3326173308,0.5113688107,0.3423333679
0.48,2.480555591,2.974166373,2.556544371,2.480555591,2.974166373,2.556544371,0.3663320895,0.3663320895,0.2373181581,0.2139471331,0.2073568933,0.5114663184,0.6717850124,0.5130855888,0.3334092097,0.5102643344,0.3432155335
0.5,2.482516268,2.971439293,2.558725336,2.482516268,2.971439293,2.558725336,0.3623886712,0.3623886712,0.2371613039,0.2141652995,0.2071824161,0.5123218617,0.670856654,0.5140155713,0.3341934806,0.5091735024,0.3440879195
0.52,2.484458114,2.968745919,2.560882137,2.484458114,2.968745919,2.560882137,0.358490467,0.358490467,0.2370059562,0.2143807694,0.207009872,0.5131681348,0.6699385817,0.5149340285,0.3349702189,0.5080961528,0.34495064
0.54,2.486381315,2.966085851,2.563015057,2.486381315,2.966085851,2.563015057,0.3546369538,0.3546369538,0.2368521001,0.2145935749,0.2068392384,0.5140052517,0.6690306999,0.5158411243,0.3357394995,0.5070321255,0.3458038081
0.56,2.488286057,2.963458693,2.565124375,2.488286057,2.963458693,2.565124375,0.3508276148,0.3508276148,0.2366997208,0.2148037476,0.206670493,0.5148333252,0.6681329134,0.5167370199,0.3365013962,0.5059812622,0.3466475351
0.58,2.490172522,2.960864054,2.567210366,2.490172522,2.960864054,2.567210366,0.3470619389,0.3470619389,0.2365488035,0.2150113187,0.2065036137,0.5156524663,0.6672451277,0.5176218738,0.3372559823,0.5049434066,0.3474819314
0.6,2.492040892,2.958301547,2.569273301,2.492040892,2.958301547,2.569273301,0.3433394211,0.3433394211,0.236399334,0.2152163192,0.2063385789,0.5164627842,0.6663672488,0.5184958419,0.3380033302,0.503918404,0.3483071057
0.62,2.493891346,2.955770792,2.571313451,2.493891346,2.955770792,2.571313451,0.3396595619,0.3396595619,0.2362512976,0.2154187796,0.2061753669,0.517264387,0.6654991833,0.5193590775,0.3387435119,0.5029061018,0.3491231656
0.64,2.495724062,2.95327141,2.573331081,2.495724062,2.95327141,2.573331081,0.3360218679,0.3360218679,0.2361046803,0.2156187302,0.2060139565,0.5180573807,0.6646408385,0.5202117314,0.3394765983,0.501906349,0.3499302175
0.66,2.497539216,2.950803028,2.575326453,2.497539216,2.950803028,2.575326453,0.3324258512,0.3324258512,0.2359594681,0.2158162008,0.2058543267,0.5188418703,0.6637921222,0.521053952,0.3402026597,0.5009189962,0.3507283663
0.68,2.499336981,2.948365277,2.577299827,2.499336981,2.948365277,2.577299827,0.3288710295,0.3288710295,0.2358156468,0.2160112208,0.2056964568,0.5196179588,0.6629529428,0.521885885,0.3409217658,0.4999438961,0.3515177159
0.7,2.501117531,2.945957794,2.579251459,2.501117531,2.945957794,2.579251459,0.3253569261,0.3253569261,0.2356732029,0.2162038194,0.2055403263,0.5203857482,0.6621232094,0.5227076741,0.3416339856,0.4989809029,0.3522983686
0.72,2.502881035,2.943580219,2.581181602,2.502881035,2.943580218,2.581181602,0.3218830699,0.3218830699,0.2355321226,0.2163940255,0.2053859148,0.5211453388,0.6613028317,0.5235194605,0.3423393872,0.4980298726,0.3530704259
0.74,2.504627662,2.941232194,2.583090507,2.504627662,2.941232194,2.583090507,0.318448995,0.3184489949,0.2353923924,0.2165818675,0.2052332024,0.5218968295,0.6604917198,0.5243213832,0.3430380382,0.4970906626,0.3538339878
0.76,2.50635758,2.938913368,2.58497842,2.50635758,2.938913368,2.58497842,0.315054241,0.3150542409,0.2352539989,0.2167673735,0.2050821694,0.5226403178,0.6596897847,0.5251135787,0.3437300055,0.4961631324,0.3545891532
0.78,2.508070955,2.936623394,2.586845587,2.508070955,2.936623394,2.586845587,0.3116983528,0.3116983526,0.235116929,0.2169505714,0.204932796,0.5233759001,0.6588969378,0.5258961816,0.3444153552,0.4952471428,0.3553360198
0.8,2.509767949,2.934361928,2.588692248,2.509767949,2.934361928,2.588692248,0.3083808804,0.3083808802,0.2349811694,0.2171314887,0.2047850632,0.524103671,0.6581130912,0.5266693242,0.345094153,0.4943425563,0.3560746842
0.82,2.511448726,2.93212863,2.590518641,2.511448726,2.93212863,2.590518642,0.3051013792,0.305101379,0.2348467073,0.2173101526,0.2046389517,0.5248237241,0.6573381575,0.5274331369,0.3457664637,0.4934492372,0.3568052417
0.84,2.513113445,2.929923165,2.592325004,2.513113445,2.929923165,2.592325004,0.3018594095,0.3018594093,0.2347135297,0.2174865898,0.2044944427,0.5255361516,0.6565720501,0.5281877477,0.3464323515,0.4925670511,0.3575277866
0.86,2.514762267,2.927745201,2.594111567,2.514762267,2.9277452,2.594111567,0.2986545369,0.2986545367,0.234581624,0.2176608269,0.2043515176,0.5262410444,0.6558146828,0.5289332828,0.3470918801,0.4916958654,0.358242412
0.88,2.516395347,2.925594409,2.595878562,2.516395347,2.925594409,2.595878562,0.2954863318,0.2954863316,0.2344509775,0.2178328902,0.204210158,0.5269384922,0.6550659702,0.5296698663,0.3477451123,0.4908355488,0.35894921
0.9,2.518012843,2.923470467,2.597626216,2.518012843,2.923470466,2.597626216,0.2923543696,0.2923543694,0.2343215779,0.2180028056,0.2040703457,0.5276285835,0.6543258273,0.5303976204,0.3483921104,0.4899859718,0.3596482714
0.92,2.519614907,2.921373053,2.599354752,2.519614907,2.921373053,2.599354752,0.2892582306,0.2892582304,0.2341934128,0.2181705988,0.2039320628,0.5283114055,0.6535941699,0.5311166655,0.3490329362,0.4891470062,0.3603396861
0.94,2.521201693,2.919301851,2.601064394,2.521201693,2.919301851,2.601064394,0.2861974999,0.2861974998,0.2340664699,0.2183362949,0.2037952914,0.5289870442,0.6528709143,0.5318271197,0.3496676507,0.4883185255,0.3610235428
0.96,2.522773352,2.917256548,2.60275536,2.522773352,2.917256548,2.60275536,0.2831717674,0.2831717674,0.2339407371,0.2184999191,0.2036600142,0.5296555844,0.6521559774,0.5325290998,0.3502963144,0.4875004045,0.3616999292
0.98,2.524330034,2.915236836,2.604427867,2.524330034,2.915236836,2.604427867,0.2801806278,0.2801806278,0.2338162026,0.2186614961,0.2035262136,0.5303171098,0.6514492769,0.5332227204,0.350918987,0.4866925194,0.362368932
1,2.525871886,2.913242408,2.606082129,2.525871886,2.913242408,2.606082129,0.2772236804,0.2772236805,0.2336928544,0.2188210504,0.2033938726,0.5309717031,0.6507507308,0.5339080945,0.3515357279,0.4858947482,0.3630306368
1.02,2.527399056,2.911272962,2.607718358,2.527399056,2.911272962,2.607718358,0.274300529,0.2743005291,0.2335706808,0.218978606,0.2032629744,0.5316194456,0.6500602579,0.5345853332,0.3521465958,0.48510697,0.3636851282
1.04,2.528911688,2.909328201,2.609336762,2.528911688,2.909328201,2.609336761,0.271410782,0.2714107823,0.2334496703,0.2191341869,0.203133502,0.5322604176,0.6493777777,0.535254546,0.3527516485,0.4843290654,0.3643324898
1.06,2.530409926,2.907407828,2.610937547,2.530409926,2.907407828,2.610937547,0.2685540526,0.2685540529,0.2333298113,0.2192878167,0.2030054392,0.5328946985,0.64870321,0.5359158407,0.3533509437,0.4835609164,0.3649728041
1.08,2.531893912,2.905511553,2.612520919,2.531893912,2.905511553,2.612520919,0.265729958,0.2657299584,0.2332110923,0.2194395187,0.2028787694,0.5335223664,0.6480364754,0.5365693235,0.3539445383,0.4828024064,0.3656061529
1.1,2.533363788,2.903639087,2.614087079,2.533363788,2.903639088,2.614087078,0.2629381202,0.2629381205,0.2330935023,0.219589316,0.2027534767,0.5341434983,0.6473774953,0.5372150988,0.3545324884,0.4820534202,0.3662326166
1.12,2.534819692,2.901790146,2.615636225,2.534819692,2.901790147,2.615636224,0.2601781652,0.2601781655,0.23297703,0.2197372313,0.202629545,0.5347581706,0.6467261913,0.5378532695,0.35511485,0.4813138437,0.366852275
1.14,2.536261762,2.899964449,2.617168554,2.536261762,2.899964449,2.617168554,0.2574497235,0.2574497238,0.2328616644,0.2198832871,0.2025069586,0.5353664581,0.6460824858,0.5384839371,0.3556916782,0.4805835646,0.3674652068
1.16,2.537690136,2.898161716,2.618684261,2.537690136,2.898161716,2.618684261,0.2547524299,0.2547524301,0.2327473945,0.2200275057,0.202385702,0.535968435,0.6454463019,0.5391072013,0.3562630277,0.4798624715,0.3680714898
1.18,2.539104948,2.896381673,2.620183539,2.539104948,2.896381673,2.620183539,0.2520859232,0.2520859233,0.2326342095,0.2201699091,0.2022657598,0.5365641745,0.6448175631,0.5397231603,0.3568289525,0.4791504544,0.3686712008
1.2,2.540506332,2.894624049,2.621666577,2.540506332,2.894624049,2.621666577,0.2494498465,0.2494498466,0.2325220988,0.2203105191,0.2021471168,0.5371537486,0.6441961936,0.5403319111,0.3573895062,0.4784474047,0.3692644158
1.22,2.541894421,2.892888575,2.623133562,2.541894421,2.892888575,2.623133562,0.246843847,0.246843847,0.2324110516,0.220449357,0.202029758,0.5377372285,0.6435821183,0.540933549,0.3579447418,0.477753215,0.3698512098
1.24,2.543269346,2.891174985,2.62458468,2.543269346,2.891174985,2.62458468,0.2442675758,0.2442675758,0.2323010576,0.2205864442,0.2019136686,0.5383146845,0.6429752625,0.5415281679,0.3584947119,0.4770677791,0.3704316571
1.26,2.544631237,2.889483017,2.626020114,2.544631237,2.889483017,2.626020114,0.2417206883,0.2417206883,0.2321921063,0.2207218016,0.2017988339,0.5388861858,0.6423755522,0.5421158604,0.3590394683,0.4763909921,0.3710058307
1.28,2.545980223,2.887812413,2.627440045,2.545980223,2.887812413,2.627440045,0.2392028436,0.2392028436,0.2320841875,0.2208554499,0.2016852394,0.5394518009,0.641782914,0.5426967174,0.3595790625,0.4757227504,0.3715738032
1.3,2.54731643,2.886162916,2.628844652,2.54731643,2.886162916,2.628844652,0.2367137049,0.2367137049,0.2319772909,0.2209874097,0.2015728708,0.5400115974,0.6411972751,0.5432708289,0.3601135455,0.4750629515,0.372135646
1.32,2.548639985,2.884534273,2.630234112,2.548639985,2.884534273,2.630234112,0.2342529393,0.2342529392,0.2318714065,0.2211177012,0.201461714,0.5405656417,0.6406185632,0.5438382832,0.3606429675,0.4744114942,0.3726914299
1.34,2.549951013,2.882926233,2.631608599,2.549951013,2.882926233,2.631608599,0.2318202174,0.2318202174,0.2317665243,0.2212463443,0.2013517551,0.5411139997,0.6400467068,0.5443991674,0.3611673786,0.4737682783,0.3732412246
1.36,2.551249637,2.88133855,2.632968285,2.551249637,2.88133855,2.632968285,0.229415214,0.229415214,0.2316626344,0.221373359,0.2012429802,0.5416567364,0.6394816347,0.5449535675,0.3616868281,0.473133205,0.3737850992
1.38,2.552535979,2.879770978,2.634313342,2.552535979,2.879770978,2.634313342,0.2270376074,0.2270376074,0.231559727,0.2214987647,0.2011353756,0.5421939157,0.6389232765,0.5455015679,0.3622013649,0.4725061765,0.3743231218
1.4,2.55381016,2.878223278,2.635643937,2.55381016,2.878223278,2.635643937,0.2246870797,0.2246870797,0.2314577925,0.2216225808,0.201028928,0.5427256009,0.6383715623,0.546043252,0.3627110375,0.4718870962,0.3748553598
1.42,2.555072301,2.876695209,2.636960237,2.555072301,2.876695209,2.636960237,0.2223633165,0.2223633165,0.2313568213,0.2217448263,0.200923624,0.5432518544,0.6378264227,0.5465787019,0.3632158937,0.4712758687,0.3753818798
1.44,2.556322519,2.875186536,2.638262406,2.556322519,2.875186536,2.638262406,0.2200660073,0.2200660073,0.2312568038,0.2218655201,0.2008194505,0.5437727378,0.6372877892,0.5471079985,0.363715981,0.4706723996,0.3759027476
1.46,2.557560932,2.873697026,2.639550607,2.557560932,2.873697026,2.639550607,0.2177948449,0.2177948449,0.2311577307,0.2219846809,0.2007163944,0.544288312,0.6367555935,0.5476312214,0.3642113463,0.4700765957,0.3764180281
1.48,2.558787657,2.872226449,2.640825001,2.558787657,2.872226449,2.640825001,0.2155495258,0.2155495257,0.2310595927,0.222102327,0.2006144429,0.544798637,0.6362297681,0.5481484493,0.3647020363,0.4694883648,0.3769277856
1.5,2.560002809,2.870774577,2.642085746,2.560002809,2.870774577,2.642085746,0.2133297498,0.2133297497,0.2309623806,0.2222184768,0.2005135833,0.5453037721,0.6357102459,0.5486597594,0.3651880968,0.4689076158,0.3774320835
1.52,2.5612065,2.869341184,2.643332999,2.5612065,2.869341184,2.643332999,0.2111352204,0.2111352203,0.2308660853,0.2223331482,0.2004138031,0.5458037758,0.6351969606,0.5491652282,0.3656695735,0.4683342588,0.3779309846
1.54,2.562398845,2.867926049,2.644566914,2.562398845,2.867926049,2.644566914,0.2089656443,0.2089656442,0.2307706977,0.222446359,0.2003150898,0.5462987059,0.6346898462,0.5496649307,0.3661465114,0.4677682048,0.3784245508
1.56,2.563579955,2.866528952,2.645787646,2.563579955,2.866528952,2.645787646,0.2068207317,0.2068207316,0.2306762089,0.2225581268,0.2002174313,0.5467886193,0.6341888375,0.5501589411,0.3666189553,0.4672093659,0.3789128434
1.58,2.56474994,2.865149675,2.646995344,2.56474994,2.865149675,2.646995344,0.2047001961,0.204700196,0.2305826101,0.222668469,0.2001208154,0.5472735726,0.6336938698,0.5506473324,0.3670869493,0.4666576552,0.3793959228
1.6,2.56590891,2.863788004,2.648190159,2.56590891,2.863788004,2.648190159,0.2026037543,0.2026037541,0.2304898925,0.2227774026,0.2000252303,0.5477536211,0.6332048789,0.5511301764,0.3675505373,0.4661129868,0.3798738487
1.62,2.567056973,2.862443727,2.649372238,2.567056973,2.862443727,2.649372238,0.2005311262,0.2005311261,0.2303980475,0.2228849448,0.1999306639,0.5482288199,0.6327218012,0.5516075443,0.3680097624,0.465575276,0.3803466804
1.64,2.568194236,2.861116634,2.650541727,2.568194236,2.861116634,2.650541728,0.1984820352,0.1984820351,0.2303070665,0.2229911122,0.1998371048,0.5486992232,0.6322445737,0.5520795058,0.3684646677,0.4650444389,0.3808144761
1.66,2.569320805,2.859806518,2.651698771,2.569320805,2.859806518,2.651698771,0.1964562078,0.1964562077,0.2302169409,0.2230959215,0.1997445413,0.5491648845,0.6317731338,0.5525461299,0.3689152955,0.4645203925,0.3812772936
1.68,2.570436786,2.858513175,2.652843512,2.570436786,2.858513175,2.652843512,0.1944533734,0.1944533733,0.2301276624,0.223199389,0.199652962,0.5496258566,0.6313074196,0.5530074845,0.3693616879,0.4640030551,0.3817351898
1.7,2.571542283,2.857236401,2.65397609,2.571542283,2.857236401,2.65397609,0.1924732648,0.1924732648,0.2300392227,0.2233015309,0.1995623558,0.5500821917,0.6308473698,0.5534636366,0.3698038866,0.4634923456,0.382188221
1.72,2.572637398,2.855975997,2.655096644,2.572637398,2.855975997,2.655096644,0.1905156178,0.1905156178,0.2299516135,0.2234023632,0.1994727114,0.5505339414,0.6303929234,0.5539146522,0.3702419327,0.4629881841,0.3826364429
1.74,2.573722234,2.854731766,2.656205313,2.573722234,2.854731766,2.656205313,0.1885801711,0.1885801712,0.2298648266,0.2235019017,0.1993840179,0.5509811566,0.6299440203,0.5543605963,0.370675867,0.4624904916,0.3830799104
1.76,2.574796891,2.853503512,2.657302232,2.574796891,2.853503512,2.657302232,0.1866666667,0.1866666668,0.229778854,0.223600162,0.1992962644,0.5514238876,0.6295006005,0.5548015332,0.3711057298,0.4619991899,0.383518678
1.78,2.575861469,2.852291042,2.658387535,2.575861469,2.852291042,2.658387535,0.1847748492,0.1847748494,0.2296936878,0.2236971596,0.1992094402,0.5518621839,0.629062605,0.5552375259,0.3715315612,0.4615142018,0.3839527992
1.8,2.576916068,2.851094165,2.659461355,2.576916068,2.851094165,2.659461355,0.1829044665,0.1829044667,0.2296093199,0.2237929098,0.1991235346,0.5522960947,0.6286299749,0.555668637,0.3719534006,0.4610354512,0.3843823271
1.82,2.577960785,2.849912693,2.660523823,2.577960785,2.849912693,2.660523823,0.1810552691,0.1810552693,0.2295257425,0.2238874275,0.1990385371,0.5527256683,0.6282026523,0.5560949279,0.3723712873,0.4605628624,0.3848073143
1.84,2.578995717,2.84874644,2.661575068,2.578995717,2.84874644,2.661575068,0.1792270105,0.1792270107,0.229442948,0.2239807278,0.1989544375,0.5531509525,0.6277805794,0.5565164591,0.3727852601,0.4600963612,0.3852278124
1.86,2.58002096,2.847595221,2.662615219,2.58002096,2.847595222,2.662615218,0.177419447,0.1774194473,0.2293609285,0.2240728253,0.1988712255,0.5535719947,0.6273636991,0.5569332905,0.3731953573,0.4596358737,0.3856438726
1.88,2.581036609,2.846458856,2.663644401,2.581036609,2.846458856,2.663644401,0.1756323379,0.1756323381,0.2292796766,0.2241637345,0.1987888909,0.5539888414,0.6269519549,0.5573454809,0.3736016169,0.4591813274,0.3860555456
1.9,2.582042758,2.845337163,2.66466274,2.582042758,2.845337163,2.66466274,0.1738654449,0.173865445,0.2291991847,0.22425347,0.1987074237,0.5544015387,0.6265452907,0.5577530885,0.3740040765,0.4587326502,0.3864628813
1.92,2.5830395,2.844229965,2.66567036,2.5830395,2.844229965,2.66567036,0.1721185326,0.1721185327,0.2291194453,0.2243420458,0.1986268142,0.5548101322,0.626143651,0.5581561706,0.3744027735,0.458289771,0.3868659291
1.94,2.584026928,2.843137087,2.666667382,2.584026928,2.843137087,2.666667382,0.1703913685,0.1703913685,0.2290404511,0.224429476,0.1985470524,0.5552146667,0.6257469808,0.5585547836,0.3747977446,0.4578526198,0.3872647378
1.96,2.585005132,2.842058354,2.667653926,2.585005132,2.842058354,2.667653926,0.1686837225,0.1686837225,0.2289621947,0.2245157746,0.1984681289,0.5556151868,0.6253552255,0.5589489833,0.3751890264,0.457421127,0.3876593557
1.98,2.585974204,2.840993597,2.668630113,2.585974204,2.840993597,2.668630113,0.1669953673,0.1669953673,0.228884669,0.2246009552,0.1983900339,0.5560117363,0.6249683312,0.5593388247,0.3755766549,0.456995224,0.3880498304
2,2.586934232,2.839942645,2.66959606,2.586934232,2.839942645,2.66959606,0.1653260781,0.1653260781,0.2288078668,0.2246850314,0.1983127582,0.5564043584,0.6245862443,0.5597243618,0.375960666,0.4565748431,0.3884362091
2.02,2.587885304,2.838905331,2.670551882,2.587885304,2.838905331,2.670551883,0.1636756329,0.1636756329,0.228731781,0.2247680165,0.1982362924,0.5567930961,0.6242089119,0.5601056482,0.3763410951,0.4561599174,0.3888185382
2.04,2.58882751,2.837881488,2.671497696,2.58882751,2.837881488,2.671497696,0.1620438121,0.1620438121,0.2286564045,0.2248499239,0.1981606273,0.5571779916,0.6238362815,0.5604827365,0.3767179773,0.4557503805,0.3891968637
2.06,2.589760934,2.836870955,2.672433615,2.589760934,2.836870955,2.672433615,0.1604303985,0.1604303985,0.2285817306,0.2249307666,0.1980857538,0.5575590866,0.6234683011,0.5608556787,0.3770913471,0.4553461672,0.3895712311
2.08,2.590685664,2.835873569,2.67335975,2.590685664,2.835873569,2.67335975,0.1588351777,0.1588351777,0.2285077522,0.2250105574,0.198011663,0.5579364226,0.6231049191,0.561224526,0.3774612391,0.4549472128,0.3899416852
2.1,2.591601784,2.83488917,2.674276213,2.591601784,2.83488917,2.674276213,0.1572579375,0.1572579375,0.2284344626,0.2250893093,0.1979383459,0.5583100401,0.6227460846,0.561589329,0.3778276872,0.4545534533,0.3903082706
2.12,2.592509379,2.833917601,2.675183114,2.592509379,2.833917601,2.675183114,0.1556984683,0.1556984683,0.228361855,0.2251670349,0.1978657938,0.5586799795,0.6223917471,0.5619501376,0.378190725,0.4541648257,0.3906710309
2.14,2.593408532,2.832958706,2.676080561,2.593408532,2.832958706,2.676080561,0.1541565629,0.1541565629,0.2282899228,0.2252437465,0.1977939981,0.5590462807,0.6220418565,0.562307001,0.378550386,0.4537812676,0.3910300096
2.16,2.594299324,2.83201233,2.676968661,2.594299324,2.83201233,2.676968661,0.1526320165,0.1526320165,0.2282186594,0.2253194565,0.1977229501,0.5594089829,0.6216963633,0.5626599676,0.3789067031,0.4534027173,0.3913852494
2.18,2.595181839,2.831078322,2.677847519,2.595181839,2.831078322,2.677847519,0.1511246264,0.1511246264,0.2281480582,0.2253941772,0.1976526415,0.559768125,0.6213552183,0.5630090852,0.3792597089,0.4530291139,0.3917367927
2.2,2.596056156,2.83015653,2.67871724,2.596056156,2.83015653,2.678717241,0.1496341927,0.1496341926,0.2280781128,0.2254679205,0.1975830637,0.5601237453,0.6210183731,0.5633544012,0.3796094359,0.4526603973,0.3920846814
2.22,2.596922357,2.829246807,2.679577929,2.596922357,2.829246807,2.679577929,0.1481605173,0.1481605172,0.2280088168,0.2255406984,0.1975142087,0.5604758819,0.6206857793,0.563695962,0.3799559161,0.4522965078,0.3924289566
2.24,2.597780519,2.828349004,2.680429685,2.597780519,2.828349004,2.680429685,0.1467034047,0.1467034047,0.2279401638,0.2256125226,0.1974460681,0.5608245721,0.6203573894,0.5640338136,0.3802991811,0.4519373868,0.3927696593
2.26,2.598630722,2.827462977,2.681272611,2.598630722,2.827462977,2.681272612,0.1452626617,0.1452626616,0.2278721475,0.2256834048,0.1973786341,0.5611698531,0.6200331562,0.5643680013,0.3806392623,0.4515829761,0.3931068297
2.28,2.599473044,2.826588583,2.682106807,2.599473044,2.826588583,2.682106807,0.143838097,0.1438380969,0.2278047618,0.2257533563,0.1973118984,0.5615117613,0.6197130329,0.5646985698,0.3809761908,0.4512332183,0.3934405079
2.3,2.60030756,2.825725679,2.68293237,2.60030756,2.825725679,2.68293237,0.1424295219,0.1424295217,0.2277380005,0.2258223887,0.1972458534,0.561850333,0.6193969733,0.5650255632,0.3813099974,0.4508880567,0.3937707332
2.32,2.601134348,2.824874125,2.683749398,2.601134348,2.824874125,2.683749398,0.1410367495,0.1410367493,0.2276718575,0.225890513,0.1971804911,0.5621856039,0.6190849315,0.5653490249,0.3816407124,0.4505474352,0.3940975444
2.34,2.601953482,2.824033783,2.684557988,2.601953482,2.824033783,2.684557988,0.1396595953,0.1396595951,0.2276063268,0.2259577403,0.197115804,0.5625176092,0.6187768621,0.5656689979,0.3819683661,0.4502112984,0.3944209802
2.36,2.602765037,2.823204516,2.685358234,2.602765037,2.823204516,2.685358234,0.1382978768,0.1382978766,0.2275414023,0.2260240817,0.1970517843,0.562846384,0.6184727202,0.5659855245,0.3822929883,0.4498795916,0.3947410786
