t,n1,n2,n3,oracle_n1,oracle_n2,oracle_n3,error_norm,oracle_error_norm,r1,r2,r3,u1,u2,u3,z1,z2,z3
1.36,2.879572093,2.959866034,2.967797588,2.879572093,2.959866034,2.967797588,0.3252696031,0.3252696031,0.2053968379,0.2150911602,0.1744566359,0.6666947216,0.6669033489,0.6696150487,0.4930158107,0.5045441989,0.5077168203
1.38,2.878532417,2.958786616,2.96676803,2.878532417,2.958786616,2.96676803,0.3234527244,0.3234527244,0.205480012,0.2151775137,0.1745390005,0.6663324796,0.6665335096,0.6692636382,0.49259994,0.5041124315,0.5073049973
1.4,2.877498788,2.957713631,2.965743554,2.877498788,2.957713631,2.965743554,0.3216459763,0.3216459763,0.2055627023,0.2152633525,0.1746209586,0.6659721581,0.666165684,0.66891379,0.4921864885,0.5036832374,0.5068952069
1.42,2.87647117,2.956647039,2.96472414,2.876471171,2.956647039,2.964724139,0.3198493022,0.3198493022,0.2056449117,0.2153486799,0.1747025118,0.6656137471,0.6657998616,0.6685654996,0.4917754415,0.5032566007,0.506487441
1.44,2.875449528,2.9555868,2.963709766,2.875449528,2.9555868,2.963709765,0.3180626462,0.3180626462,0.2057266431,0.215433499,0.1747836617,0.665257237,0.6654360317,0.6682187622,0.4913667845,0.5028325052,0.5060816914
1.46,2.874433824,2.954532875,2.962700412,2.874433824,2.954532875,2.962700411,0.3162859523,0.3162859523,0.2058078994,0.215517813,0.17486441,0.6649026182,0.6650741839,0.6678735733,0.4909605028,0.5024109352,0.5056779498
1.48,2.873424022,2.953485224,2.961696058,2.873424022,2.953485224,2.961696057,0.3145191651,0.314519165,0.2058886836,0.215601625,0.1749447584,0.6645498809,0.6647143078,0.6675299281,0.4905565821,0.5019918748,0.5052762082
1.5,2.872420087,2.952443808,2.960696683,2.872420087,2.952443808,2.960696683,0.3127622292,0.3127622292,0.2059689984,0.2156849383,0.1750247083,0.6641990156,0.6643563929,0.6671878219,0.490155008,0.5015753084,0.5048764583
1.52,2.871421982,2.951408588,2.959702267,2.871421983,2.951408588,2.959702267,0.31101509,0.31101509,0.2060488467,0.2157677559,0.1751042616,0.6638500128,0.6640004289,0.6668472501,0.4897557663,0.5011612204,0.504478692
1.54,2.870429674,2.950379526,2.95871279,2.870429674,2.950379526,2.95871279,0.3092776927,0.3092776927,0.2061282314,0.2158500809,0.1751834198,0.663502863,0.6636464054,0.6665082078,0.489358843,0.5007495954,0.5040829012
1.56,2.869443126,2.949356582,2.957728232,2.869443126,2.949356582,2.957728231,0.3075499832,0.3075499832,0.2062071552,0.2159319164,0.1752621844,0.6631575567,0.6632943123,0.6661706906,0.4889642238,0.5003404179,0.5036890778
1.58,2.868462304,2.948339719,2.956748571,2.868462304,2.948339719,2.956748571,0.3058319074,0.3058319074,0.206285621,0.2160132654,0.1753405573,0.6628140845,0.6629441393,0.6658346934,0.488571895,0.4999336729,0.5032972135
1.6,2.867487173,2.9473289,2.955773788,2.867487173,2.9473289,2.955773788,0.3041234117,0.3041234117,0.2063636315,0.216094131,0.1754185399,0.6624724371,0.6625958763,0.6655002117,0.4881818426,0.499529345,0.5029073004
1.62,2.866517699,2.946324085,2.954803863,2.866517699,2.946324085,2.954803863,0.3024244427,0.3024244427,0.2064411894,0.2161745161,0.1754961339,0.6621326051,0.6622495132,0.6651672408,0.4877940528,0.4991274193,0.5025193304
1.64,2.865553847,2.945325239,2.953838775,2.865553847,2.945325239,2.953838775,0.3007349473,0.3007349473,0.2065182976,0.2162544239,0.1755733409,0.6617945793,0.6619050399,0.6648357757,0.487408512,0.4987278807,0.5021332953
1.66,2.864595583,2.944332324,2.952878505,2.864595583,2.944332324,2.952878505,0.2990548728,0.2990548728,0.2065949587,0.2163338571,0.1756501626,0.6614583504,0.6615624464,0.6645058118,0.4870252066,0.4983307146,0.501749187
1.68,2.863642874,2.943345302,2.951923031,2.863642874,2.943345302,2.951923031,0.2973841668,0.2973841668,0.2066711754,0.2164128188,0.1757266005,0.6611239093,0.6612217228,0.6641773442,0.4866441231,0.497935906,0.5013669977
1.7,2.862695687,2.942364138,2.950972335,2.862695687,2.942364138,2.950972335,0.295722777,0.295722777,0.2067469504,0.2164913119,0.1758026562,0.6607912469,0.6608828593,0.6638503682,0.486265248,0.4975434405,0.5009867191
1.72,2.861753987,2.941388795,2.950026395,2.861753987,2.941388795,2.950026395,0.2940706515,0.2940706515,0.2068222864,0.2165693393,0.1758783314,0.660460354,0.6605458458,0.663524879,0.4858885682,0.4971533033,0.5006083432
1.74,2.860817742,2.940419237,2.949085192,2.860817742,2.940419237,2.949085192,0.2924277388,0.2924277388,0.206897186,0.216646904,0.1759536276,0.6601312216,0.6602106727,0.6632008718,0.4855140702,0.4967654801,0.5002318621
1.76,2.859886919,2.939455428,2.948148707,2.859886919,2.939455428,2.948148707,0.2907939875,0.2907939875,0.2069716518,0.2167240087,0.1760285464,0.6598038407,0.6598773302,0.6628783418,0.485141741,0.4963799565,0.4998572678
1.78,2.858961485,2.938497333,2.947216918,2.858961485,2.938497333,2.947216918,0.2891693467,0.2891693467,0.2070456865,0.2168006564,0.1761030896,0.6594782023,0.6595458085,0.6625572841,0.4847715675,0.4959967182,0.4994845522
1.8,2.858041408,2.937544915,2.946289806,2.858041408,2.937544915,2.946289806,0.2875537656,0.2875537656,0.2071192926,0.2168768498,0.1761772585,0.6591542975,0.6592160981,0.6622376939,0.4844035368,0.4956157511,0.4991137074
1.82,2.857126656,2.93659814,2.945367351,2.857126656,2.93659814,2.945367351,0.2859471937,0.2859471937,0.2071924728,0.2169525918,0.1762510549,0.6588321175,0.6588881893,0.6619195664,0.4840376358,0.4952370411,0.4987447255
1.84,2.856217196,2.935656973,2.944449533,2.856217196,2.935656973,2.944449533,0.2843495809,0.2843495809,0.2072652296,0.2170278852,0.1763244803,0.6585116534,0.6585620725,0.6616028968,0.4836738519,0.4948605742,0.4983775984
1.86,2.855312997,2.934721379,2.943536333,2.855312997,2.934721379,2.943536333,0.2827608773,0.2827608773,0.2073375656,0.2171027327,0.1763975363,0.6581928963,0.6582377382,0.6612876801,0.4833121722,0.4944863366,0.4980123183
1.88,2.854414027,2.933791323,2.94262773,2.854414027,2.933791323,2.94262773,0.2811810334,0.2811810334,0.2074094832,0.2171771371,0.1764702245,0.6578758377,0.657915177,0.6609739117,0.4829525842,0.4941143143,0.4976488773
1.9,2.853520255,2.932866772,2.941723706,2.853520255,2.932866772,2.941723706,0.2796099997,0.2796099997,0.2074809849,0.2172511012,0.1765425465,0.6575604687,0.6575943794,0.6606615866,0.4825950753,0.4937444938,0.4972872675
1.92,2.852631649,2.931947691,2.940824239,2.852631649,2.931947691,2.940824239,0.2780477272,0.2780477272,0.2075520734,0.2173246277,0.1766145038,0.6572467806,0.6572753361,0.6603506999,0.4822396329,0.4933768614,0.4969274809
1.94,2.851748178,2.931034046,2.939929312,2.851748178,2.931034046,2.939929312,0.2764941671,0.2764941671,0.2076227511,0.2173977193,0.176686098,0.656934765,0.6569580378,0.6600412468,0.4818862447,0.4930114036,0.4965695098
1.96,2.850869813,2.930125805,2.939038903,2.850869813,2.930125805,2.939038903,0.2749492709,0.2749492709,0.2076930203,0.2174703786,0.1767573307,0.6566244131,0.6566424751,0.6597332225,0.4815348984,0.492648107,0.4962133463
1.98,2.849996521,2.929222932,2.938152993,2.849996521,2.929222932,2.938152993,0.2734129905,0.2734129905,0.2077628837,0.2175426084,0.1768282035,0.6563157165,0.6563286388,0.659426622,0.4811855817,0.4922869581,0.4958589825
2,2.849128273,2.928325397,2.937271564,2.849128273,2.928325397,2.937271564,0.2718852778,0.2718852778,0.2078323435,0.2176144112,0.1768987179,0.6560086666,0.6560165198,0.6591214405,0.4808382824,0.4919279438,0.4955064107
2.02,2.848265038,2.927433164,2.936394595,2.848265038,2.927433164,2.936394595,0.2703660851,0.2703660851,0.2079014023,0.2176857898,0.1769688754,0.655703255,0.6557061088,0.6588176731,0.4804929885,0.4915710509,0.4951556231
2.04,2.847406787,2.926546203,2.935522067,2.847406786,2.926546203,2.935522067,0.268855365,0.268855365,0.2079700624,0.2177567467,0.1770386776,0.6553994732,0.6553973969,0.658515315,0.480149688,0.4912162663,0.4948066119
2.06,2.846553489,2.92566448,2.93465396,2.846553489,2.92566448,2.93465396,0.2673530704,0.2673530704,0.2080383262,0.2178272846,0.1771081261,0.655097313,0.6550903749,0.6582143612,0.4798083688,0.490863577,0.4944593693
2.08,2.845705115,2.924787962,2.933790256,2.845705115,2.924787962,2.933790256,0.2658591542,0.2658591542,0.2081061961,0.217897406,0.1771772225,0.6547967659,0.6547850339,0.6579148069,0.4794690193,0.4905129701,0.4941138876
2.1,2.844861635,2.923916619,2.932930935,2.844861635,2.923916619,2.932930935,0.26437357,0.26437357,0.2081736745,0.2179671135,0.1772459682,0.6544978236,0.6544813648,0.6576166472,0.4791316275,0.4901644327,0.4937701591
2.12,2.844023021,2.923050418,2.932075977,2.844023021,2.923050418,2.932075977,0.2628962713,0.2628962713,0.2082407636,0.2180364096,0.1773143648,0.6542004779,0.6541793588,0.6573198772,0.4787961818,0.4898179522,0.493428176
2.14,2.843189243,2.922189327,2.931225364,2.843189243,2.922189327,2.931225364,0.2614272119,0.2614272119,0.2083074659,0.2181052968,0.1773824138,0.6539047206,0.653879007,0.657024492,0.4784626705,0.4894735159,0.4930879308
2.16,2.842360272,2.921333315,2.930379076,2.842360272,2.921333315,2.930379076,0.2599663461,0.2599663461,0.2083737836,0.2181737778,0.1774501169,0.6536105436,0.6535803005,0.6567304868,0.4781310822,0.4891311111,0.4927494156
2.18,2.84153608,2.920482351,2.929537095,2.84153608,2.920482351,2.929537095,0.2585136282,0.2585136281,0.208439719,0.2182418549,0.1775174754,0.6533179385,0.6532832307,0.6564378566,0.4778014052,0.4887907254,0.492412623
2.2,2.840716637,2.919636403,2.9286994,2.840716637,2.919636403,2.9286994,0.2570690128,0.2570690128,0.2085052743,0.2183095307,0.177584491,0.6530268975,0.6529877887,0.6561465966,0.4774736283,0.4884523464,0.4920775452
2.22,2.839901917,2.918795442,2.927865974,2.839901917,2.918795442,2.927865974,0.2556324549,0.2556324549,0.208570452,0.2183768076,0.1776511651,0.6527374123,0.6526939658,0.6558567018,0.47714774,0.4881159618,0.4917441747
2.24,2.83909189,2.917959435,2.927036797,2.839091889,2.917959435,2.927036797,0.2542039096,0.2542039096,0.2086352542,0.2184436881,0.1777174992,0.652449475,0.6524017535,0.6555681674,0.4768237292,0.4877815593,0.4914125038
2.26,2.838286528,2.917128354,2.92621185,2.838286528,2.917128354,2.92621185,0.2527833323,0.2527833323,0.2086996831,0.2185101746,0.177783495,0.6521630776,0.652111143,0.6552809885,0.4765015845,0.4874491268,0.4910825251
2.28,2.837485804,2.916302167,2.925391114,2.837485804,2.916302167,2.925391114,0.2513706786,0.2513706786,0.208763741,0.2185762696,0.1778491538,0.6518782122,0.6518221259,0.6549951602,0.476181295,0.4871186521,0.4907542308
2.3,2.83668969,2.915480845,2.924574571,2.83668969,2.915480845,2.924574571,0.2499659045,0.2499659045,0.2088274301,0.2186419754,0.1779144773,0.6515948708,0.6515346936,0.6547106776,0.4758628495,0.4867901232,0.4904276137
2.32,2.835898159,2.914664358,2.923762202,2.835898159,2.914664358,2.923762202,0.2485689661,0.2485689661,0.2088907526,0.2187072943,0.1779794668,0.6513130457,0.6512488377,0.6544275359,0.4755462372,0.4864635283,0.490102666
2.34,2.835111184,2.913852676,2.922953988,2.835111184,2.913852676,2.922953988,0.2471798198,0.2471798198,0.2089537106,0.2187722289,0.1780441239,0.6510327289,0.6509645497,0.65414573,0.4752314469,0.4861388555,0.4897793803
2.36,2.834328737,2.913045769,2.92214991,2.834328737,2.913045769,2.92214991,0.2457984222,0.2457984222,0.2090163064,0.2188367814,0.1781084502,0.6507539126,0.6506818211,0.6538652552,0.474918468,0.4858160929,0.4894577492
