t,n1,n2,n3,oracle_n1,oracle_n2,oracle_n3,error_norm,oracle_error_norm,r1,r2,r3,u1,u2,u3,z1,z2,z3
0.2,2.943045571,2.530890755,3.023703802,2.943045571,2.530890755,3.023703802,0.4265952444,0.4265952444,0.2003189597,0.2494091826,0.1699841388,0.6884614314,0.5020522656,0.6884420685,0.5184052016,0.3329540872,0.5300793061
0.22,2.94080054,2.534134487,3.021152927,2.94080054,2.534134487,3.021152927,0.4219603708,0.4219603708,0.2004985621,0.249149684,0.1701882088,0.6877029891,0.5034570638,0.6875937264,0.5175071896,0.3342515799,0.5290589559
0.24,2.938577165,2.537338388,3.018630544,2.938577165,2.537338388,3.018630544,0.4173787064,0.4173787064,0.2006764321,0.2488933719,0.1703899994,0.6869510537,0.504841832,0.6867538728,0.5166178395,0.3355331404,0.5280500028
0.26,2.93637523,2.540502931,3.01613632,2.93637523,2.540502931,3.01613632,0.4128496359,0.4128496359,0.2008525869,0.2486402085,0.1705895374,0.6862055738,0.5062068872,0.6859224272,0.5157370653,0.3367989574,0.5270523131
0.28,2.934194521,2.54362858,3.013669924,2.934194521,2.54362858,3.013669924,0.4083725516,0.4083725516,0.2010270436,0.2483901566,0.170786849,0.6854664985,0.5075525402,0.6850993092,0.5148647818,0.3380492172,0.5260657549
0.3,2.932034828,2.546715798,3.011231031,2.932034828,2.546715798,3.011231031,0.4039468523,0.4039468523,0.2011998191,0.2481431792,0.1709819605,0.684733777,0.508879096,0.6842844394,0.5140009047,0.3392841042,0.5250901977
0.32,2.929895943,2.549765038,3.008819319,2.929895943,2.549765038,3.008819319,0.399571944,0.399571944,0.2013709299,0.2478992399,0.1711748975,0.684007359,0.5101868536,0.683477739,0.5131453504,0.3405038004,0.5241255126
0.34,2.927777657,2.552776752,3.006434468,2.927777657,2.552776752,3.006434468,0.3952472396,0.3952472396,0.2015403928,0.2476583028,0.1713656855,0.6832871944,0.5114761067,0.6826791296,0.5122980362,0.3417084858,0.5231715723
0.36,2.925679768,2.555751383,3.004076165,2.925679768,2.555751383,3.004076165,0.3909721584,0.3909721584,0.2017082239,0.2474203324,0.1715543498,0.6825732334,0.5127471431,0.6818885335,0.5114588804,0.3428983382,0.5222282511
0.38,2.923602072,2.558689371,3.001744099,2.923602072,2.558689371,3.001744099,0.3867461269,0.3867461269,0.2018744396,0.2471852933,0.1717409151,0.6818654266,0.5140002457,0.6811058737,0.510627802,0.3440735336,0.5212954246
0.4,2.921544368,2.561591151,2.999437962,2.921544368,2.561591151,2.999437962,0.3825685778,0.3825685778,0.2020390559,0.2469531509,0.171925406,0.6811637246,0.5152356918,0.6803310737,0.5098047206,0.3452342456,0.5203729701
0.42,2.919506459,2.564457152,2.997157452,2.919506459,2.564457152,2.997157452,0.3784389504,0.3784389505,0.2022020886,0.2467238708,0.1721078468,0.6804680788,0.5164537536,0.6795640576,0.508989557,0.3463806461,0.5194607661
0.44,2.917488148,2.567287799,2.99490227,2.917488148,2.567287799,2.99490227,0.3743566908,0.3743566908,0.2023635535,0.2464974191,0.1722882614,0.6797784404,0.5176546985,0.6788047502,0.5081822324,0.3475129047,0.518558693
0.46,2.91548924,2.57008351,2.992672117,2.91548924,2.57008351,2.992672117,0.3703212509,0.3703212509,0.2025234662,0.2462737621,0.1724666736,0.6790947613,0.5188387888,0.6780530769,0.5073826692,0.3486311893,0.5176666321
0.48,2.913509542,2.572844701,2.990466703,2.913509542,2.572844701,2.990466703,0.3663320895,0.3663320895,0.2026818419,0.2460528669,0.1726431067,0.6784169935,0.5200062821,0.6773089636,0.5065907903,0.3497356656,0.5167844665
0.5,2.911548865,2.575571781,2.988285738,2.911548865,2.575571781,2.988285738,0.3623886712,0.3623886712,0.2028386961,0.2458347005,0.1728175839,0.6777450892,0.5211574313,0.6765723368,0.5058065194,0.3508264976,0.5159120805
0.52,2.909607019,2.578265155,2.986128937,2.909607019,2.578265155,2.986128937,0.358490467,0.358490467,0.2029940438,0.2456192306,0.172990128,0.6770790011,0.5222924848,0.6758431237,0.5050297811,0.3519038472,0.51504936
0.54,2.907683818,2.580925223,2.983996017,2.907683818,2.580925223,2.983996017,0.3546369538,0.3546369538,0.2031478999,0.2454064251,0.1731607616,0.6764186822,0.5234116865,0.675121252,0.5042605005,0.3529678745,0.5141961919
0.56,2.905779076,2.583552382,2.981886699,2.905779076,2.583552382,2.981886699,0.3508276148,0.3508276148,0.2033002792,0.2451962524,0.173329507,0.6757640857,0.5245152759,0.67440665,0.5034986038,0.3540187378,0.5133524649
0.58,2.903892611,2.586147021,2.979800709,2.903892611,2.586147021,2.979800709,0.3470619389,0.3470619389,0.2034511965,0.2449886813,0.1734963863,0.6751151651,0.5256034882,0.6736992467,0.5027440177,0.3550565934,0.5125180686
0.6,2.902024241,2.588709527,2.977737773,2.902024241,2.588709527,2.977737773,0.3433394211,0.3433394211,0.203600666,0.2447836808,0.1736614211,0.6744718743,0.5266765546,0.6729989715,0.5019966698,0.356081596,0.5116928943
0.62,2.900173787,2.591240283,2.975697623,2.900173787,2.591240283,2.975697623,0.3396595619,0.3396595619,0.2037487024,0.2445812204,0.1738246331,0.6738341673,0.5277347019,0.6723057546,0.5012564881,0.3570938982,0.5108768344
0.64,2.898341071,2.593739665,2.973679993,2.898341071,2.593739665,2.973679993,0.3360218679,0.3360218679,0.2038953197,0.2443812698,0.1739860435,0.6732019987,0.5287781533,0.6716195265,0.5005234017,0.358093651,0.5100697825
0.66,2.896525917,2.596208047,2.971684621,2.896525917,2.596208047,2.971684621,0.3324258512,0.3324258512,0.2040405319,0.2441837992,0.1741456733,0.6725753231,0.5298071278,0.6709402186,0.4997973403,0.3590810038,0.5092716337
0.68,2.894728152,2.598645797,2.969711247,2.894728152,2.598645797,2.969711247,0.3288710295,0.3288710295,0.2041843532,0.2439887792,0.1743035432,0.6719540956,0.5308218407,0.6702677626,0.4990782342,0.3600561039,0.5084822841
0.7,2.892947603,2.60105328,2.967759616,2.892947603,2.60105328,2.967759615,0.3253569261,0.3253569261,0.2043267971,0.2437961806,0.1744596737,0.6713382714,0.5318225035,0.669602091,0.4983660144,0.3610190971,0.5077016314
0.72,2.891184099,2.603430856,2.965829472,2.891184099,2.603430856,2.965829472,0.3218830699,0.3218830699,0.2044678774,0.2436059745,0.1746140852,0.6707278063,0.5328093241,0.6689431367,0.4976606128,0.3619701274,0.5069295741
0.74,2.889437471,2.605778881,2.963920568,2.889437471,2.605778881,2.963920567,0.318448995,0.3184489949,0.2046076076,0.2434181325,0.1747667976,0.6701226561,0.5337825067,0.6682908333,0.4969619618,0.3629093374,0.5061660122
0.76,2.887707553,2.608097706,2.962032654,2.887707553,2.608097706,2.962032654,0.315054241,0.3150542409,0.2047460011,0.2432326265,0.1749178306,0.669522777,0.5347422523,0.6676451149,0.4962699945,0.3638368676,0.5054108468
0.78,2.885994179,2.61038768,2.960165487,2.885994178,2.61038768,2.960165487,0.3116983527,0.3116983526,0.204883071,0.2430494286,0.175067204,0.6689281255,0.535688758,0.667005916,0.4955846448,0.3647528572,0.5046639802
0.8,2.884297184,2.612649146,2.958318827,2.884297184,2.612649146,2.958318826,0.3083808804,0.3083808802,0.2050188306,0.2428685113,0.1752149368,0.6683386585,0.5366222179,0.6663731721,0.494905847,0.3656574437,0.5039253158
0.82,2.882616407,2.614882444,2.956492433,2.882616407,2.614882444,2.956492433,0.3051013792,0.305101379,0.2051532927,0.2426898474,0.1753610483,0.667754333,0.5375428228,0.6657468188,0.4942335363,0.3665507628,0.5031947583
0.84,2.880951688,2.617087909,2.954686071,2.880951688,2.617087909,2.95468607,0.3018594095,0.3018594093,0.2052864703,0.2425134102,0.1755055573,0.6671751063,0.53845076,0.6651267925,0.4935676485,0.3674329489,0.5024722134
0.86,2.879302866,2.619265874,2.952899507,2.879302866,2.619265874,2.952899507,0.2986545369,0.2986545367,0.205418376,0.2423391731,0.1756484824,0.6666009362,0.539346214,0.6645130301,0.4929081199,0.3683041346,0.501757588
0.88,2.877669786,2.621416665,2.951132512,2.877669786,2.621416665,2.951132512,0.2954863318,0.2954863316,0.2055490225,0.2421671098,0.175789842,0.6660317807,0.5402293659,0.6639054691,0.4922548877,0.3691644512,0.50105079
0.9,2.876052291,2.623540608,2.949384859,2.876052291,2.623540608,2.949384859,0.2923543696,0.2923543694,0.2056784221,0.2419971944,0.1759296543,0.6654675979,0.541100394,0.6633040474,0.4916078896,0.3700140282,0.5003517286
0.92,2.874450226,2.625638022,2.947656322,2.874450226,2.625638022,2.947656322,0.2892582306,0.2892582304,0.2058065872,0.2418294012,0.1760679372,0.6649083464,0.5419594734,0.6627087035,0.4909670638,0.3708529938,0.4996603139
0.94,2.87286344,2.627709223,2.94594668,2.87286344,2.627709223,2.94594668,0.2861974999,0.2861974998,0.2059335301,0.2416637051,0.1762047086,0.664353985,0.5428067766,0.6621193767,0.4903323493,0.3716814745,0.4989764572
0.96,2.871291781,2.629754526,2.944255714,2.871291781,2.629754526,2.944255714,0.2831717674,0.2831717674,0.2060592629,0.2415000809,0.1763399858,0.6638044729,0.543642473,0.6615360064,0.4897036856,0.3724995955,0.4983000708
0.98,2.869735099,2.631774238,2.942583207,2.869735099,2.631774238,2.942583207,0.2801806278,0.2801806278,0.2061837974,0.2413385039,0.1764737864,0.6632597694,0.5444667293,0.6609585329,0.489081013,0.3733074806,0.497631068
1,2.868193247,2.633768667,2.940928945,2.868193247,2.633768666,2.940928945,0.2772236804,0.2772236805,0.2063071456,0.2411789496,0.1766061274,0.6627198342,0.5452797095,0.6603868968,0.4884642721,0.3741052518,0.4969693632
1.02,2.866666077,2.635738112,2.939292717,2.866666077,2.635738112,2.939292717,0.274300529,0.2743005291,0.2064293192,0.241021394,0.1767370256,0.6621846273,0.5460815748,0.6598210393,0.4878534042,0.37489303,0.4963148718
1.04,2.865153445,2.637682874,2.937674313,2.865153445,2.637682873,2.937674313,0.271410782,0.2714107823,0.2065503297,0.2408658131,0.176866498,0.661654109,0.546872484,0.6592609023,0.4872483515,0.3756709346,0.4956675102
1.06,2.863655207,2.639603246,2.936073527,2.863655207,2.639603246,2.936073527,0.2685540526,0.2685540529,0.2066701887,0.2407121833,0.1769945608,0.6611282397,0.5476525931,0.658706428,0.4866490563,0.3764390836,0.4950271959
1.08,2.862171221,2.641499521,2.934490155,2.862171221,2.641499521,2.934490155,0.2657299581,0.2657299584,0.2067889077,0.2405604813,0.1771212306,0.6606069804,0.5484220557,0.6581575591,0.4860554617,0.3771975936,0.4943938471
1.1,2.860701346,2.643371987,2.932923996,2.860701346,2.643371986,2.932923996,0.2629381202,0.2629381205,0.2069064977,0.240410684,0.1772465233,0.660090292,0.5491810228,0.657614239,0.4854675116,0.3779465798,0.4937673834
1.12,2.859245442,2.645220928,2.93137485,2.859245442,2.645220927,2.93137485,0.2601781652,0.2601781655,0.20702297,0.2402627687,0.177370455,0.659578136,0.5499296431,0.6570764116,0.48488515,0.3786861563,0.493147725
1.14,2.857803371,2.647046626,2.92984252,2.857803371,2.647046625,2.92984252,0.2574497235,0.2574497238,0.2071383356,0.2401167129,0.1774930414,0.659070474,0.550668063,0.656544021,0.4843083218,0.3794164354,0.4925347932
1.16,2.856374997,2.648849358,2.928326813,2.856374997,2.648849358,2.928326813,0.2547524299,0.2547524301,0.2072526055,0.2399724943,0.177614298,0.6585672679,0.5513964262,0.6560170123,0.4837369723,0.3801375285,0.4919285102
1.18,2.854960185,2.650629401,2.926827535,2.854960185,2.650629401,2.926827535,0.2520859232,0.2520859233,0.2073657905,0.2398300909,0.1777342402,0.65806848,0.5521148746,0.6554953307,0.4831710475,0.3808495456,0.4913287992
1.2,2.853558801,2.652387025,2.925344498,2.853558801,2.652387025,2.925344498,0.2494498465,0.2494498466,0.2074779012,0.2396894809,0.1778528832,0.6575740728,0.5528235476,0.6549789221,0.4826104938,0.3815525953,0.4907355842
1.22,2.852170712,2.6541225,2.923877513,2.852170712,2.6541225,2.923877513,0.246843847,0.246843847,0.2075889484,0.239550643,0.177970242,0.6570840088,0.5535225823,0.6544677329,0.4820552582,0.382246785,0.4901487902
1.24,2.850795787,2.655836089,2.922426394,2.850795787,2.655836089,2.922426394,0.2442675758,0.2442675758,0.2076989424,0.2394135558,0.1780863314,0.6565982513,0.5542121138,0.6539617098,0.4815052881,0.3829322209,0.4895683429
1.26,2.849433896,2.657528057,2.92099096,2.849433896,2.657528057,2.92099096,0.2417206883,0.2417206883,0.2078078937,0.2392781984,0.1782011661,0.6561167636,0.554892275,0.6534608002,0.4809605317,0.3836090079,0.4889941693
1.28,2.84808491,2.659198661,2.919571029,2.84808491,2.659198661,2.919571029,0.2392028436,0.2392028436,0.2079158125,0.2391445501,0.1783147606,0.655639509,0.5555631968,0.652964952,0.4804209375,0.3842772496,0.4884261968
1.3,2.846748703,2.660848158,2.918166422,2.846748703,2.660848158,2.918166422,0.2367137049,0.2367137049,0.2080227091,0.2390125903,0.1784271292,0.6551664516,0.556225008,0.6524741135,0.4798864545,0.3849370485,0.487864354
1.32,2.845425148,2.662476802,2.916776962,2.845425148,2.662476802,2.916776962,0.2342529393,0.2342529392,0.2081285935,0.2388822988,0.178538286,0.6546975555,0.5568778354,0.6519882334,0.4793570325,0.3855885058,0.4873085701
1.34,2.84411412,2.664084841,2.915402476,2.84411412,2.664084841,2.915402476,0.2318202174,0.2318202174,0.2082334757,0.2387536557,0.1786482449,0.6542327849,0.5575218039,0.6515072611,0.4788326214,0.3862317217,0.4867587754
1.36,2.842815496,2.665672525,2.914042789,2.842815496,2.665672525,2.914042789,0.229415214,0.229415214,0.2083373656,0.238626641,0.1787570198,0.6537721046,0.5581570363,0.6510311463,0.4783131719,0.386866795,0.4862149008
1.38,2.841529154,2.667240096,2.912697733,2.841529154,2.667240096,2.912697733,0.2270376074,0.2270376074,0.208440273,0.2385012353,0.1788646244,0.6533154794,0.5587836537,0.6505598392,0.4777986351,0.3874938235,0.4856768782
1.4,2.840254973,2.668787797,2.911367138,2.840254973,2.668787797,2.911367138,0.2246870797,0.2246870797,0.2085422075,0.2383774192,0.178971072,0.6528628745,0.5594017752,0.6500932905,0.4772889625,0.3881129038,0.4851446402
1.42,2.838992832,2.670315865,2.910050838,2.838992832,2.670315865,2.910050838,0.2223633165,0.2223633165,0.2086431787,0.2382551737,0.179076376,0.6524142554,0.5600115182,0.6496314514,0.4767841063,0.3887241313,0.4846181202
1.44,2.837742614,2.671824538,2.908748668,2.837742614,2.671824538,2.908748668,0.2200660073,0.2200660073,0.2087431962,0.2381344799,0.1791805495,0.6519695877,0.5606129982,0.6491742735,0.476284019,0.3893276004,0.4840972524
1.46,2.836504201,2.673314048,2.907460467,2.836504201,2.673314048,2.907460467,0.2177948449,0.2177948449,0.2088422693,0.2380153191,0.1792836056,0.6515288374,0.561206329,0.6487217089,0.4757886537,0.3899234043,0.4835819719
1.48,2.835277476,2.674784625,2.906186073,2.835277476,2.674784625,2.906186073,0.2155495258,0.2155495257,0.2089404073,0.237897673,0.1793855571,0.6510919707,0.5617916226,0.6482737102,0.4752979637,0.3905116352,0.4830722144
1.5,2.834062325,2.676236497,2.904925328,2.834062325,2.676236498,2.904925328,0.2133297498,0.2133297497,0.2090376194,0.2377815232,0.1794864167,0.6506589541,0.5623689894,0.6478302303,0.4748119032,0.3910923842,0.4825679165
1.52,2.832858633,2.67766989,2.903678076,2.832858633,2.67766989,2.903678075,0.2111352204,0.2111352203,0.2091339147,0.2376668518,0.1795861969,0.6502297543,0.562938538,0.6473912227,0.4743304265,0.3916657412,0.4820690154
1.54,2.831666288,2.679085025,2.90244416,2.831666288,2.679085025,2.90244416,0.2089656443,0.2089656442,0.2092293023,0.237553641,0.1796849102,0.6498043382,0.5635003756,0.6469566412,0.4738534886,0.3922317952,0.4815754492
1.56,2.830485178,2.680482122,2.901223429,2.830485178,2.680482123,2.901223429,0.2068207317,0.2068207316,0.2093237911,0.2374418732,0.1797825687,0.6493826732,0.5640546076,0.6465264403,0.4733810447,0.3927906341,0.4810871566
1.58,2.829315193,2.681861399,2.90001573,2.829315193,2.681861399,2.90001573,0.2047001961,0.204700196,0.2094173899,0.237331531,0.1798791846,0.6489647267,0.5646013378,0.6461005747,0.4729130507,0.3933423448,0.4806040772
1.6,2.828156223,2.68322307,2.898820915,2.828156223,2.68322307,2.898820915,0.2026037543,0.2026037541,0.2095101075,0.2372225974,0.1799747697,0.6485504664,0.5651406686,0.6456789995,0.4724494627,0.3938870132,0.4801261513
1.62,2.827008161,2.684567347,2.897638836,2.827008161,2.684567347,2.897638836,0.2005311262,0.2005311261,0.2096019525,0.2371150552,0.1800693361,0.6481398604,0.5656727007,0.6452616706,0.4719902376,0.394424724,0.4796533196
1.64,2.825870897,2.68589444,2.896469347,2.825870897,2.68589444,2.896469347,0.1984820352,0.1984820351,0.2096929335,0.2370088878,0.1801628952,0.6477328768,0.5661975334,0.6448485438,0.4715353323,0.3949555611,0.4791855239
1.66,2.824744328,2.687204556,2.895312303,2.824744328,2.687204556,2.895312303,0.1964562078,0.1964562077,0.2097830591,0.2369040785,0.1802554587,0.6473294842,0.5667152645,0.6444395758,0.4710847045,0.3954796075,0.4787227064
1.68,2.823628347,2.688497899,2.894167563,2.823628347,2.6884979,2.894167563,0.1944533734,0.1944533733,0.2098723376,0.236800611,0.180347038,0.6469296513,0.5672259904,0.6440347235,0.4706383121,0.3959969449,0.4782648102
1.7,2.82252285,2.689774673,2.893034985,2.82252285,2.689774673,2.893034985,0.1924732648,0.1924732648,0.2099607773,0.2366984691,0.1804376442,0.646533347,0.5677298061,0.6436339442,0.4701961134,0.3965076544,0.477811779
1.72,2.821427735,2.691035077,2.89191443,2.821427735,2.691035077,2.89191443,0.1905156178,0.1905156178,0.2100483865,0.2365976368,0.1805272886,0.6461405406,0.568226805,0.6432371957,0.4697580673,0.3970118159,0.4773635571
1.74,2.820342899,2.692279308,2.890805761,2.820342899,2.692279308,2.890805761,0.1885801711,0.1885801712,0.2101351734,0.2364980983,0.1806159821,0.6457512016,0.5687170794,0.6428444362,0.469324133,0.3975095084,0.4769200896
1.76,2.819268242,2.693507562,2.889708842,2.819268242,2.693507562,2.889708842,0.1866666667,0.1866666668,0.210221146,0.236399838,0.1807037356,0.6453652995,0.5692007201,0.6424556242,0.4688942702,0.3980008101,0.476481322
1.78,2.818203664,2.694720032,2.888623539,2.818203664,2.694720032,2.888623539,0.1847748492,0.1847748494,0.2103063122,0.2363028404,0.1807905598,0.6449828045,0.5696778166,0.6420707188,0.4684684388,0.3984857982,0.4760472008
1.8,2.817149065,2.695916909,2.887549719,2.817149065,2.695916909,2.887549719,0.1829044665,0.1829044667,0.2103906801,0.2362070902,0.1808764654,0.6446036867,0.570148457,0.6416896794,0.4680465994,0.3989645488,0.4756176729
1.82,2.816104348,2.697098381,2.886487251,2.816104348,2.697098381,2.886487252,0.1810552691,0.1810552693,0.2104742575,0.2361125725,0.1809614629,0.6442279164,0.5706127283,0.6413124658,0.4676287127,0.3994371376,0.4751926857
1.84,2.815069416,2.698264634,2.885436006,2.815069416,2.698264634,2.885436006,0.1792270105,0.1792270107,0.210557052,0.2360192722,0.1810455625,0.6438554644,0.5710707161,0.6409390382,0.4672147399,0.3999036388,0.4747721876
1.86,2.814044173,2.699415853,2.884395856,2.814044173,2.699415853,2.884395856,0.1774194471,0.1774194473,0.2106390715,0.2359271747,0.1811287745,0.6434863014,0.5715225049,0.6405693571,0.4668046427,0.4003641263,0.4743561274
1.88,2.813028524,2.700552219,2.883366673,2.813028524,2.700552218,2.883366673,0.1756323379,0.1756323381,0.2107203234,0.2358362655,0.1812111091,0.6431203988,0.5719681778,0.6402033837,0.4663983831,0.4008186726,0.4739444544
1.9,2.812022375,2.701673912,2.882348334,2.812022375,2.701673912,2.882348334,0.1738654449,0.173865445,0.2108008153,0.23574653,0.1812925763,0.6427577277,0.5724078168,0.6398410792,0.4659959235,0.4012673498,0.4735371187
1.92,2.811025633,2.702781109,2.881340714,2.811025633,2.702781109,2.881340714,0.1721185326,0.1721185327,0.2108805547,0.2356579542,0.1813731858,0.6423982598,0.5728415027,0.6394824055,0.4655972265,0.401710229,0.4731340709
1.94,2.810038205,2.703873988,2.880343693,2.810038205,2.703873988,2.880343693,0.1703913685,0.1703913685,0.2109595489,0.235570524,0.1814529476,0.6420419669,0.5732693152,0.6391273246,0.4652022554,0.4021473802,0.4727352622
1.96,2.809060001,2.70495272,2.879357148,2.809060001,2.70495272,2.879357148,0.1686837225,0.1686837225,0.2110378053,0.2354842254,0.1815318711,0.641688821,0.5736913328,0.6387757991,0.4648109736,0.402578873,0.4723406443
1.98,2.808090929,2.706017477,2.878380961,2.808090929,2.706017477,2.878380961,0.1669953673,0.1669953673,0.211115331,0.2353990448,0.1816099661,0.6413387944,0.5741076329,0.6384277919,0.4644233451,0.403004776,0.4719501696
2,2.807130901,2.707068429,2.877415014,2.807130901,2.707068429,2.877415014,0.1653260781,0.1653260781,0.2111921332,0.2353149686,0.1816872418,0.6409918595,0.5745182918,0.6380832663,0.464039334,0.4034251569,0.4715637909
2.02,2.806179829,2.708105744,2.876459192,2.806179829,2.708105744,2.876459192,0.1636756329,0.1636756329,0.211268219,0.2352319835,0.1817637076,0.6406479892,0.5749233847,0.6377421859,0.4636589049,0.4038400826,0.4711814618
2.04,2.805237623,2.709129586,2.875513378,2.805237623,2.709129586,2.875513378,0.1620438121,0.1620438121,0.2113435955,0.2351500761,0.1818393727,0.6403071562,0.5753229857,0.6374045147,0.4632820227,0.4042496195,0.4708031363
2.06,2.804304199,2.710140119,2.874577459,2.804304199,2.710140119,2.874577459,0.1604303985,0.1604303985,0.2114182694,0.2350692334,0.1819142462,0.6399693339,0.5757171678,0.6370702171,0.4629086529,0.4046538328,0.4704287689
2.08,2.803379469,2.711137505,2.873651324,2.803379469,2.711137505,2.873651324,0.1588351777,0.1588351777,0.2114922478,0.2349894426,0.181988337,0.6396344955,0.5761060032,0.6367392579,0.4625387609,0.4050527872,0.4700583148
2.1,2.802463349,2.712121904,2.872734861,2.802463349,2.712121904,2.872734861,0.1572579375,0.1572579375,0.2115655374,0.2349106907,0.1820616541,0.6393026146,0.5764895629,0.6364116021,0.4621723128,0.4054465467,0.4696917294
2.12,2.801555754,2.713093473,2.87182796,2.801555754,2.713093473,2.87182796,0.1556984683,0.1556984683,0.211638145,0.2348329651,0.1821342062,0.6389736651,0.5768679169,0.6360872151,0.461809275,0.4058351743,0.4693289691
2.14,2.800656602,2.714052368,2.870930513,2.800656602,2.714052368,2.870930513,0.1541565629,0.1541565629,0.2117100772,0.2347562535,0.1822060019,0.6386476209,0.5772411343,0.6357660628,0.461449614,0.4062187324,0.4689699904
2.16,2.799765809,2.714998744,2.870042414,2.799765809,2.714998744,2.870042414,0.1526320165,0.1526320165,0.2117813406,0.2346805435,0.1822770499,0.6383244564,0.5776092831,0.6354481114,0.4610932969,0.4065972827,0.4686147506
2.18,2.798883294,2.715932752,2.869163555,2.798883294,2.715932752,2.869163555,0.1511246264,0.1511246264,0.2118519418,0.2346058228,0.1823473585,0.6380041459,0.5779724305,0.6351333272,0.4607402911,0.4069708861,0.4682632073
2.2,2.798008977,2.716854544,2.868293834,2.798008977,2.716854544,2.868293834,0.1496341927,0.1496341926,0.2119218872,0.2345320795,0.1824169363,0.6376866641,0.5783306426,0.6348216771,0.4603905641,0.4073396027,0.4679153186
2.22,2.797142776,2.717764268,2.867433146,2.797142776,2.717764268,2.867433146,0.1481605173,0.1481605172,0.2119911832,0.2344593016,0.1824857913,0.637371986,0.5786839848,0.6345131283,0.4600440839,0.4077034922,0.4675710434
2.24,2.796284614,2.71866207,2.866581389,2.796284614,2.71866207,2.866581389,0.1467034047,0.1467034047,0.2120598362,0.2343874774,0.1825539319,0.6370600865,0.5790325213,0.6342076483,0.4597008189,0.4080626132,0.4672303407
2.26,2.795434411,2.719548097,2.865738463,2.795434411,2.719548097,2.865738463,0.1452626617,0.1452626616,0.2121278525,0.2343165952,0.1826213659,0.6367509409,0.5793763157,0.6339052049,0.4593607377,0.4084170239,0.4668931703
2.28,2.79459209,2.720422491,2.864904267,2.79459209,2.720422491,2.864904267,0.143838097,0.1438380969,0.2121952382,0.2342466437,0.1826881016,0.6364445248,0.5797154305,0.6336057663,0.4590238092,0.4087667817,0.4665594921
2.3,2.793757573,2.721285395,2.864078704,2.793757573,2.721285395,2.864078704,0.1424295219,0.1424295217,0.2122619995,0.2341776113,0.1827541466,0.6361408139,0.5800499275,0.633309301,0.4586900026,0.4091119433,0.4662292668
2.32,2.792930786,2.722136949,2.863261676,2.792930786,2.722136949,2.863261676,0.1410367495,0.1410367493,0.2123281425,0.234109487,0.1828195089,0.635839784,0.5803798674,0.6330157777,0.4583592876,0.4094525648,0.4659024556
2.34,2.792111651,2.722977291,2.862453087,2.792111651,2.722977291,2.862453086,0.1396595953,0.1396595951,0.2123936732,0.2340422597,0.182884196,0.6355414113,0.5807053104,0.6327251657,0.4580316339,0.4097887016,0.4655790198
2.36,2.791300096,2.723806558,2.861652841,2.791300096,2.723806558,2.861652841,0.1382978768,0.1382978766,0.2124585977,0.2339759183,0.1829482157,0.635245672,0.5810263156,0.6324374344,0.4577070117,0.4101204084,0.4652589214
