t,n1,n2,n3,oracle_n1,oracle_n2,oracle_n3,error_norm,oracle_error_norm,r1,r2,r3,u1,u2,u3,z1,z2,z3
1.05,64.61393145,67.81766787,67.9776836,64.61393145,67.81766787,67.9776836,8.027061404,8.027061404,4.04281034,4.229101421,3.416300162,0.7033909659,0.7068474465,0.7104702854,10.1859483,10.4544929,10.51849919
1.1,64.55117229,67.75027146,67.91441536,64.55117229,67.75027146,67.91441537,7.915424466,7.915424466,4.047831073,4.234493133,3.421361621,0.701965325,0.7053204344,0.7090383058,10.16084463,10.42753433,10.49319189
1.15,64.4893069,67.68389031,67.85192397,64.48930689,67.68389031,67.85192397,7.805337697,7.805337697,4.052780305,4.239803625,3.426360933,0.700559309,0.7038157689,0.7076233367,10.13609848,10.40098188,10.46819534
1.2,64.42832215,67.61850821,67.79020163,64.42832214,67.61850821,67.79020164,7.696779568,7.696779568,4.057659085,4.245034193,3.431298719,0.6991726452,0.7023331077,0.7062252201,10.11170458,10.37482903,10.4435064
1.25,64.36820512,67.5541092,67.72924062,64.36820512,67.5541092,67.72924062,7.589728856,7.589728856,4.062468446,4.250186114,3.4361756,0.6978050646,0.7008721145,0.7048437978,10.08765777,10.34906943,10.419122
1.3,64.30894312,67.49067762,67.6690332,64.30894312,67.49067762,67.6690332,7.484164634,7.484164634,4.067209407,4.25526064,3.440992194,0.6964563021,0.6994324584,0.7034789122,10.06395296,10.3236968,10.39503903
1.35,64.2505236,67.42819808,67.60957167,64.25052361,67.42819808,67.60957167,7.380066267,7.380066267,4.071882968,4.260259004,3.445749116,0.6951260966,0.6980138139,0.7021304055,10.04058516,10.29870498,10.37125442
1.4,64.19293427,67.36665545,67.55084835,64.19293427,67.36665546,67.55084834,7.277413412,7.277413412,4.076490115,4.265182414,3.450446982,0.6938141909,0.696615861,0.7007981204,10.01754943,10.27408793,10.34776509
1.45,64.13616298,67.30603487,67.49285559,64.13616298,67.30603488,67.49285558,7.176186007,7.176186007,4.081031818,4.27003206,3.455086403,0.6925203312,0.6952382849,0.6994819001,9.994840909,10.2498397,10.32456799
1.5,64.08019779,67.24632173,67.43558577,64.0801978,67.24632174,67.43558576,7.076364273,7.076364273,4.085509033,4.274809112,3.459667988,0.6912442677,0.6938807762,0.6981815878,9.972454835,10.22595444,10.30166006
1.55,64.02502695,67.18750167,67.37903131,64.02502696,67.18750167,67.3790313,6.977928707,6.977928707,4.0899227,4.279514716,3.464192345,0.689985754,0.6925430301,0.6968970275,9.9503865,10.20242642,10.27903827
1.6,63.97063889,67.12956058,67.32318465,63.97063889,67.12956058,67.32318465,6.880860079,6.880860079,4.094273745,4.284150004,3.468660078,0.6887445473,0.6912247472,0.6956280634,9.928631273,10.17924998,10.25669961
1.65,63.91702219,67.07248459,67.26803827,63.91702219,67.07248459,67.26803827,6.785139425,6.785139425,4.098563081,4.288716083,3.473071788,0.6875204083,0.6899256327,0.6943745403,9.907184595,10.15641959,10.23464106
1.7,63.86416565,67.01626007,67.2135847,63.86416565,67.01626007,67.21358471,6.690748049,6.690748049,4.102791605,4.293214044,3.477428074,0.6863131012,0.6886453969,0.6931363036,9.886041977,10.13392978,10.21285963
1.75,63.81205821,66.96087362,67.15981649,63.81205821,66.96087362,67.1598165,6.597667513,6.597667513,4.1069602,4.29764496,3.48172953,0.6851223934,0.6873837545,0.691913199,9.865199001,10.1117752,10.19135235
1.8,63.76068899,66.90631208,67.10672624,63.76068899,66.90631208,67.10672624,6.505879638,6.505879638,4.111069737,4.302009884,3.485976751,0.6839480558,0.686140425,0.6907050731,9.844651314,10.08995058,10.17011625
1.85,63.71004728,66.85256249,67.05430658,63.71004728,66.85256249,67.05430658,6.415366496,6.415366496,4.115121074,4.306309851,3.490170324,0.6827898626,0.6849151324,0.6895117728,9.824394631,10.06845075,10.14914838
1.9,63.66012254,66.79961214,67.00255018,63.66012254,66.79961214,67.00255018,6.32611041,6.32611041,4.119115053,4.310545879,3.494310835,0.6816475911,0.6837076053,0.6883331461,9.804424733,10.0472706,10.12844582
1.95,63.61090437,66.74744851,66.95144978,63.61090437,66.74744851,66.95144978,6.238093951,6.238093951,4.123052507,4.314718969,3.498398868,0.6805210217,0.6825175763,0.6871690412,9.784737464,10.02640515,10.10800566
2,63.56238254,66.6960593,66.90099814,63.56238254,66.6960593,66.90099814,6.151299928,6.151299928,4.126934253,4.318830106,3.502434999,0.6794099382,0.6813447828,0.6860193073,9.765328733,10.00584947,10.087825
2.05,63.51454698,66.64543243,66.85118806,63.51454698,66.64543243,66.85118806,6.065711393,6.065711393,4.130761098,4.322880255,3.506419805,0.6783141271,0.6801889659,0.6848837944,9.746194511,9.985598723,10.06790097
2.1,63.46738777,66.59555601,66.80201241,63.46738777,66.59555601,66.80201241,5.981311632,5.981311632,4.134533834,4.326870369,3.510353857,0.6772333783,0.6790498712,0.6837623531,9.727330828,9.965648156,10.04823071
2.15,63.42089515,66.54641836,66.75346409,63.42089515,66.54641836,66.7534641,5.898084163,5.898084163,4.138253245,4.330801381,3.514237722,0.6761674843,0.6779272483,0.6826548347,9.708733777,9.945993093,10.02881139
2.2,63.37505948,66.49800798,66.70553606,63.37505947,66.49800797,66.70553607,5.816012735,5.816012735,4.141920098,4.334674212,3.518071965,0.6751162409,0.6768208507,0.6815610917,9.690399509,9.926628941,10.00964017
2.25,63.32987129,66.45031357,66.65822132,63.32987128,66.45031357,66.65822132,5.735081319,5.735081319,4.145535153,4.338489764,3.521857145,0.6740794464,0.6757304358,0.680480977,9.672324233,9.907551179,9.990714276
2.3,63.28532124,66.40332404,66.61151291,63.28532124,66.40332404,66.61151291,5.655274113,5.655274112,4.149099157,4.342248927,3.525593817,0.6730569021,0.6746557651,0.6794143447,9.654504215,9.888755365,9.972030914
2.35,63.24140015,66.35702845,66.56540394,63.24140015,66.35702845,66.56540394,5.57657553,5.57657553,4.152612844,4.345952574,3.529282535,0.6720484123,0.6735966037,0.6783610495,9.636935779,9.870237131,9.953587327
2.4,63.19809896,66.31141607,66.51988757,63.19809896,66.31141607,66.51988757,5.498970203,5.498970203,4.156076939,4.349601564,3.532923844,0.6710537838,0.6725527203,0.6773209471,9.619615304,9.851992179,9.935380778
2.45,63.15540876,66.26647634,66.47495699,63.15540876,66.26647634,66.47495699,5.422442976,5.422442976,4.159492156,4.353196743,3.536518291,0.6700728261,0.6715238875,0.6762938941,9.60253922,9.834016287,9.917408547
2.5,63.11332075,66.22219887,66.43060547,63.11332075,66.22219888,66.43060547,5.346978904,5.346978904,4.162859197,4.35673894,3.540066412,0.6691053516,0.6705098814,0.675279748,9.585704017,9.816305299,9.899667938
2.55,63.07182628,66.17857345,66.38682631,63.07182628,66.17857346,66.3868263,5.272563249,5.272563249,4.166178754,4.360228974,3.543568745,0.668151175,0.6695104816,0.6742783673,9.569106231,9.798855132,9.882156273
2.6,63.03091684,66.13559004,66.34361287,63.03091684,66.13559005,66.34361286,5.199181477,5.199181478,4.169451509,4.363667647,3.54702582,0.6672101138,0.6685254713,0.6732896115,9.552742455,9.781661767,9.864870898
2.65,62.99058403,66.09323876,66.30095857,62.99058403,66.09323876,66.30095857,5.126819257,5.126819257,4.172678134,4.367055749,3.550438164,0.666281988,0.6675546369,0.6723133408,9.53660933,9.764721253,9.847809178
2.7,62.95081957,66.05150989,66.25885688,62.95081958,66.05150989,66.25885688,5.055462455,5.055462455,4.17585929,4.370394059,3.5538063,0.6653666202,0.6665977682,0.6713494166,9.520703548,9.748029706,9.830968502
2.75,62.91161533,66.01039388,66.21730133,62.91161533,66.01039388,66.21730133,4.985097132,4.985097132,4.17899563,4.37368334,3.557130744,0.6644638352,0.6656546585,0.6703977013,9.50502185,9.731583302,9.81434628
2.8,62.87296327,65.96988133,66.17628549,62.87296327,65.96988133,66.17628549,4.915709545,4.915709545,4.182087795,4.376924344,3.560412011,0.6635734605,0.6647251039,0.6694580584,9.489561027,9.715378282,9.797939944
2.85,62.83485549,65.929963,66.13580299,62.83485549,65.929963,66.13580299,4.847286138,4.847286138,4.185136417,4.38011781,3.563650611,0.662695326,0.6638089042,0.668530352,9.474317916,9.69941095,9.781746946
2.9,62.79728421,65.8906298,66.09584753,62.79728421,65.8906298,66.09584753,4.779813546,4.779813546,4.18814212,4.383264466,3.566847048,0.6618292637,0.6629058619,0.6676144477,9.459289401,9.683677669,9.765764762
2.95,62.76024174,65.85187278,66.05641285,62.76024174,65.85187278,66.05641285,4.713278588,4.713278588,4.191105517,4.386365028,3.570001822,0.6609751082,0.6620157828,0.6667102117,9.444472415,9.668174862,9.749990889
3,62.72372054,65.81368315,66.01749274,62.72372054,65.81368315,66.01749274,4.647668263,4.647668263,4.194027213,4.389420198,3.573115431,0.6601326963,0.6611384758,0.6658175115,9.429863933,9.652899012,9.734422847
3.05,62.68771315,65.77605226,65.97908107,62.68771315,65.77605226,65.97908107,4.582969753,4.582969753,4.196907805,4.392430669,3.576188364,0.659301867,0.6602737524,0.6649362157,9.415460977,9.637846656,9.719058178
3.1,62.65221223,65.7389716,65.94117174,62.65221223,65.7389716,65.94117174,4.519170417,4.519170417,4.199747878,4.395397122,3.579221111,0.6584824617,0.6594214274,0.6640661936,9.401260612,9.62301439,9.703894446
3.15,62.61721057,65.70243279,65.90375872,62.61721057,65.70243279,65.90375872,4.456257788,4.456257788,4.202548011,4.398320227,3.582214153,0.6576743237,0.6585813182,0.663207316,9.387259947,9.608398865,9.688929237
3.2,62.58270104,65.66642759,65.86683603,62.58270104,65.66642759,65.86683603,4.394219572,4.394219572,4.205308773,4.401200643,3.585167968,0.6568772987,0.6577532453,0.6623594544,9.373456133,9.593996786,9.67416016
3.25,62.54867661,65.6309479,65.83039774,62.54867661,65.6309479,65.83039775,4.333043644,4.333043644,4.208030727,4.404039018,3.58808303,0.6560912346,0.6569370317,0.6615224815,9.359846364,9.579804911,9.659584848
3.3,62.51513039,65.59598575,65.79443801,62.51513039,65.59598575,65.79443801,4.272718049,4.272718049,4.210714425,4.40683599,3.59095981,0.655315981,0.6561325032,0.6606962712,9.346427874,9.565820051,9.645200952
3.35,62.48205555,65.5615333,65.758951,62.48205555,65.5615333,65.75895101,4.213230996,4.213230996,4.213360412,4.409592186,3.59379877,0.6545513901,0.6553394883,0.6598806982,9.33319794,9.55203907,9.631006151
3.4,62.44944539,65.52758282,65.72393098,62.44944539,65.52758282,65.72393098,4.154570857,4.154570857,4.215969225,4.412308224,3.596600372,0.6537973157,0.6545578183,0.6590756385,9.320153875,9.538458879,9.616998141
3.45,62.4172933,65.49412673,65.68937224,62.41729329,65.49412673,65.68937224,4.096726165,4.096726165,4.218541393,4.414984712,3.599365071,0.6530536139,0.6537873267,0.6582809692,9.307293036,9.525076442,9.603174644
3.5,62.38559274,65.46115755,65.65526913,62.38559274,65.46115755,65.65526914,4.039685613,4.039685613,4.221077437,4.417622246,3.602093319,0.6523201426,0.65302785,0.6574965682,9.294612816,9.511888771,9.589533403
3.55,62.35433732,65.42866794,65.62161608,62.35433732,65.42866793,65.62161609,3.983438048,3.983438048,4.223577871,4.420221415,3.604785563,0.6515967616,0.6522792269,0.6567223148,9.282110647,9.498892924,9.576072183
3.6,62.3235207,65.39665065,65.58840756,62.3235207,65.39665065,65.58840756,3.927972473,3.927972473,4.2260432,4.422782798,3.607442246,0.650883333,0.6515412987,0.6559580891,9.269783998,9.48608601,9.562788772
3.65,62.29313664,65.36509858,65.55563807,62.29313664,65.36509858,65.55563807,3.873278042,3.873278042,4.228473925,4.425306964,3.610063804,0.6501797203,0.650813909,0.6552037726,9.257630376,9.473465182,9.549680979
3.7,62.26317901,65.33400472,65.52330222,62.26317902,65.33400472,65.52330221,3.819344061,3.819344061,4.230870535,4.427794473,3.612650673,0.6494857893,0.6500969039,0.6544592475,9.245647323,9.461027637,9.536746637
3.75,62.23364175,65.30336218,65.49139462,62.23364176,65.30336218,65.49139461,3.766159981,3.766159982,4.233233516,4.430245876,3.61520328,0.6488014074,0.6493901319,0.6537243975,9.23383242,9.448770621,9.523983598
3.8,62.2045189,65.27316418,65.45990997,62.20451891,65.27316418,65.45990997,3.713715402,3.713715402,4.235563344,4.432661716,3.617722052,0.6481264438,0.6486934436,0.652999107,9.22218328,9.43669142,9.511389739
3.85,62.17580458,65.24340404,65.42884302,62.17580459,65.24340404,65.42884301,3.662000065,3.662000065,4.23786049,4.435042527,3.620207409,0.6474607696,0.6480066921,0.6522832617,9.210697551,9.424787366,9.498962957
3.9,62.147493,65.2140752,65.39818856,62.147493,65.2140752,65.39818855,3.611003855,3.611003855,4.240125416,4.437388834,3.622659766,0.6468042577,0.6473297325,0.6515767483,9.199372918,9.41305583,9.486701172
3.95,62.11957845,65.1851712,65.36794144,62.11957845,65.1851712,65.36794144,3.560716795,3.560716795,4.242358581,4.439701154,3.625079535,0.6461567827,0.6466624223,0.6508794547,9.188207097,9.401494229,9.474602326
4,62.0920553,65.15668567,65.33809658,62.0920553,65.15668567,65.33809658,3.511129048,3.511129048,4.244560433,4.441979997,3.627467124,0.6455182207,0.6460046211,0.6501912699,9.177197837,9.390100017,9.462664382
4.05,62.06491801,65.12861235,65.30864894,62.06491801,65.12861235,65.30864894,3.462230912,3.462230912,4.246731416,4.444225862,3.629822935,0.6448884498,0.6453561904,0.6495120837,9.166342922,9.37887069,9.450885325
4.1,62.03816112,65.10094508,65.27959353,62.03816112,65.10094508,65.27959353,3.414012818,3.414012818,4.248871967,4.446439243,3.632147368,0.6442673496,0.6447169942,0.6488417872,9.155640165,9.367803784,9.439263161
4.15,62.01177924,65.07367781,65.25092542,62.01177924,65.07367781,65.25092542,3.366465333,3.366465333,4.250982517,4.448620625,3.634440816,0.6436548014,0.6440868982,0.6481802726,9.145087415,9.356896873,9.427795918
4.2,61.98576708,65.04680455,65.22263973,61.98576707,65.04680455,65.22263973,3.319579149,3.319579149,4.25306349,4.450770486,3.636703671,0.6430506882,0.6434657704,0.647527433,9.134682548,9.346147571,9.416481643
4.25,61.96011939,65.02031944,65.19473164,61.96011939,65.02031944,65.19473164,3.273345093,3.273345093,4.255115305,4.452889295,3.638936319,0.6424548945,0.6428534805,0.6468831627,9.124423473,9.335553527,9.405318406
4.3,61.93483103,64.9942167,65.16719637,61.93483103,64.9942167,65.16719637,3.227754113,3.227754113,4.257138374,4.454977514,3.64113914,0.6418673064,0.6422499004,0.6462473569,9.114308129,9.325112429,9.394304299
4.35,61.90989692,64.96849063,65.14002921,61.90989692,64.96849063,65.14002921,3.182797286,3.182797286,4.259133103,4.4570356,3.643312513,0.6412878114,0.6416549039,0.6456199121,9.104334485,9.314822001,9.383437433
4.4,61.88531205,64.94313563,65.11322548,61.88531205,64.94313563,65.11322548,3.138465812,3.138465812,4.261099893,4.459064,3.645456812,0.6407162989,0.6410683665,0.6450007256,9.094500537,9.304680001,9.372715941
4.45,61.86107149,64.91814619,65.08678056,61.86107149,64.91814619,65.08678056,3.094751011,3.094751011,4.263039137,4.461063155,3.647572405,0.6401526596,0.6404901658,0.6443896959,9.084804313,9.294684225,9.362137974
4.5,61.83717038,64.89351688,65.0606899,61.83717038,64.89351687,65.0606899,3.051644325,3.051644324,4.264951226,4.4630335,3.649659658,0.6395967855,0.6399201812,0.6437867225,9.075243869,9.2848325,9.351701708
4.55,61.81360392,64.86924235,65.03494897,61.81360392,64.86924235,65.03494897,3.009137312,3.009137312,4.266836543,4.464975462,3.651718933,0.6390485704,0.6393582937,0.6431917061,9.065817286,9.275122691,9.341405336
4.6,61.7903674,64.84531735,65.0095533,61.7903674,64.84531735,65.00955331,2.96722165,2.967221649,4.268695465,4.466889462,3.653750586,0.6385079094,0.6388043863,0.6426045481,9.056522677,9.265552691,9.331247072
4.65,61.76745615,64.82173671,64.9844985,61.76745615,64.8217367,64.98449851,2.925889129,2.925889128,4.270528364,4.468775914,3.65575497,0.637974699,0.6382583437,0.6420251512,9.047358179,9.256120432,9.32122515
4.7,61.7448656,64.79849531,64.95978019,61.7448656,64.7984953,64.95978019,2.885131654,2.885131654,4.272335609,4.470635225,3.657732435,0.6374488372,0.6377200523,0.641453419,9.038321957,9.246823873,9.311337826
4.75,61.72259121,64.77558814,64.93539406,61.72259121,64.77558814,64.93539406,2.844941243,2.844941242,4.27411756,4.472467799,3.659683326,0.6369302233,0.6371894001,0.6408892562,9.029412202,9.237661007,9.301583372
4.8,61.70062853,64.75301027,64.91133583,61.70062853,64.75301027,64.91133584,2.805310023,2.805310022,4.275874574,4.474274028,3.661607983,0.636418758,0.6366662769,0.6403325685,9.020627131,9.228629859,9.291960083
4.85,61.67897317,64.73075683,64.8876013,61.67897317,64.73075683,64.88760131,2.766230229,2.766230229,4.277607002,4.476054304,3.663506746,0.6359143435,0.6361505741,0.6397832626,9.011964988,9.219728482,9.282466271
4.9,61.6576208,64.70882303,64.8641863,61.6576208,64.70882303,64.8641863,2.727694207,2.727694207,4.279315192,4.477809008,3.665379946,0.6354168832,0.6356421847,0.6392412461,9.003424039,9.210954962,9.273100271
4.95,61.63656715,64.68720416,64.84108671,61.63656715,64.68720416,64.8410867,2.689694405,2.689694405,4.280999485,4.479538518,3.667227914,0.6349262816,0.6351410034,0.6387064276,8.995002577,9.202307412,9.263860432
5,61.61580801,64.66589557,64.81829844,61.61580801,64.66589557,64.81829844,2.652223378,2.652223379,4.282660216,4.481243205,3.669050975,0.634442445,0.6346469263,0.638178717,8.986698921,9.193783977,9.254745126
5.05,61.59533923,64.64489269,64.79581748,61.59533924,64.6448927,64.79581748,2.615273783,2.615273784,4.284297718,4.482923434,3.670849451,0.6339652805,0.6341598512,0.6376580248,8.978511412,9.185382828,9.245752743
5.1,61.57515674,64.62419104,64.77363985,61.57515674,64.62419104,64.77363985,2.578838379,2.57883838,4.285912317,4.484579567,3.672623662,0.6334946968,0.6336796772,0.6371442626,8.970438414,9.177102165,9.236881691
5.15,61.55525649,64.60378617,64.75176162,61.5552565,64.60378618,64.75176161,2.542910026,2.542910027,4.287504337,4.486211956,3.67437392,0.6330306037,0.6332063051,0.636637343,8.962478316,9.168940218,9.228130398
5.2,61.53563453,64.58367372,64.7301789,61.53563453,64.58367373,64.73017889,2.50748168,2.507481681,4.289074094,4.487820952,3.676100538,0.6325729122,0.6327396371,0.6361371797,8.95462953,9.16089524,9.219497308
5.25,61.51628693,64.56384941,64.70888784,61.51628693,64.56384941,64.70888784,2.472546398,2.472546399,4.290621902,4.489406897,3.677803823,0.6321215346,0.6322795768,0.6356436871,8.94689049,9.152965514,9.210980886
5.3,61.49720984,64.544309,64.68788466,61.49720984,64.544309,64.68788466,2.438097331,2.438097331,4.29214807,4.49097013,3.679484077,0.6316763842,0.6318260294,0.6351567806,8.939259652,9.145149348,9.202579614
5.35,61.47839944,64.52504832,64.6671656,61.47839945,64.52504832,64.6671656,2.404127725,2.404127725,4.293652901,4.492510985,3.681141602,0.6312373758,0.6313789012,0.6346763768,8.931735496,9.137445076,9.194291992
5.4,61.45985201,64.50606327,64.64672697,61.45985201,64.50606327,64.64672697,2.37063092,2.37063092,4.295136696,4.494029788,3.682776692,0.6308044252,0.6309381001,0.6342023931,8.924316521,9.129851058,9.186116538
5.45,61.44156382,64.48734982,64.6265651,61.44156382,64.48734982,64.6265651,2.337600348,2.337600348,4.29659975,4.495526864,3.684389642,0.6303774491,0.6305035353,0.6337347476,8.917001248,9.122365678,9.178051788
5.5,61.42353126,64.46890399,64.60667637,61.42353126,64.46890399,64.60667637,2.305029533,2.305029533,4.298042356,4.497002531,3.685980741,0.6299563658,0.6300751174,0.6332733596,8.909788221,9.114987346,9.170096296
5.55,61.40575071,64.45072186,64.5870572,61.40575071,64.45072186,64.5870572,2.272912086,2.272912086,4.299464799,4.498457101,3.687550274,0.6295410944,0.6296527581,0.6328181493,8.902676003,9.107714496,9.16224863
5.6,61.38821865,64.43279959,64.56770408,61.38821865,64.43279959,64.56770408,2.241241709,2.241241709,4.300867364,4.499890883,3.689098524,0.6291315552,0.6292363708,0.6323690376,8.895663179,9.100545585,9.15450738
5.65,61.37093158,64.41513336,64.5486135,61.37093158,64.41513336,64.5486135,2.21001219,2.21001219,4.30225033,4.501304181,3.69062577,0.6287276696,0.6288258697,0.6319259465,8.888748352,9.093479094,9.146871149
5.7,61.35388607,64.39771944,64.52978202,61.35388607,64.39771944,64.52978202,2.179217404,2.179217404,4.303613971,4.502697295,3.692132288,0.6283293599,0.6284211706,0.6314887989,8.881930146,9.086513527,9.139338559
5.75,61.33707872,64.38055416,64.51120625,61.33707872,64.38055416,64.51120625,2.148851311,2.148851311,4.304958559,4.504070518,3.69361835,0.6279365498,0.6280221905,0.6310575185,8.875207206,9.079647412,9.131908248
5.8,61.32050619,64.36363387,64.4928828,61.32050619,64.36363387,64.4928828,2.118907952,2.118907952,4.306284361,4.50542414,3.695084226,0.6275491637,0.6276288475,0.6306320298,8.868578193,9.072879298,9.124578871
5.85,61.30416518,64.34695502,64.47480837,61.30416518,64.34695501,64.47480837,2.089381454,2.089381454,4.307591642,4.506758449,3.69653018,0.6271671272,0.6272410609,0.6302122583,8.86204179,9.066207756,9.117349099
5.9,61.28805245,64.33051407,64.45697968,61.28805245,64.33051407,64.45697968,2.060266023,2.060266022,4.308880661,4.508073724,3.697956476,0.6267903669,0.6268587512,0.6297981305,8.855596697,9.059631378,9.11021762
5.95,61.27216479,64.31430757,64.43939347,61.27216479,64.31430757,64.43939347,2.031555946,2.031555945,4.310151673,4.509370244,3.699363373,0.6264188104,0.6264818402,0.6293895735,8.849241633,9.05314878,9.103183137
6,61.25649904,64.29833211,64.42204655,61.25649904,64.29833211,64.42204655,2.00324559,2.003245589,4.311404933,4.510648281,3.700751126,0.6260523862,0.6261102508,0.6289865153,8.842975335,9.046758595,9.096244369
6.05,61.2410521,64.28258432,64.40493575,61.2410521,64.28258432,64.40493576,1.975329399,1.975329398,4.312640688,4.511908104,3.70211999,0.6256910239,0.6257439067,0.6285888849,8.836796559,9.04045948,9.089400052
6.1,61.2258209,64.2670609,64.38805796,61.22582089,64.2670609,64.38805797,1.947801893,1.947801892,4.313859185,4.513149978,3.703470213,0.6253346539,0.6253827333,0.628196612,8.830704077,9.03425011,9.082648936
6.15,61.2108024,64.25175858,64.37141009,61.2108024,64.25175858,64.3714101,1.920657672,1.92065767,4.315060664,4.514374164,3.704802043,0.6249832078,0.6250266565,0.6278096271,8.824696679,9.028129182,9.075989787
6.2,61.19599363,64.23667415,64.3549891,61.19599363,64.23667415,64.3549891,1.893891405,1.893891404,4.316245366,4.515580918,3.706115722,0.6246366179,0.6246756037,0.6274278617,8.818773172,9.02209541,9.069421388
6.25,61.18139166,64.22180445,64.33879196,61.18139165,64.22180445,64.33879197,1.86749784,1.867497838,4.317413524,4.516770494,3.707411493,0.6242948175,0.6243295032,0.627051248,8.812932381,9.016147531,9.062942534
6.3,61.16699357,64.20714637,64.32281572,61.16699357,64.20714637,64.32281572,1.841471794,1.841471793,4.318565371,4.517943141,3.708689592,0.6239577407,0.6239882844,0.6266797189,8.807173146,9.010284297,9.056552038
