t,n1,n2,n3,oracle_n1,oracle_n2,oracle_n3,error_norm,oracle_error_norm,r1,r2,r3,u1,u2,u3,z1,z2,z3
1.1,127.5866689,54.47769456,130.831774,112.2396127,61.63257056,114.5844355,95.9174353,73.19899578,0,5.296299285,0,1,0.3848659982,1,16.34671197,5.118503574,16.26352495
1.15,127.0315055,54.86687039,130.2975108,111.2563464,62.14778695,113.5999267,95.11551379,71.79865823,0,5.265165218,0,1,0.3950444756,1,16.35970129,5.274173908,16.27805739
1.2,126.4774965,55.24712957,129.7651876,110.2935633,62.64171297,112.6374327,94.31760511,70.43193938,0,5.234744484,0,1,0.404928893,1,16.37229277,5.426277579,16.29221313
1.25,125.9246199,55.61867447,129.2347612,109.3508007,63.11504776,111.696392,93.52358723,69.09787714,0,5.205020892,0,1,0.4145302904,1,16.38448573,5.574895538,16.30599383
1.3,125.372855,55.98170267,128.7061894,108.4276074,63.56846923,110.7762588,92.73334275,67.79553861,0,5.175978636,0,1,0.42385911,1,16.39627942,5.720106818,16.31940105
1.35,124.8221817,56.33640707,128.1794313,107.5235424,64.00263475,109.8765022,91.94675869,66.5240192,0,5.147602284,0,1,0.432925239,1,16.40767302,5.861988579,16.33243626
1.4,124.2725807,56.682976,127.654447,106.6381757,64.41818169,108.9966062,91.16372635,65.28244182,0,5.11987677,0,1,0.4417380496,1,16.41866568,6.000616151,16.34510084
1.45,123.7240339,57.02159332,127.131198,105.7710871,64.81572804,108.136069,90.38414123,64.06995608,0,5.092787384,0,1,0.4503064352,1,16.42925649,6.136063078,16.35739605
1.5,123.1765236,57.35243852,126.6096467,104.9218667,65.19587299,107.2944027,89.60790283,62.88573753,0,5.066319768,0,1,0.4586388432,1,16.43944449,6.268401159,16.3693231
1.55,122.6300332,57.67568685,126.0897566,104.0901142,65.55919745,106.4711329,88.83491455,61.72898686,0,5.040459902,0,1,0.4667433055,1,16.44922867,6.39770049,16.38088307
1.6,122.0845468,57.99150938,125.5714923,103.2754386,65.9062646,105.665798,88.06508356,60.59892917,0,5.0151941,0,1,0.474627466,1,16.45860798,6.524029502,16.392077
1.65,121.5400492,58.30007313,125.0548195,102.4774586,66.23762042,104.8779495,87.29832069,59.49481327,0,4.990509,0,1,0.4822986059,1,16.46758133,6.647455002,16.40290581
1.7,120.996526,58.60154115,124.5397048,101.6958015,66.55379418,104.107151,86.53454028,58.41591097,0,4.966391558,0,1,0.489763667,1,16.4761476,6.768042208,16.41337037
1.75,120.4539636,58.8960726,124.0261159,100.9301037,66.85529894,103.352978,85.77366011,57.36151636,0,4.942829042,0,1,0.4970292737,1,16.4843056,6.885854789,16.42347146
1.8,119.9123491,59.18382287,123.5140214,100.1800101,67.14263202,102.6150178,85.01560127,56.33094522,0,4.91980902,0,1,0.5041017519,1,16.49205416,7.000954898,16.43320978
1.85,119.3716703,59.46494365,123.003391,99.44517387,67.41627548,101.8928689,84.26028804,55.32353429,0,4.897319358,0,1,0.5109871479,1,16.49939202,7.113403211,16.44258597
1.9,118.8319157,59.73958303,122.494195,98.7252566,67.67669654,101.1861407,83.5076478,54.33864069,0,4.875348208,0,1,0.5176912448,1,16.50631793,7.223258961,16.4516006
1.95,118.2930744,60.00788555,121.986405,98.0199277,67.92434807,100.4944535,82.75761094,53.37564131,0,4.853884006,0,1,0.5242195783,1,16.5128306,7.330579971,16.46025417
2,117.7551363,60.26999235,121.4799932,97.32886441,68.15966894,99.81743749,82.01011076,52.43393217,0,4.832915462,0,1,0.5305774511,1,16.5189287,7.435422688,16.46854711
2.05,117.218092,60.52604116,120.9749328,96.65175157,68.38308449,99.15473335,81.26508335,51.5129279,0,4.812431557,0,1,0.5367699459,1,16.52461091,7.537842214,16.4764798
2.1,116.6819325,60.77616646,120.4711979,95.98828143,68.59500691,98.50599129,80.52246756,50.61206111,0,4.792421533,0,1,0.5428019378,1,16.52987586,7.637892335,16.48405254
2.15,116.1466497,61.02049952,119.9687634,95.33815348,68.79583563,97.87087104,79.78220486,49.73078189,0,4.772874888,0,1,0.548678106,1,16.53472217,7.735625559,16.4912656
2.2,115.6122359,61.25916847,119.4676048,94.70107426,68.9859577,97.24904153,79.04423926,48.86855726,0,4.753781372,0,1,0.5544029443,1,16.53914844,7.831093138,16.49811916
2.25,115.0787027,61.49229839,118.9676988,94.07675719,69.16574814,96.64018062,78.30853032,48.02487066,0.005628636392,4.735130979,0,1,0.559980771,1,16.54315313,7.924345104,16.50461337
2.3,114.5473519,61.72001131,118.4690225,93.46492242,69.33557032,96.04397486,77.57594415,47.1992214,0.04813670632,4.716913945,0,1,0.565415737,1,16.54672658,8.015430275,16.51074834
2.35,114.0189709,61.94242629,117.9715539,92.86529663,69.49577631,95.46011923,76.84698714,46.39112423,0.09040718347,4.699120747,0,1,0.5707118331,1,16.54986609,8.104396264,16.51652409
2.4,113.4935431,62.15965954,117.4752717,92.27761293,69.64670716,94.88831692,76.1216031,45.60010883,0.1324414093,4.681742087,0,1,0.5758729018,1,16.55257531,8.191289565,16.52194063
2.45,112.971052,62.3718246,116.9801552,91.70161062,69.78869331,94.32827904,75.39973784,44.82571935,0.1742406961,4.664768882,0,1,0.5809026452,1,16.5548579,8.276155591,16.5269979
2.5,112.4514816,62.57903237,116.4861849,91.13703513,69.92205483,93.77972447,74.68133917,44.06751396,0.2158063282,4.648192261,0,1,0.5858046318,1,16.55671754,8.359038697,16.53169581
2.55,111.9348162,62.78139114,115.9933418,90.5836378,70.04710177,93.24237957,73.96635678,43.32506441,0.2571395629,4.632003558,0,1,0.5905823032,1,16.55815789,8.439982208,16.53603422
2.6,111.4210403,62.97900673,115.5016075,90.04117578,70.16413446,92.71597802,73.25474223,42.5979556,0.2982416315,4.616194312,0,1,0.5952389803,1,16.55918263,8.51902844,16.54001295
2.65,110.9101389,63.17198245,115.0109647,89.50941186,70.27344376,92.20026057,72.54644886,41.88578519,0.3391137404,4.600756254,0,1,0.5997778687,1,16.55979543,8.596218729,16.54363178
2.7,110.4020973,63.36041924,114.5213966,88.98811437,70.37531139,91.69497486,71.84143176,41.18816316,0.3797570719,4.585681311,0,1,0.6042020641,1,16.56,8.671593446,16.54689047
2.75,109.8969009,63.54441569,114.0328871,88.47705698,70.47001017,91.19987523,71.13964771,40.50471145,0.4201727853,4.570961595,0,1,0.6085145576,1,16.55980001,8.745192027,16.54978872
2.8,109.3945355,63.72406811,113.5454209,87.97601866,70.55780431,90.71472251,70.44105512,39.83506359,0.4603620179,4.556589401,0,1,0.6127182402,1,16.55919918,8.817052994,16.55232622
2.85,108.8949871,63.89947056,113.0589832,87.48478347,70.63894964,90.23928386,69.74561399,39.17886427,0.5003258855,4.542557206,0,1,0.6168159073,1,16.55820121,8.887213972,16.55450262
2.9,108.3982422,64.07071491,112.5735601,87.00314049,70.71369387,89.77333256,69.05328586,38.53576907,0.5400654839,4.528857657,0,1,0.6208102628,1,16.55680982,8.955711715,16.55631754
2.95,107.9042871,64.23789094,112.0891382,86.53088366,70.78227686,89.31664787,68.36403377,37.90544405,0.5795818891,4.515483575,0,1,0.6247039232,1,16.55502872,9.022582125,16.55777057
3,107.4131087,64.40108631,111.6057047,86.0678117,70.8449308,88.86901483,67.67782223,37.28756544,0.6188761586,4.502427945,0,1,0.6284994212,1,16.55286164,9.087860273,16.5588613
3.05,106.9246941,64.56038666,111.1232477,85.61372797,70.90188049,88.43022412,66.99461714,36.68181932,0.6579493321,4.489683917,0,1,0.6321992094,1,16.55031231,9.151580415,16.55958926
3.1,106.4390303,64.71587567,110.6417621,85.16844036,70.95334353,88.0000719,66.31439044,36.08790126,0.6968024321,4.477244797,0.003173882799,1,0.6358056634,1,16.54738449,9.213776017,16.55995399
3.15,105.9561049,64.86763505,110.1623425,84.73176118,70.99953057,87.57835963,65.637902,35.50551608,0.7354364649,4.465104046,0.04152744819,1,0.6393210851,1,16.5440819,9.274479769,16.55995543
3.2,105.4759055,65.01574466,109.6857786,84.30350708,71.04064548,87.16489395,64.9656945,34.93437752,0.7738524192,4.453255277,0.07965256087,1,0.6427477059,1,16.54040831,9.333723613,16.55959652
3.25,104.9984199,65.16028254,109.212049,83.8834989,71.07688556,86.75948652,64.29773108,34.37420792,0.8120512648,4.441692247,0.1175509299,1,0.6460876902,1,16.53636748,9.391538767,16.55888108
3.3,104.5236363,65.30132499,108.7411328,83.4715616,71.10844178,86.36195388,63.63397593,33.82473801,0.8500339531,4.430408851,0.155224229,1,0.6493431379,1,16.53196318,9.447955747,16.55781294
3.35,104.051543,65.43894656,108.2730094,83.06752414,71.1354989,85.97211733,62.97439426,33.28570657,0.8878014173,4.419399125,0.1926740979,1,0.6525160871,1,16.52719917,9.503004376,16.55639588
3.4,103.5821285,65.57322015,107.8076588,82.67121942,71.15823573,85.58980277,62.31895228,32.75686022,0.9253545738,4.408657238,0.2299021425,1,0.6556085161,1,16.52207925,9.556713808,16.55463369
3.45,103.1153817,65.70421698,107.3450614,82.28248415,71.17682525,85.21484056,61.66761716,32.23795313,0.9626943222,4.398177492,0.2669099366,1,0.6586223463,1,16.5166072,9.609112541,16.55253011
3.5,102.6512914,65.8320067,106.8851978,81.90115877,71.19143483,84.84706547,61.02035702,31.72874681,0.9998215467,4.387954314,0.3036990224,1,0.6615594436,1,16.51078682,9.660228431,16.55008888
3.55,102.1898468,65.9566574,106.4280492,81.52708734,71.20222637,84.48631646,60.37714084,31.22900982,1.036737116,4.377982258,0.3402709113,1,0.6644216209,1,16.50462191,9.710088709,16.54731374
3.6,101.7310372,66.07823562,105.9735971,81.16011752,71.20935647,84.13243663,59.7379385,30.7385176,1.073441884,4.368256001,0.376627085,1,0.6672106402,1,16.49811627,9.758719996,16.54420837
3.65,101.2748521,66.19680642,105.5218232,80.80010039,71.21297661,83.78527307,59.10272069,30.2570522,1.109936692,4.358770337,0.4127689963,1,0.6699282138,1,16.49127374,9.806148317,16.54077647
3.7,100.8212811,66.31243341,105.0727098,80.44689044,71.21323328,83.44467678,58.47145894,29.78440208,1.146222366,4.349520177,0.4486980694,1,0.6725760068,1,16.48409812,9.852399113,16.5370217
3.75,100.3703142,66.42517877,104.6262394,80.10034545,71.21026816,83.11050252,57.84412554,29.32036191,1.18229972,4.340500548,0.4844157016,1,0.6751556381,1,16.47659325,9.897497258,16.53294774
3.8,99.92194126,66.53510331,104.1823948,79.76032644,71.20421823,82.78260876,57.22069355,28.86473234,1.218169556,4.331706585,0.5199232633,1,0.6776686826,1,16.46876297,9.941467073,16.52855821
3.85,99.4761524,66.64226646,103.7411594,79.42669756,71.19521595,82.46085752,56.60113676,28.41731983,1.253832664,4.323133533,0.555222099,1,0.6801166724,1,16.4606111,9.984332333,16.52385674
3.9,99.0329379,66.74672635,103.3025165,79.09932604,71.18338936,82.1451143,55.98542968,27.97793646,1.289289824,4.314776742,0.5903135283,1,0.6825010983,1,16.45214152,10.02611629,16.51884695
3.95,98.59228815,66.8485398,102.86645,78.7780821,71.16886225,81.835248,55.37354747,27.54639974,1.324541804,4.306631666,0.6251988461,1,0.6848234113,1,16.44335805,10.06684167,16.51353244
4,98.15419368,66.9477624,102.4329441,78.46283891,71.15175426,81.53113079,54.76546599,27.1225324,1.359589362,4.298693858,0.659879324,1,0.6870850238,1,16.43426457,10.10653071,16.50791679
4.05,97.71864512,67.04444847,102.001983,78.15347246,71.13218104,81.23263805,54.16116173,26.70616229,1.394433247,4.290958972,0.6943562101,1,0.689287311,1,16.42486493,10.14520514,16.50200358
4.1,97.28563323,67.13865117,101.5735515,77.84986156,71.11025433,80.93964826,53.56061178,26.29712214,1.429074198,4.283422756,0.7286307305,1,0.6914316122,1,16.415163,10.18288622,16.49579636
4.15,96.85514887,67.23042246,101.1476345,77.55188772,71.08608212,80.65204293,52.96379386,25.89524945,1.463512947,4.276081054,0.7627040895,1,0.6935192316,1,16.40516265,10.21959473,16.48929868
4.2,96.42718302,67.31981315,100.7242172,77.25943513,71.05976875,80.36970652,52.37068626,25.50038631,1.497750215,4.268929798,0.7965774703,1,0.6955514398,1,16.39486776,10.25535101,16.48251409
4.25,96.00172674,67.40687295,100.3032852,76.97239055,71.031415,80.09252633,51.78126782,25.11237926,1.531786717,4.261965014,0.8302520355,1,0.6975294748,1,16.38428221,10.29017493,16.47544609
4.3,95.57877119,67.49165047,99.88482402,76.69064329,71.00111824,79.82039246,51.19551794,24.73107914,1.565623161,4.255182813,0.8637289281,1,0.6994545429,1,16.37340987,10.32408594,16.46809821
4.35,95.15830762,67.57419325,99.46881973,76.41408512,70.96897249,79.55319772,50.61341654,24.35634094,1.599260247,4.24857939,0.8970092716,1,0.7013278198,1,16.36225463,10.35710305,16.46047395
4.4,94.74032734,67.6545478,99.05525849,76.14261024,70.93506857,79.29083754,50.03494406,23.98802369,1.632698669,4.242151026,0.930094171,1,0.7031504515,1,16.35082037,10.38924487,16.45257678
4.45,94.32482178,67.7327596,98.64412671,75.87611518,70.89949417,79.03320991,49.46008142,23.62599031,1.665939114,4.235894082,0.9629847132,1,0.7049235555,1,16.33911099,10.42052959,16.4444102
4.5,93.9117824,67.80887316,98.23541103,75.61449879,70.86233395,78.78021533,48.88881003,23.27010749,1.698982265,4.229804997,0.9956819675,1,0.7066482213,1,16.32713037,10.45097502,16.43597767
4.55,93.50120074,67.88293201,97.8290983,75.35766216,70.82366962,78.53175671,48.32111176,22.92024555,1.731828797,4.223880289,1.028186986,1,0.7083255115,1,16.3148824,10.48059856,16.42728264
4.6,93.09306843,67.95497873,97.42517556,75.10550859,70.78358008,78.28773932,47.75696895,22.57627837,1.764479382,4.218116551,1.060500806,1,0.7099564625,1,16.30237097,10.50941724,16.41832855
4.65,92.68737712,68.02505498,97.02363007,74.85794348,70.74214145,78.04807073,47.19636435,22.2380832,1.796934687,4.212510451,1.092624445,1,0.711542085,1,16.28959998,10.53744774,16.40911885
4.7,92.28411854,68.09320152,96.62444928,74.61487437,70.69942719,77.81266074,46.63928117,21.90554064,1.829195374,4.207058729,1.124558908,1,0.7130833654,1,16.2765733,10.56470636,16.39965695
4.75,91.88328446,68.15945822,96.22762081,74.3762108,70.65550818,77.58142132,46.08570301,21.57853444,1.8612621,4.201758193,1.156305185,1,0.714581266,1,16.26329483,10.59120904,16.38994627
4.8,91.48486671,68.2238641,95.8331325,74.14186433,70.61045277,77.35426656,45.53561388,21.25695147,1.89313552,4.196605722,1.18786425,1,0.716036726,1,16.24976846,10.61697139,16.37999021
4.85,91.08885715,68.28645734,95.44097233,73.91174845,70.56432692,77.13111261,44.9889982,20.9406816,1.924816285,4.191598263,1.219237064,1,0.717450662,1,16.23599807,10.64200869,16.36979216
4.9,90.69524768,68.3472753,95.05112846,73.68577856,70.51719421,76.91187761,44.44584075,20.62961758,1.956305042,4.186732826,1.250424573,1,0.7188239688,1,16.22198753,10.66633587,16.3593555
4.95,90.30403025,68.40635455,94.66358923,73.46387192,70.46911596,76.69648166,43.90612669,20.32365498,1.987602437,4.182006486,1.281427712,1,0.7201575199,1,16.20774074,10.68996757,16.34868361
5,89.91519683,68.46373085,94.27834311,73.24594758,70.42015126,76.48484676,43.36984156,20.02269207,2.01870911,4.177416382,1.312247401,1,0.7214521682,1,16.19326156,10.71291809,16.33777983
5.05,89.52873942,68.51943923,93.89537875,73.03192638,70.37035708,76.27689675,42.83697125,19.72662976,2.049625703,4.172959712,1.34288455,1,0.7227087464,1,16.17855386,10.73520144,16.32664752
5.1,89.14465005,68.57351396,93.51468495,72.82173088,70.31978833,76.07255726,42.30750199,19.43537151,2.080352853,4.168633733,1.373340054,1,0.723928068,1,16.1636215,10.75683133,16.31529003
5.15,88.76292077,68.62598857,93.13625063,72.61528534,70.2684979,75.87175568,41.78142035,19.14882324,2.110891195,4.164435764,1.403614799,1,0.7251109274,1,16.14846836,10.77782118,16.30371067
5.2,88.38354366,68.67689591,92.76006489,72.41251565,70.21653674,75.67442111,41.25871327,18.86689326,2.141241364,4.160363177,1.433709659,1,0.7262581005,1,16.13309827,10.79818411,16.29191276
5.25,88.00651081,68.7262681,92.38611692,72.21334932,70.16395392,75.4804843,40.73936798,18.58949219,2.171403992,4.156413402,1.463625496,1,0.7273703453,1,16.11751509,10.81793299,16.27989961
5.3,87.63181432,68.77413662,92.01439607,72.01771544,70.1107967,75.28987761,40.22337205,18.3165329,2.201379711,4.152583921,1.493363164,1,0.7284484027,1,16.10172266,10.8370804,16.26767451
5.35,87.25944631,68.82053225,91.64489182,71.82554461,70.05711057,75.10253497,39.71071338,18.04793041,2.231169151,4.14887227,1.522923505,1,0.7294929963,1,16.0857248,10.85563865,16.25524075
5.4,86.88939891,68.86548515,91.27759375,71.63676896,70.00293931,74.91839186,39.20138017,17.78360186,2.260772943,4.145276038,1.55230735,1,0.7305048334,1,16.06952534,10.87361981,16.2426016
5.45,86.52166426,68.90902484,90.91249156,71.45132207,69.94832505,74.73738523,38.69536096,17.52346643,2.290191716,4.141792863,1.581515525,1,0.7314846054,1,16.0531281,10.89103568,16.22976033
5.5,86.15623448,68.95118022,90.54957509,71.26913894,69.89330833,74.5594535,38.19264456,17.26744527,2.319426098,4.138420432,1.610548843,1,0.732432988,1,16.03653688,10.90789784,16.21672017
5.55,85.79310173,68.99197962,90.18883426,71.090156,69.83792813,74.38453649,37.69322011,17.01546143,2.348476718,4.135156481,1.639408109,1,0.7333506419,1,16.01975546,10.9242176,16.20348438
5.6,85.43225814,69.03145073,89.83025911,70.91431101,69.78222195,74.2125754,37.19707707,16.76743984,2.377344205,4.131998792,1.668094121,1,0.7342382129,1,16.00278765,10.94000604,16.19005617
5.65,85.07369586,69.06962069,89.47383978,70.74154308,69.7262258,74.04351277,36.70420517,16.52330721,2.406029187,4.128945195,1.696607668,1,0.7350963324,1,15.9856372,10.95527403,16.17643877
5.7,84.71740703,69.1065161,89.11956651,70.57179263,69.66997434,73.87729246,36.21459448,16.28299201,2.434532294,4.125993562,1.724949529,1,0.735925618,1,15.96830788,10.97003219,16.16263537
5.75,84.36338377,69.14216298,88.76742964,70.40500135,69.61350082,73.71385957,35.72823536,16.04642438,2.462854155,4.123141812,1.753120479,1,0.7367266734,1,15.95080343,10.98429094,16.14864917
5.8,84.01161822,69.17658683,88.41741958,70.24111215,69.55683722,73.55316049,35.24511846,15.81353612,2.490995399,4.120387904,1.781121284,1,0.7375000894,1,15.9331276,10.99806048,16.13448334
5.85,83.66210248,69.20981261,88.06952685,70.08006919,69.50001423,73.39514276,34.76523476,15.58426061,2.518956658,4.117729841,1.808952702,1,0.7382464436,1,15.91528409,11.01135079,16.12014106
5.9,83.31482868,69.2418648,87.72374205,69.9218178,69.44306129,73.23975515,34.28857554,15.35853277,2.546738562,4.115165666,1.836615486,1,0.7389663013,1,15.89727663,11.02417167,16.10562547
5.95,82.96978889,69.27276736,87.38005587,69.76630446,69.38600669,73.08694754,33.81513239,15.13628904,2.574341745,4.112693461,1.864110381,1,0.7396602153,1,15.87910889,11.03653269,16.09093972
6,82.62697521,69.30254376,87.03845905,69.6134768,69.32887753,72.93667095,33.34489724,14.91746728,2.60176684,4.110311349,1.891438126,1,0.7403287266,1,15.86078456,11.04844326,16.07608693
6.05,82.28637969,69.33121702,86.69894243,69.46328354,69.27169982,72.78887746,32.8778623,14.70200679,2.629014481,4.108017489,1.918599456,1,0.7409723648,1,15.8423073,11.05991256,16.06107022
6.1,81.9479944,69.35880965,86.36149692,69.31567451,69.21449848,72.64352025,32.41402014,14.48984823,2.656085304,4.105810078,1.945595096,1,0.7415916478,1,15.82368074,11.07094961,16.04589269
6.15,81.61181137,69.38534375,86.0261135,69.17060057,69.15729741,72.50055351,31.95336366,14.28093357,2.682979947,4.10368735,1.97242577,1,0.7421870827,1,15.80490853,11.08156325,16.03055743
6.2,81.2778226,69.41084095,85.69278321,69.02801362,69.10011947,72.35993243,31.49588608,14.07520611,2.709699048,4.101647574,1.999092193,1,0.7427591657,1,15.78599426,11.09176213,16.01506751
6.25,80.94602011,69.43532245,85.36149716,68.88786658,69.04298656,72.22161321,31.04158099,13.87261036,2.736243248,4.099689054,2.025595078,1,0.7433083827,1,15.76694153,11.10155473,15.999426
6.3,80.61639586,69.45880903,85.03224652,68.75011333,68.98591966,72.08555298,30.59044233,13.67309208,2.762613188,4.097810128,2.051935129,1,0.7438352092,1,15.74775391,11.11094936,15.98363593
6.35,80.28894181,69.48132105,84.70502252,68.61470874,68.92893881,71.95170982,30.1424644,13.4765982,2.788809511,4.096009166,2.078113048,1,0.7443401108,1,15.72843495,11.11995417,15.96770034
6.4,79.9636499,69.50287848,84.37981646,68.48160862,68.87206317,71.82004272,29.6976419,13.28307679,2.814832864,4.094284572,2.104129534,1,0.7448235434,1,15.7089882,11.12857714,15.95162225
6.45,79.64051204,69.52350086,84.05661967,68.35076968,68.81531108,71.69051155,29.25596991,13.09247707,2.840683893,4.092634781,2.129985277,1,0.7452859533,1,15.68941715,11.13682609,15.93540465
6.5,79.31952012,69.54320738,83.73542355,68.22214955,68.75870002,71.56307704,28.81744391,12.9047493,2.866363247,4.09105826,2.155680966,1,0.7457277778,1,15.66972531,11.1447087,15.91905054
6.55,79.00066599,69.56201683,83.41621955,68.09570674,68.70224671,71.43770079,28.3820598,12.71984484,2.891871577,4.089553504,2.181217286,1,0.7461494451,1,15.64991615,11.15223248,15.90256289
6.6,78.6839415,69.57994765,83.09899916,67.9714006,68.64596706,71.3143452,27.94981394,12.53771603,2.917209536,4.088119038,2.206594917,1,0.7465513746,1,15.62999311,11.15940481,15.88594465
6.65,78.36933847,69.5970179,82.78375392,67.84919133,68.58987629,71.19297347,27.52070312,12.35831625,2.942377779,4.086753418,2.231814537,1,0.7469339773,1,15.60995962,11.16623291,15.86919876
6.7,78.05701897,69.61319672,82.47043484,67.72903996,68.53398886,71.07354959,27.09479675,12.18159983,2.967363339,4.085459113,2.256880063,0.9982907552,0.7472965667,1,15.56318331,11.17270444,15.85232595
6.75,77.75052813,69.62749481,82.158185,67.61090832,68.47831856,70.95603832,26.67358903,12.00752205,2.991882606,4.084315265,2.28186005,0.9916984013,0.7476169798,1,15.44058697,11.17842368,15.8352824
6.8,77.45114344,69.63958602,81.84668292,67.49475901,68.42287851,70.84040516,26.25759376,11.83603909,3.015833382,4.083347969,2.306780216,0.9852568146,0.7478879181,1,15.32083309,11.18326016,15.81805164
6.85,77.15868508,69.64956057,81.5359542,67.38055542,68.36768117,70.72661633,25.84670798,11.66710806,3.03923005,4.082550005,2.331638514,0.9789620479,0.748111413,1,15.20384975,11.18724998,15.80063581
6.9,76.8729779,69.65750557,81.22602395,67.26826166,68.31273841,70.61463876,25.44083443,11.50068691,3.062086624,4.081914404,2.356432934,0.9728102742,0.7482894243,1,15.08956688,11.19042798,15.78303713
6.95,76.59354857,69.66328473,80.91810407,67.15784261,68.25806145,70.50444008,25.04046638,11.33673444,3.084440971,4.081452072,2.381066525,0.9667912596,0.7484189039,0.995518063,14.97779515,11.19273964,15.69466738
7,76.31929282,69.6662941,80.61593279,67.04926383,68.20366097,70.39598859,24.6473424,11.17521029,3.106381431,4.081211322,2.405240227,0.9608811757,0.748486326,0.9889553644,14.86809285,11.19394339,15.57379887
7.05,76.05003507,69.66659775,80.31965926,66.9424916,68.14954707,70.28925325,24.26143077,11.01607489,3.127922051,4.08118703,2.428942109,0.955076197,0.748493129,0.9825197596,14.76038975,11.19406485,15.45528946
7.1,75.78567533,69.66430922,80.02914987,66.83749289,68.09572932,70.18420364,23.88256356,10.85928946,3.14907083,4.081370112,2.452182861,0.9493741366,0.7484418568,0.9762081994,14.65464585,11.19314944,15.3390857
